length,input,target
1,95,95
1,21,21
1,98,98
1,68,68
1,63,63
1,88,88
1,61,61
1,30,30
1,34,34
1,39,39
1,86,86
1,47,47
1,29,29
1,4,4
1,44,44
1,93,93
1,81,81
1,14,14
1,13,13
1,27,27
1,52,52
1,81,81
1,42,42
1,119,119
1,70,70
1,67,67
1,86,86
1,115,115
1,41,41
1,12,12
1,7,7
1,89,89
1,95,95
1,22,22
1,28,28
1,3,3
1,68,68
1,104,104
1,91,91
1,117,117
1,47,47
1,96,96
1,113,113
1,82,82
1,64,64
1,1,1
1,45,45
1,33,33
1,79,79
1,65,65
1,15,15
1,29,29
1,44,44
1,66,66
1,36,36
1,73,73
1,46,46
1,43,43
1,58,58
1,74,74
1,5,5
1,57,57
1,65,65
1,8,8
1,32,32
1,99,99
1,2,2
1,15,15
1,111,111
1,54,54
1,19,19
1,112,112
1,61,61
1,84,84
1,36,36
1,92,92
1,91,91
1,37,37
1,28,28
1,44,44
1,94,94
1,108,108
1,110,110
1,45,45
1,106,106
1,19,19
1,77,77
1,51,51
1,18,18
1,61,61
1,70,70
1,83,83
1,43,43
1,1,1
1,112,112
1,70,70
1,31,31
1,39,39
1,20,20
1,45,45
1,62,62
1,28,28
1,49,49
1,58,58
1,76,76
1,90,90
1,51,51
1,33,33
1,75,75
1,8,8
1,31,31
1,64,64
1,56,56
1,0,0
1,60,60
1,24,24
1,42,42
1,41,41
1,15,15
1,35,35
1,73,73
1,77,77
1,28,28
1,91,91
1,118,118
1,85,85
1,63,63
1,12,12
1,42,42
1,30,30
1,21,21
1,5,5
1,52,52
1,85,85
1,110,110
1,23,23
1,93,93
1,97,97
1,68,68
1,113,113
1,119,119
1,103,103
1,114,114
1,51,51
1,7,7
1,84,84
1,78,78
1,16,16
1,86,86
1,69,69
1,65,65
1,46,46
1,85,85
1,119,119
1,66,66
1,60,60
1,76,76
1,43,43
1,14,14
1,47,47
1,8,8
1,31,31
1,28,28
1,117,117
1,30,30
1,69,69
1,8,8
1,56,56
1,28,28
1,70,70
1,114,114
1,59,59
1,24,24
1,68,68
1,26,26
1,46,46
1,22,22
1,108,108
1,10,10
1,94,94
1,83,83
1,89,89
1,76,76
1,45,45
1,48,48
1,75,75
1,92,92
1,76,76
1,117,117
1,26,26
1,3,3
1,99,99
1,57,57
1,91,91
1,70,70
1,13,13
1,3,3
1,91,91
1,9,9
1,48,48
1,25,25
1,59,59
1,117,117
1,22,22
1,112,112
1,80,80
1,117,117
1,15,15
1,73,73
1,4,4
1,113,113
1,67,67
1,47,47
1,97,97
1,77,77
1,28,28
1,21,21
1,75,75
1,100,100
1,31,31
1,38,38
1,84,84
1,33,33
1,13,13
1,15,15
1,119,119
1,94,94
1,34,34
1,43,43
1,38,38
1,31,31
1,36,36
1,60,60
1,95,95
1,36,36
1,91,91
1,87,87
1,74,74
1,78,78
1,100,100
1,78,78
1,113,113
1,117,117
1,82,82
1,97,97
1,33,33
1,45,45
1,82,82
1,48,48
1,55,55
1,107,107
1,75,75
1,1,1
1,25,25
1,14,14
1,115,115
1,2,2
1,19,19
1,66,66
1,50,50
1,3,3
1,22,22
1,100,100
1,85,85
1,68,68
1,101,101
1,104,104
1,23,23
1,76,76
1,45,45
1,20,20
1,33,33
1,108,108
1,34,34
1,56,56
1,55,55
1,66,66
1,65,65
1,48,48
1,70,70
1,86,86
1,9,9
1,111,111
1,20,20
1,70,70
1,69,69
1,73,73
1,77,77
1,2,2
1,67,67
1,102,102
1,98,98
1,45,45
1,32,32
1,17,17
1,50,50
1,117,117
1,76,76
1,107,107
1,32,32
1,108,108
1,6,6
1,0,0
1,87,87
1,41,41
1,6,6
1,3,3
1,50,50
1,40,40
1,81,81
1,104,104
1,66,66
1,65,65
1,91,91
1,14,14
1,25,25
1,62,62
1,104,104
1,18,18
1,98,98
1,0,0
1,116,116
1,28,28
1,84,84
1,31,31
1,83,83
1,21,21
1,39,39
1,83,83
1,116,116
1,49,49
1,21,21
1,74,74
1,79,79
1,16,16
1,114,114
1,98,98
1,112,112
1,110,110
1,74,74
1,119,119
1,1,1
1,25,25
1,78,78
1,28,28
1,22,22
1,15,15
1,117,117
1,117,117
1,99,99
1,46,46
1,10,10
1,117,117
1,88,88
1,3,3
1,104,104
1,56,56
1,89,89
1,70,70
1,42,42
1,44,44
1,101,101
1,26,26
1,112,112
1,51,51
1,115,115
1,92,92
1,44,44
1,96,96
1,53,53
1,44,44
1,88,88
1,119,119
1,91,91
1,49,49
1,107,107
1,114,114
1,30,30
1,38,38
1,110,110
1,21,21
1,13,13
1,21,21
1,96,96
1,50,50
1,99,99
1,46,46
1,3,3
1,3,3
1,114,114
1,36,36
1,58,58
1,59,59
1,10,10
1,2,2
1,61,61
1,7,7
1,34,34
1,97,97
1,109,109
1,76,76
1,59,59
1,62,62
1,54,54
1,3,3
1,84,84
1,17,17
1,82,82
1,107,107
1,84,84
1,15,15
1,75,75
1,5,5
1,73,73
1,59,59
1,28,28
1,57,57
1,92,92
1,65,65
1,97,97
1,116,116
1,102,102
1,66,66
1,103,103
1,84,84
1,36,36
1,97,97
1,52,52
1,51,51
1,24,24
1,114,114
1,97,97
1,101,101
1,8,8
1,30,30
1,100,100
1,97,97
1,42,42
1,39,39
1,12,12
1,8,8
1,38,38
1,93,93
1,101,101
1,118,118
1,87,87
1,51,51
1,86,86
1,103,103
1,108,108
1,24,24
1,47,47
1,87,87
1,46,46
1,61,61
1,86,86
1,88,88
1,108,108
1,109,109
1,15,15
1,107,107
1,55,55
1,61,61
1,20,20
1,107,107
1,92,92
1,81,81
1,105,105
1,45,45
1,6,6
1,36,36
1,48,48
1,36,36
1,7,7
1,49,49
1,0,0
1,87,87
1,61,61
1,81,81
1,43,43
1,88,88
1,74,74
1,2,2
1,21,21
1,8,8
1,14,14
1,4,4
1,76,76
1,100,100
1,13,13
1,107,107
1,36,36
1,91,91
1,111,111
1,33,33
1,7,7
1,100,100
1,65,65
1,24,24
1,84,84
1,86,86
1,23,23
1,71,71
1,42,42
1,11,11
1,60,60
1,69,69
1,42,42
1,67,67
1,114,114
1,66,66
1,97,97
1,107,107
1,93,93
1,70,70
1,102,102
1,0,0
1,23,23
1,27,27
1,50,50
1,27,27
1,30,30
1,95,95
1,112,112
1,118,118
1,24,24
1,51,51
1,112,112
1,40,40
1,74,74
1,42,42
1,2,2
1,89,89
1,49,49
1,95,95
1,59,59
1,28,28
1,63,63
1,34,34
1,74,74
1,23,23
1,1,1
1,43,43
1,38,38
1,69,69
1,22,22
1,53,53
1,4,4
1,35,35
1,58,58
1,81,81
1,17,17
1,113,113
1,32,32
1,47,47
1,106,106
1,23,23
1,1,1
1,39,39
1,61,61
1,28,28
1,56,56
1,2,2
1,43,43
1,17,17
1,50,50
1,7,7
1,39,39
1,54,54
1,93,93
1,50,50
1,29,29
1,18,18
1,102,102
1,49,49
1,36,36
1,65,65
1,55,55
1,8,8
1,91,91
1,0,0
1,42,42
1,2,2
1,12,12
1,1,1
1,85,85
1,27,27
1,29,29
1,66,66
1,3,3
1,17,17
1,48,48
1,62,62
1,3,3
1,96,96
1,1,1
1,106,106
1,9,9
1,78,78
1,62,62
1,95,95
1,0,0
1,64,64
1,106,106
1,88,88
1,75,75
1,112,112
1,102,102
1,42,42
1,36,36
1,73,73
1,55,55
1,97,97
1,37,37
1,65,65
1,77,77
1,30,30
1,14,14
1,104,104
1,87,87
1,90,90
1,91,91
1,57,57
1,47,47
1,107,107
1,85,85
1,20,20
1,4,4
1,20,20
1,93,93
1,48,48
1,1,1
1,91,91
1,69,69
1,44,44
1,112,112
1,101,101
1,70,70
1,27,27
1,31,31
1,93,93
1,79,79
1,56,56
1,68,68
1,59,59
1,46,46
1,63,63
1,19,19
1,103,103
1,106,106
1,99,99
1,38,38
1,51,51
1,19,19
1,103,103
1,9,9
1,32,32
1,57,57
1,109,109
1,116,116
1,56,56
1,15,15
1,115,115
1,107,107
1,46,46
1,45,45
1,66,66
1,74,74
1,40,40
1,12,12
1,7,7
1,98,98
1,87,87
1,31,31
1,87,87
1,38,38
1,13,13
1,90,90
1,82,82
1,59,59
1,51,51
1,1,1
1,82,82
1,68,68
1,9,9
1,60,60
1,79,79
1,1,1
1,3,3
1,37,37
1,104,104
1,106,106
1,29,29
1,107,107
1,34,34
1,92,92
1,91,91
