length,input,target
14,101 48 78 105 66 114 80 43 60 117 97 6 26 89,91
14,66 78 14 72 69 77 54 2 90 84 20 114 43 57,86
14,61 48 56 55 37 7 113 111 69 36 111 101 82 93,14
14,92 84 1 40 89 51 15 11 76 5 74 108 85 86,81
14,37 70 8 0 84 23 101 62 85 70 73 8 104 110,11
14,96 32 84 106 21 51 50 72 68 57 40 87 104 118,94
14,72 31 18 67 94 52 72 22 88 63 43 37 17 107,45
14,72 6 117 47 17 12 31 109 41 55 91 15 103 63,119
14,10 32 57 5 36 32 117 37 115 47 43 19 49 48,0
14,79 118 98 92 22 28 111 3 66 58 34 24 60 84,99
14,113 110 91 95 84 55 70 45 92 49 81 48 100 100,52
14,99 32 70 40 26 46 107 17 110 38 78 74 30 42,28
14,11 99 8 95 24 100 43 73 58 109 24 85 32 29,40
14,71 71 112 92 79 70 55 60 1 90 69 24 40 26,17
14,20 101 4 30 18 81 5 83 31 98 11 44 102 29,67
14,99 3 78 9 86 55 3 12 52 10 107 23 114 94,72
14,69 95 117 51 103 10 77 26 95 81 110 46 105 101,26
14,59 49 31 118 25 71 101 85 116 35 113 63 72 29,35
14,95 79 6 66 21 66 14 17 9 63 98 77 77 92,54
14,52 41 34 32 119 18 114 69 22 42 69 103 79 87,7
14,30 95 22 105 67 81 76 55 4 1 12 70 72 21,48
14,3 18 103 67 82 8 105 84 30 49 65 16 25 16,9
14,111 94 99 115 29 15 19 92 60 25 80 116 119 18,62
14,64 111 40 91 62 109 68 64 10 111 32 100 103 8,12
14,28 82 89 59 78 11 56 21 76 68 96 108 73 51,69
14,65 57 48 29 115 15 8 59 74 45 30 66 76 77,51
14,59 100 34 51 81 48 118 47 80 2 29 108 33 52,71
14,97 51 4 28 114 76 74 56 39 83 30 46 51 3,89
14,93 13 53 88 64 4 85 62 63 88 60 99 57 19,119
14,15 8 96 37 102 76 36 28 75 42 3 2 64 49,36
14,118 115 69 22 94 104 38 62 48 87 66 114 88 51,16
14,9 104 119 28 96 11 29 4 45 89 71 104 119 96,16
14,28 25 77 87 85 39 47 100 20 13 57 76 113 64,89
14,21 34 79 92 1 110 95 6 7 98 7 84 61 59,3
14,44 97 57 18 33 29 63 118 38 75 92 66 104 7,33
14,85 42 92 36 102 78 79 41 19 115 21 110 15 61,102
14,39 100 19 30 27 108 97 21 4 103 47 24 93 31,58
14,71 89 104 93 88 50 78 57 78 61 86 94 8 27,31
14,15 36 61 85 52 104 118 76 19 32 13 111 13 29,28
14,38 103 51 88 62 109 98 78 119 80 22 73 119 65,22
14,23 117 8 90 25 28 77 35 20 82 67 40 49 99,105
14,12 66 74 20 4 105 76 11 22 102 30 44 0 79,36
14,84 10 33 107 55 65 84 47 39 12 116 74 9 12,40
14,63 47 116 87 15 78 66 106 18 9 0 54 55 95,64
14,80 20 7 56 73 26 43 108 56 33 32 15 84 49,14
