length,input,target
3,6 26 2,4
3,17 4 25,10
3,3 25 7,5
3,23 20 12,19
3,26 26 14,0
3,13 6 15,4
3,9 3 10,16
3,29 26 2,21
3,2 0 19,21
3,4 3 8,9
3,1 1 11,7
3,27 25 4,20
3,1 20 12,3
3,28 27 24,13
3,28 10 7,9
3,13 6 15,4
3,25 19 20,4
3,9 11 29,7
3,29 7 22,22
3,26 23 4,17
3,1 23 4,22
3,7 20 8,5
3,25 9 9,7
3,9 2 18,29
3,1 11 21,27
3,17 19 8,8
3,12 14 13,9
3,7 6 6,19
3,17 11 3,19
3,4 4 25,27
3,26 24 15,5
3,26 7 26,29
3,10 23 16,7
3,17 6 5,22
3,9 23 1,27
3,16 25 13,18
3,14 24 11,13
3,14 5 8,21
3,17 13 29,23
3,8 12 5,19
3,29 10 14,17
3,14 29 5,6
3,23 28 10,19
3,4 22 5,19
3,1 12 4,17
3,18 11 8,1
3,4 10 2,10
3,26 19 7,22
3,21 2 12,5
3,17 2 15,28
3,5 15 10,18
3,21 19 21,25
3,24 28 23,9
3,28 21 25,8
3,8 2 13,23
3,8 15 7,24
3,27 27 23,11
3,29 10 13,16
3,24 22 26,6
3,9 2 20,25
3,9 11 29,7
3,15 8 5,22
3,4 10 24,2
3,18 18 12,18
3,23 8 19,14
3,2 18 12,2
3,0 12 18,0
3,9 18 17,8
3,6 9 2,17
3,15 16 19,14
3,5 2 11,6
3,7 3 17,21
3,15 23 1,3
3,9 27 0,0
3,27 16 23,24
3,17 2 23,0
3,17 1 8,20
3,8 0 9,17
3,12 21 27,24
3,23 28 2,17
3,3 18 0,21
3,3 5 3,5
3,4 29 0,27
3,23 2 11,24
3,22 4 20,10
3,27 22 19,2
3,5 7 28,4
3,23 22 7,16
3,23 2 20,9
3,4 25 20,13
3,19 2 4,19
3,9 18 10,1
3,24 5 6,5
3,7 5 16,22
3,13 15 2,24
3,9 24 6,9
3,21 22 15,22
3,11 25 1,1
3,19 7 29,19
3,19 16 1,0
3,24 8 23,19
3,13 8 26,17
3,29 19 14,26
3,28 6 29,27
3,3 3 4,4
3,6 6 3,15
3,11 10 0,15
3,6 28 27,25
3,12 17 11,4
3,17 1 20,2
3,27 9 10,10
3,16 14 4,28
3,4 21 24,13
3,25 9 15,13
3,5 5 12,16
3,0 8 3,11
3,8 14 24,16
3,28 2 28,22
3,22 0 29,15
3,4 27 13,8
3,26 10 12,12
3,12 24 4,10
3,17 5 15,25
3,20 19 15,18
3,4 10 5,7
3,1 7 6,14
3,13 29 6,12
3,13 13 10,0
3,7 11 21,3
3,21 10 11,0
3,29 4 29,20
3,17 8 29,12
3,25 10 24,29
3,21 14 9,8
3,14 5 18,1
3,23 10 2,29
3,4 0 9,7
3,17 29 3,7
3,15 10 19,8
3,23 11 1,29
3,23 2 10,29
3,26 11 15,16
3,22 21 15,22
3,26 3 17,10
3,4 18 1,23
3,20 4 7,25
3,22 4 1,21
3,0 10 12,22
3,21 15 22,22
3,22 8 18,12
3,19 24 1,14
3,21 1 12,4
3,26 7 19,22
3,24 13 26,3
3,2 29 7,2
3,23 26 11,18
3,25 7 11,7
3,20 0 23,7
3,12 18 24,24
3,20 2 10,26
3,14 18 26,28
3,9 8 22,3
3,27 2 26,19
3,19 7 20,16
3,28 7 6,11
3,24 13 12,19
3,29 13 7,13
3,28 22 18,2
3,16 22 2,4
3,29 0 5,28
3,14 19 7,10
3,13 29 16,22
3,15 5 7,21
3,6 2 20,28
3,8 0 22,24
3,10 4 25,3
3,18 3 4,19
3,21 8 7,0
3,29 13 4,10
3,5 4 19,22
3,3 0 18,21
3,5 3 19,21
3,27 21 12,24
3,23 11 16,8
3,15 6 29,14
3,18 9 3,24
3,6 11 10,21
3,25 8 2,5
3,23 24 20,1
3,8 6 29,7
3,6 26 23,19
3,1 29 5,29
3,18 4 23,9
3,28 3 23,12
3,8 8 14,24
3,2 9 25,0
3,22 11 1,28
3,26 6 20,22
3,10 3 24,1
3,7 10 23,4
3,0 24 16,10
3,7 1 20,28
3,2 4 14,14
3,6 9 28,7
3,9 20 19,12
3,8 6 5,13
3,24 3 10,1
3,12 21 8,11
3,19 24 7,20
3,7 23 13,7
3,22 18 26,0
3,16 16 18,14
3,5 6 7,12
3,26 11 7,8
3,26 28 18,6
3,10 27 10,11
3,5 0 26,25
3,6 1 20,27
3,18 8 7,3
3,23 0 5,22
3,20 19 28,1
3,0 19 7,26
3,13 15 29,21
3,17 26 9,16
3,11 22 18,15
3,18 27 14,29
3,10 28 19,21
3,12 27 4,7
3,22 29 15,24
3,27 10 12,13
3,27 17 18,26
3,11 29 1,5
3,8 7 8,23
3,4 3 9,10
3,8 19 4,25
3,4 1 27,26
3,29 26 14,3
3,29 24 3,20
3,19 26 19,4
3,10 4 25,3
3,9 19 26,18
3,9 24 16,13
3,23 24 22,3
3,9 23 23,13
3,14 28 20,26
3,7 16 12,5
3,12 9 17,2
3,14 23 12,13
3,11 24 3,2
3,13 25 9,17
3,0 19 13,2
3,1 13 9,23
3,24 20 7,21
3,26 1 24,21
3,18 14 4,0
3,20 28 11,23
3,19 14 5,2
3,14 25 13,22
3,27 7 16,14
3,3 27 3,27
3,17 17 11,3
3,8 3 8,13
3,7 2 18,27
3,25 3 14,6
3,4 26 8,2
3,28 19 6,23
3,23 24 19,0
3,12 24 9,15
3,15 10 0,19
3,7 4 8,13
3,27 3 19,13
3,0 2 14,16
3,23 28 29,8
3,13 23 24,24
3,17 25 1,7
3,8 6 14,28
3,4 11 23,26
3,7 18 26,21
3,3 0 24,27
3,10 5 15,18
3,12 19 3,4
3,13 14 17,8
3,17 17 6,4
3,2 1 7,10
3,4 4 24,26
3,25 1 23,13
3,7 10 21,2
3,27 29 3,23
3,2 9 14,19
3,23 8 0,25
3,15 12 29,20
3,2 12 28,6
3,25 29 24,12
3,10 21 6,1
3,10 27 19,20
3,29 7 24,24
3,17 13 2,26
3,14 12 21,17
3,4 3 9,10
3,18 25 24,7
3,28 7 14,13
3,22 8 16,10
3,5 10 15,18
3,29 11 11,9
3,7 13 17,1
3,4 9 19,26
3,18 13 27,28
3,23 4 20,11
3,10 15 14,3
3,14 27 5,10
3,4 15 10,23
3,17 20 28,29
3,22 22 23,25
3,15 8 17,4
3,14 25 24,3
3,17 3 16,24
3,26 29 14,3
3,16 9 4,23
3,29 14 21,28
3,7 26 15,12
3,17 26 25,2
3,23 7 26,20
3,22 14 9,9
