length,input,target
4,3 20 48 54,50
4,15 87 89 113,99
4,82 55 112 108,30
4,113 17 81 94,67
4,76 10 111 34,71
4,106 115 71 91,11
4,95 88 66 69,41
4,74 7 98 116,113
4,69 46 13 90,41
4,18 13 18 64,70
4,10 15 4 84,108
4,11 75 112 100,9
4,28 43 109 102,82
4,107 56 102 94,70
4,41 84 77 11,76
4,10 7 97 8,46
4,96 58 48 14,90
4,31 116 2 3,94
4,70 49 59 16,107
4,69 38 103 42,79
4,52 14 67 29,92
4,74 79 15 61,86
4,61 67 80 41,26
4,37 100 112 83,69
4,34 115 20 39,49
4,107 74 26 40,61
4,0 50 92 89,51
4,88 62 97 100,57
4,98 24 77 70,95
4,78 67 84 57,16
4,64 23 46 61,110
4,3 11 46 108,71
4,11 86 11 0,86
4,8 97 2 78,52
4,62 4 112 5,23
4,98 87 100 58,79
4,68 110 119 17,3
4,95 23 80 66,44
4,55 73 39 27,85
4,13 52 57 117,43
4,90 32 55 46,14
4,62 115 101 101,14
4,21 29 4 89,32
4,29 20 28 54,81
4,80 63 103 64,69
4,35 114 95 113,3
4,82 56 44 84,96
4,99 67 53 115,40
4,72 31 96 44,18
4,5 12 10 70,70
4,46 2 38 48,22
4,8 47 77 84,26
4,104 50 87 29,0
4,48 91 74 78,117
4,61 69 25 9,39
4,18 78 65 27,28
4,66 12 70 7,100
4,95 71 10 8,60
4,6 89 26 74,105
4,118 43 74 108,67
4,2 0 91 11,48
4,38 17 73 47,46
4,57 82 56 43,37
4,74 12 99 114,35
4,89 11 67 5,10
4,92 27 17 41,50
4,95 59 14 94,115
4,102 97 83 104,91
4,71 103 19 56,116
4,35 98 63 49,44
4,29 71 84 64,110
4,52 58 38 67,79
4,113 35 104 44,79
4,63 105 42 99,114
4,38 28 119 32,68
4,23 51 107 43,17
4,32 58 115 11,15
4,3 7 5 112,44
4,70 11 116 41,6
4,58 70 2 94,1
4,82 35 10 89,115
4,14 95 67 112,107
4,68 30 41 61,87
4,3 111 74 109,5
4,95 55 33 102,64
4,26 73 54 116,92
4,80 96 99 25,97
4,45 50 59 109,51
4,16 41 63 21,62
4,107 42 51 89,60
4,51 66 18 15,86
4,93 78 99 46,68
4,113 23 92 19,81
4,90 32 65 67,68
4,74 73 58 24,74
4,99 55 28 63,95
4,22 9 22 98,25
4,86 68 25 16,100
4,62 87 88 87,8
4,39 28 39 107,88
4,95 35 116 30,33
4,106 105 85 34,86
4,104 82 34 63,51
4,96 17 2 100,23
4,7 41 44 91,59
4,16 115 55 46,46
4,97 62 50 5,0
4,75 38 3 34,118
4,71 56 89 19,63
4,91 7 32 33,107
4,12 91 72 10,47
4,54 51 11 60,43
4,65 83 116 65,79
4,10 76 113 19,106
4,100 91 116 37,79
4,29 31 48 111,91
4,6 60 16 45,53
4,7 111 74 17,102
4,59 110 53 1,27
4,101 32 18 21,23
4,88 11 3 5,93
