length,input,target
5,1 60 35 42 85,103
5,73 1 0 118 71,23
5,2 118 60 84 75,99
5,34 106 36 56 49,41
5,24 44 11 29 2,110
5,13 76 42 109 81,81
5,9 59 59 62 67,16
5,105 94 101 44 35,19
5,14 18 111 51 62,16
5,69 117 39 50 104,19
5,112 31 56 82 17,58
5,108 67 48 15 79,77
5,7 119 46 14 45,111
5,83 15 82 33 77,50
5,38 108 53 43 64,66
5,42 59 31 60 78,30
5,57 1 24 95 51,108
5,107 14 82 99 104,46
5,71 63 77 48 33,52
5,43 33 101 48 48,33
5,41 90 35 6 50,102
5,20 89 48 84 7,8
5,10 44 104 45 39,2
5,0 66 79 20 52,97
5,23 82 60 83 11,19
5,41 98 24 72 58,53
5,56 96 70 75 2,59
5,34 20 115 97 24,50
5,64 93 50 54 51,72
5,55 60 22 27 78,2
5,87 45 1 112 54,59
5,91 0 84 40 79,54
5,73 107 55 27 14,36
5,37 43 44 26 55,85
5,96 90 90 30 38,104
5,116 76 57 60 53,2
5,55 5 0 53 58,51
5,87 53 85 11 30,26
5,65 52 39 38 11,85
5,30 116 46 87 22,61
5,104 98 10 9 22,3
5,36 98 7 103 3,7
5,112 116 34 102 86,90
5,89 11 59 41 2,82
5,13 57 44 18 4,16
5,40 119 30 33 53,35
5,100 20 118 81 88,47
5,50 2 86 71 100,69
5,45 65 29 40 62,1
5,36 44 51 28 76,115
5,15 53 74 107 0,9
5,60 10 96 69 107,102
5,117 101 84 44 107,93
5,98 19 53 106 59,95
5,106 26 13 49 46,0
5,114 30 17 49 7,97
5,114 85 56 58 24,97
5,99 87 43 26 19,34
5,16 92 65 35 95,63
5,89 112 5 106 83,35
5,53 67 105 76 59,0
5,16 18 35 16 109,74
5,52 113 28 99 57,109
5,21 43 50 118 55,47
5,17 23 74 29 47,70
5,12 38 6 78 33,47
5,15 75 80 66 63,59
5,46 36 1 100 79,22
5,113 112 103 90 15,73
5,30 13 109 110 63,85
5,36 74 62 38 97,67
5,61 27 67 102 119,16
5,73 100 46 0 4,103
5,9 107 36 24 92,28
5,105 97 57 76 48,23
5,68 110 108 19 69,14
5,28 98 88 76 86,16
5,70 115 66 117 6,14
5,14 30 38 19 51,32
5,43 76 27 4 81,111
5,104 75 17 71 47,74
5,34 10 115 97 41,57
5,117 99 50 86 45,37
5,81 85 64 91 94,55
5,31 84 27 23 68,113
5,30 7 102 55 30,104
5,88 118 30 65 18,79
5,46 93 112 3 0,14
5,73 21 39 90 69,52
5,84 55 21 32 100,52
5,109 11 102 100 39,1
5,116 52 16 80 64,88
5,26 85 44 55 89,59
5,40 92 25 97 96,110
5,87 27 19 24 6,43
5,92 28 59 10 15,84
5,103 92 108 53 25,21
5,82 46 8 80 57,33
5,77 104 25 102 1,69
5,14 0 79 9 44,26
5,22 94 77 63 66,82
5,6 108 62 40 21,117
5,34 34 7 80 46,81
5,30 17 111 113 33,64
5,88 1 38 54 73,14
5,79 31 63 57 20,10
5,102 32 8 25 101,28
5,62 52 107 49 76,106
5,109 79 85 21 97,31
5,35 81 38 25 11,70
5,22 33 117 7 109,48
5,53 102 113 30 93,31
5,58 47 48 111 46,70
5,109 94 79 6 5,53
5,13 110 75 66 69,93
5,69 73 96 68 96,42
5,19 0 26 89 72,86
5,99 16 8 32 70,105
5,110 60 64 20 67,81
5,27 96 3 8 35,49
5,97 110 65 2 99,13
5,114 21 12 14 85,6
5,110 73 109 14 27,93
5,112 41 30 86 89,118
5,62 14 28 104 86,54
5,24 21 28 118 44,115
5,85 85 98 2 110,20
5,52 48 88 36 106,90
5,108 41 26 31 15,101
5,85 38 56 42 103,84
5,63 44 76 21 68,32
5,43 33 85 113 110,24
5,25 81 5 18 55,64
5,93 93 1 54 37,38
5,46 69 102 35 73,85
5,115 33 55 1 83,47
5,100 119 6 16 19,20
5,100 20 4 94 83,61
5,52 36 75 17 59,119
5,48 80 78 80 27,73
5,46 49 117 87 109,48
5,90 1 90 103 104,28
5,106 100 110 46 25,27
5,111 119 41 103 89,103
5,8 68 12 89 119,56
5,16 78 26 84 51,15
5,107 107 13 22 16,25
5,34 23 32 2 94,65
5,37 105 8 31 106,47
5,37 115 52 111 100,55
5,81 63 66 59 56,85
5,19 23 6 112 35,75
5,34 87 92 82 100,35
5,1 42 78 37 117,35
5,38 48 60 17 69,112
5,60 49 27 82 62,40
5,41 1 72 57 21,72
5,118 62 47 99 72,38
5,113 38 40 25 96,72
5,90 45 7 72 89,63
5,69 7 106 103 24,69
5,33 108 62 70 11,44
5,115 81 97 66 0,119
5,103 13 80 15 33,4
5,25 29 76 2 49,61
5,117 14 87 42 32,52
5,8 55 105 35 28,111
5,75 32 16 5 25,33
5,62 88 31 88 94,3
5,89 26 93 87 90,25
5,20 84 59 116 29,68
5,104 85 16 39 35,39
5,63 98 110 105 109,5
5,118 60 93 95 29,35
5,24 100 34 50 41,9
5,112 13 7 0 53,65
5,81 66 82 56 89,14
5,39 67 78 9 81,34
5,1 99 60 10 71,1
5,52 68 7 62 58,7
5,83 109 74 0 118,24
5,39 49 46 23 117,34
5,25 24 28 112 77,26
5,8 28 79 10 52,57
5,68 19 27 63 37,94
5,63 12 48 105 76,64
5,6 117 10 110 51,54
5,86 23 9 67 53,118
5,74 102 29 99 95,39
5,109 28 12 9 119,37
5,4 84 96 48 117,109
5,1 78 107 74 5,25
5,91 95 26 65 119,36
5,95 18 15 49 58,115
5,45 26 21 106 74,32
5,112 82 39 80 85,38
5,106 117 59 4 79,5
5,16 78 76 91 22,43
5,15 29 66 78 1,69
5,36 93 41 41 36,7
5,48 33 65 6 27,59
5,51 111 52 83 42,99
5,86 17 31 11 52,77
5,22 54 62 51 82,31
5,74 118 60 44 50,106
5,38 110 51 102 60,1
5,88 26 7 32 57,90
5,101 13 21 115 98,108
5,111 3 107 93 82,36
5,116 73 71 30 89,19
5,47 9 73 74 87,50
5,108 77 116 100 50,91
5,97 97 25 41 57,77
5,8 7 34 44 91,64
5,57 99 114 49 67,26
5,100 82 1 108 104,35
5,46 102 55 46 9,18
5,86 3 51 52 107,59
5,34 100 82 92 62,10
5,32 111 115 115 35,48
5,41 95 21 73 65,55
5,61 117 107 24 42,111
5,80 88 100 35 8,71
5,8 61 24 72 104,29
5,61 116 37 93 61,8
5,14 6 2 49 54,5
5,91 74 74 80 76,35
5,96 3 22 53 101,35
5,59 109 63 49 87,7
5,97 67 83 24 58,89
5,78 14 29 35 71,107
5,98 36 16 112 32,54
5,0 101 119 115 119,94
5,40 25 31 43 91,110
5,52 90 46 51 4,3
5,65 73 69 44 91,102
5,111 52 117 113 95,8
5,99 106 101 62 37,45
5,82 103 25 98 6,74
5,42 67 0 46 58,93
5,89 106 8 43 28,34
5,77 5 12 3 57,34
5,97 108 25 20 99,109
5,109 29 11 107 85,101
5,83 101 96 24 13,77
5,40 33 73 54 15,95
5,73 110 105 4 69,1
5,39 48 85 110 87,9
5,113 4 71 7 106,61
5,70 73 111 66 106,66
5,77 70 33 50 20,10
5,100 28 20 5 57,90
5,56 93 20 109 58,96
5,9 51 40 88 29,97
5,0 102 14 46 77,119
5,84 15 73 29 3,84
5,33 74 34 80 68,49
5,24 64 86 56 101,91
5,26 104 2 106 81,79
5,91 99 74 7 78,109
5,4 101 51 81 71,68
5,87 76 112 118 31,64
5,18 3 112 95 69,57
