length,input,target
18,24 48 23 58 47 23 12 34 73 16 89 36 55 73 66 3 6 84,6
18,59 75 9 62 92 19 35 89 90 18 9 23 12 88 65 79 65 50,63
18,46 57 63 16 68 92 1 30 30 37 36 21 0 50 15 28 44 58,16
18,86 14 25 42 40 91 78 63 4 10 87 87 42 24 92 4 71 69,33
18,27 66 49 89 38 5 73 58 30 67 35 34 16 20 36 75 13 6,77
18,39 48 88 92 87 48 7 91 91 19 41 56 25 29 68 91 83 24,83
18,38 57 90 43 35 53 13 33 56 7 8 71 62 22 84 4 13 69,26
18,19 7 37 16 33 27 70 89 80 51 47 89 56 23 71 3 29 2,9
18,81 32 94 12 10 41 69 87 16 26 93 79 36 25 89 41 45 8,92
18,8 31 14 15 1 58 45 55 54 1 38 43 77 69 60 1 74 20,56
18,60 39 74 12 88 20 46 20 55 39 77 7 12 0 13 28 6 9,45
18,89 40 83 79 52 87 58 37 84 15 63 70 85 9 66 21 41 25,8
18,20 1 48 93 11 80 79 46 23 49 58 76 93 93 25 69 90 80,54
18,50 66 32 5 62 30 80 14 61 92 24 70 41 62 20 78 62 59,92
18,92 22 2 95 94 91 75 23 29 73 54 54 77 9 92 91 23 16,44
18,22 54 51 17 46 2 73 72 88 44 69 46 46 87 77 25 44 31,66
18,92 8 40 71 95 44 79 90 17 91 44 76 88 42 42 36 27 27,41
18,65 48 51 26 94 72 39 45 47 48 19 10 70 73 72 23 35 0,33
18,40 18 62 70 92 83 90 67 70 75 7 4 88 88 39 73 73 43,38
18,89 13 14 26 8 19 5 32 73 95 73 59 89 32 4 46 32 32,41
18,72 18 66 60 65 41 34 89 14 11 28 91 35 67 95 6 81 41,6
18,87 78 30 43 51 46 72 75 63 39 6 48 35 92 2 42 51 44,4
18,47 25 7 78 65 86 70 7 63 86 4 78 36 25 71 60 23 42,1
18,61 60 82 61 48 23 82 4 34 16 47 14 81 38 60 85 38 74,28
18,13 62 4 89 25 95 46 3 4 65 79 30 19 66 69 12 62 49,72
18,26 36 42 50 76 62 27 5 13 29 64 73 6 15 71 81 25 47,20
18,53 32 89 5 21 84 4 6 87 36 56 83 65 65 64 86 90 36,42
18,17 39 90 83 52 17 90 78 32 8 24 5 8 28 42 85 87 24,93
18,57 38 4 28 43 93 36 80 38 23 9 90 5 3 92 41 34 53,31
18,37 18 52 11 58 7 6 82 15 35 20 95 3 48 73 87 58 11,52
18,41 58 60 88 16 55 39 41 46 55 76 91 48 46 88 56 25 15,40
18,16 34 43 15 8 23 79 63 2 30 71 45 87 75 43 51 77 55,81
18,19 90 9 46 89 83 44 82 41 66 8 15 82 68 90 40 38 50,88
18,70 82 31 68 78 60 35 29 27 13 1 93 65 87 73 93 3 88,76
18,25 43 90 41 92 93 10 46 90 24 31 68 81 63 50 9 51 67,58
18,6 65 63 67 79 87 54 41 95 61 76 29 45 47 61 18 81 73,36
18,83 46 28 93 25 86 90 21 75 29 56 59 47 11 74 29 83 6,65
18,53 95 86 18 2 59 38 3 44 11 33 22 35 81 49 11 22 25,7
