length,input,target
6,76 71 18 72 73 33,43
6,36 23 18 44 87 119,85
6,115 74 117 52 90 16,80
6,68 70 91 54 70 3,63
6,70 41 119 82 93 53,85
6,113 33 85 102 6 20,92
6,33 98 39 58 104 54,11
6,68 89 34 34 103 118,106
6,5 43 97 71 71 114,51
6,93 85 96 44 91 5,114
6,19 97 85 34 49 48,52
6,38 64 91 57 116 22,44
6,73 89 112 44 1 86,96
6,47 45 33 51 88 33,38
6,91 104 72 67 14 73,66
6,0 59 37 35 83 94,116
6,24 35 54 62 53 20,62
6,49 6 6 46 18 66,84
6,18 116 55 50 24 25,92
6,106 47 15 89 80 98,38
6,4 98 103 116 76 81,46
6,29 27 105 64 25 1,61
6,83 106 25 100 19 50,36
6,36 93 40 4 68 72,118
6,101 23 15 12 57 40,5
6,24 18 70 93 90 27,11
6,107 69 43 31 52 54,67
6,78 99 1 31 8 99,38
6,104 39 88 113 0 45,117
6,14 109 81 62 66 10,49
6,26 40 53 6 45 28,64
6,38 100 28 108 110 38,38
6,26 77 60 60 114 88,34
6,49 1 37 59 0 69,27
6,49 99 59 27 19 107,100
6,112 20 58 19 5 58,6
6,33 61 81 81 21 86,78
6,72 32 38 94 91 119,109
6,34 96 74 33 109 71,84
6,44 15 114 52 44 111,84
6,28 97 110 13 80 2,64
6,30 42 90 54 15 68,17
6,90 67 94 32 6 16,104
6,25 1 1 11 93 57,50
6,4 71 71 98 30 16,50
6,5 114 101 3 64 103,61
6,45 77 99 11 43 26,75
6,83 15 65 83 57 68,30
6,95 52 80 116 31 68,47
6,113 29 95 104 74 23,46
6,61 69 50 51 61 5,32
6,117 83 45 82 60 91,98
6,28 118 56 82 94 34,25
6,29 51 81 0 81 26,29
6,33 64 11 61 119 109,60
6,79 80 118 49 47 15,62
6,13 107 100 97 20 55,59
6,51 80 19 37 81 37,50
6,85 79 65 35 119 20,83
6,30 97 32 33 41 94,111
6,36 52 115 67 24 56,52
6,80 33 83 90 47 55,62
6,116 14 90 0 5 40,53
6,41 56 82 59 3 87,47
6,14 88 108 78 76 37,69
6,119 67 49 34 62 104,90
6,40 20 82 94 70 103,108
6,96 109 39 86 25 25,20
6,25 69 93 87 24 66,46
6,24 87 80 114 117 89,117
6,99 77 6 83 12 71,37
6,48 46 90 16 25 90,4
6,60 97 60 40 9 42,6
6,36 82 112 60 73 10,108
6,72 77 89 59 99 8,32
6,20 30 118 63 4 96,53
6,109 4 49 61 68 107,21
6,41 89 75 22 108 91,109
6,15 54 38 58 95 115,22
6,82 112 26 6 101 82,71
6,55 91 16 76 70 29,35
6,26 60 110 42 2 103,73
6,116 70 9 70 11 39,78
6,106 71 72 73 26 106,50
6,64 72 27 20 117 106,52
6,25 116 61 67 31 109,65
6,11 119 109 109 66 86,40
6,36 39 111 24 87 15,116
6,1 53 19 44 116 104,9
6,16 13 74 117 55 26,25
6,57 85 51 58 80 37,98
6,59 75 114 15 13 71,61
6,41 45 91 38 100 99,75
6,90 66 54 31 57 70,35
6,105 59 84 56 22 18,59
6,13 45 75 116 68 58,5
6,113 71 11 52 118 82,107
6,10 35 51 15 23 6,95
6,33 24 87 97 72 53,97
6,1 72 6 118 45 56,4
6,57 96 102 28 112 75,55
6,56 26 94 45 2 72,20
6,84 5 95 97 9 48,61
6,2 53 4 68 65 103,36
6,101 106 33 79 64 75,77
6,87 106 81 71 72 25,109
6,93 55 65 90 89 59,65
6,118 29 12 36 67 37,71
6,56 118 57 98 38 34,6
6,100 10 36 77 60 70,50
6,97 67 90 23 69 78,25
6,86 46 78 102 73 97,86
6,70 45 73 101 41 46,38
6,81 0 29 56 97 77,35
6,12 13 103 117 73 96,51
6,100 77 17 81 33 41,1
6,29 33 103 66 20 48,24
6,39 1 50 32 55 119,68
6,77 57 71 109 69 111,106
6,73 17 73 44 82 38,60
6,21 101 41 28 19 29,87
6,105 40 97 81 54 31,47
6,90 114 48 77 118 24,31
6,27 108 107 4 35 37,51
6,37 69 109 10 101 20,100
6,70 86 30 79 13 47,37
6,83 91 20 10 25 50,115
6,76 73 104 72 119 72,109
6,107 116 65 29 60 104,88
6,66 52 51 72 93 25,71
6,51 85 32 32 109 81,95
6,113 4 45 110 64 70,76
6,79 119 1 52 52 67,93
6,35 64 87 45 102 45,109
6,23 53 81 52 36 75,87
6,62 68 111 70 69 18,71
6,95 33 92 25 2 63,31
6,79 32 112 108 8 46,56
6,45 36 15 14 21 20,97
6,5 58 59 104 102 31,42
6,83 86 68 72 51 8,23
6,115 83 23 99 99 117,56
6,112 97 95 85 36 30,44
6,18 70 119 31 49 70,57
6,54 88 49 29 37 90,10
6,92 15 98 17 55 88,93
6,30 107 117 1 65 116,28
6,61 40 66 40 28 2,99
