length,input,target
14,53 112 34 103 40 59 80 118 118 80 70 76 87 114,64
14,69 118 111 65 107 92 115 19 64 58 88 81 46 43,116
14,102 94 109 11 48 49 75 50 32 104 46 37 102 69,88
14,93 60 106 52 44 27 115 29 84 41 34 41 112 39,37
14,118 77 18 118 55 68 76 106 94 20 75 73 79 71,88
14,20 109 70 116 115 19 101 83 107 68 79 61 62 86,16
14,48 10 39 37 47 13 12 33 27 104 47 38 115 38,8
14,40 2 91 47 29 48 114 45 59 81 116 36 10 90,88
14,111 90 59 41 9 117 88 4 31 103 85 99 25 33,55
14,39 111 116 96 9 37 4 49 77 54 2 51 100 21,46
14,99 47 9 1 54 60 74 0 56 27 39 88 89 0,43
14,90 103 86 117 21 53 104 24 60 98 75 71 19 97,58
14,67 59 39 1 52 67 95 52 48 13 81 114 59 104,11
14,7 96 3 56 60 20 62 117 97 10 1 41 112 11,93
14,99 72 84 18 2 81 117 33 117 78 10 52 20 45,108
14,107 67 4 75 85 71 11 90 61 67 22 116 60 108,104
14,59 36 72 112 6 114 94 74 97 75 26 72 76 36,109
14,86 89 0 92 82 111 15 79 85 76 37 4 24 59,119
14,59 67 81 73 56 1 36 39 53 0 1 63 44 84,57
14,119 16 110 101 102 71 88 36 14 6 21 20 25 65,74
14,113 40 45 10 33 68 98 34 70 48 24 16 86 70,35
14,14 70 48 65 13 29 50 78 0 58 19 32 109 100,85
14,14 30 55 68 46 91 19 114 51 21 48 45 83 91,56
14,13 79 118 56 77 9 87 78 64 39 16 14 38 25,113
14,105 5 35 79 22 46 21 34 36 74 47 36 19 118,77
14,6 38 23 85 53 62 96 63 36 62 14 6 81 72,97
14,48 114 67 0 43 100 74 108 39 43 71 82 82 29,60
14,59 61 58 82 37 30 58 59 32 100 31 106 54 8,55
14,115 50 103 88 1 0 93 23 76 51 40 57 82 1,60
14,116 83 105 91 78 39 41 16 28 36 65 19 2 75,74
14,63 33 112 33 88 0 24 57 90 24 26 62 107 15,14
14,9 87 77 52 102 1 77 46 104 56 102 108 85 94,40
14,116 16 3 88 53 81 19 26 26 40 80 59 10 15,32
14,55 61 99 15 80 76 60 84 83 92 91 75 67 75,53
14,112 15 99 93 97 99 73 107 55 31 70 100 35 101,7
14,101 77 86 82 93 45 43 66 54 89 54 83 11 2,46
14,46 25 11 68 4 90 88 104 28 103 64 85 85 92,53
14,33 84 103 60 79 35 94 8 107 83 46 117 100 9,118
14,3 22 119 3 61 40 49 0 64 83 44 74 80 90,12
14,20 84 46 78 118 54 87 95 0 76 118 95 55 84,50
14,15 111 42 91 57 0 3 11 42 49 37 64 52 13,107
14,73 32 76 48 95 54 84 65 37 46 77 2 85 113,47
14,96 21 103 30 67 98 34 26 3 25 104 81 75 111,34
14,107 36 57 68 114 106 7 35 73 1 24 4 20 79,11
14,103 12 6 31 75 86 69 103 83 63 92 17 48 98,46
14,82 98 88 60 86 5 109 108 20 118 98 89 111 24,16
14,14 63 0 61 103 33 71 85 88 90 29 76 38 14,45
14,118 34 43 93 22 64 60 40 45 83 77 59 4 68,90
14,17 22 97 86 4 7 34 39 117 13 80 33 91 23,63
14,118 58 7 81 21 61 71 99 12 45 16 116 50 113,28
14,89 45 19 53 31 82 109 100 41 94 97 30 56 90,96
14,97 16 0 3 53 15 63 82 74 19 12 83 23 74,14
14,80 105 81 8 25 55 56 20 87 117 50 10 114 42,10
14,59 12 82 49 79 47 19 80 25 46 95 100 35 104,112
14,63 5 3 9 16 0 91 9 118 73 52 46 116 61,62
14,84 38 46 107 25 70 85 46 54 32 25 90 13 78,73
14,68 92 62 108 108 80 116 104 112 18 86 63 71 26,34
14,26 100 44 119 17 11 62 44 92 13 105 64 43 119,19
14,0 74 111 61 13 111 96 102 81 92 106 38 97 2,24
14,105 110 27 70 111 114 55 22 106 96 72 55 59 74,116
14,32 83 11 97 59 118 14 10 85 14 75 50 83 54,65
14,72 29 31 59 34 78 13 58 105 29 16 110 58 28,0
14,42 96 14 2 12 46 33 26 69 79 21 118 29 86,73
14,68 52 51 41 94 43 36 109 54 1 86 34 22 23,114
14,86 26 14 1 25 81 43 57 6 36 66 115 30 101,87
14,84 103 34 108 34 52 24 44 109 56 96 53 5 74,36
14,50 32 20 108 83 75 95 89 32 9 75 36 97 36,117
14,116 102 37 116 106 20 85 59 101 84 15 3 94 28,6
14,45 22 21 116 83 42 54 31 96 83 12 94 20 18,17
14,1 100 70 53 101 38 83 111 102 64 50 2 32 98,65
14,39 88 14 36 71 97 89 78 24 80 65 62 77 86,66
14,25 70 14 95 114 20 87 30 107 98 26 19 77 26,88
14,81 106 12 66 40 3 10 21 10 107 63 52 73 16,60
14,33 26 119 66 97 27 30 73 58 102 6 50 38 96,101
14,9 12 0 38 82 81 21 105 2 89 56 52 18 35,0
14,30 9 24 7 113 58 32 106 62 59 37 95 63 90,65
14,5 119 28 49 2 82 23 116 80 45 77 29 92 55,82
14,13 29 20 75 36 92 11 116 110 20 12 78 63 23,98
14,61 80 87 18 50 101 67 15 108 96 1 4 93 5,66
14,72 85 53 96 56 16 16 96 10 78 94 70 93 28,23
14,32 64 60 72 45 109 9 81 5 32 38 0 70 80,97
14,34 79 4 50 9 70 86 24 99 89 27 9 65 39,84
14,7 71 44 59 10 72 118 64 92 16 2 91 63 91,80
14,43 108 114 54 21 93 64 119 118 97 51 25 106 54,107
14,33 25 108 70 63 56 42 65 62 12 16 55 30 72,109
14,38 72 46 82 12 18 8 62 19 45 109 49 54 49,63
14,60 17 1 77 105 48 114 14 8 83 101 85 1 34,28
14,3 13 57 98 26 4 53 23 10 75 8 17 36 70,13
14,98 95 9 42 89 53 65 119 10 89 79 82 30 57,77
14,56 3 81 82 104 42 110 54 111 70 43 28 53 62,59
14,28 18 96 87 16 8 12 85 48 42 73 98 116 9,16
14,87 97 67 71 117 39 19 0 31 111 62 45 118 90,114
14,40 34 84 64 44 78 60 119 110 65 50 74 115 65,42
14,32 16 95 108 3 81 31 57 88 112 106 37 30 3,79
14,106 45 10 85 70 112 118 48 16 37 110 63 24 113,117
14,118 91 55 52 75 98 7 1 15 92 69 64 75 33,5
14,93 6 0 77 87 86 35 54 99 90 66 77 95 97,2
14,45 5 80 34 67 99 117 74 62 13 79 14 115 80,44
14,2 28 74 11 14 74 68 63 106 77 34 52 62 50,115
14,2 109 5 72 0 68 119 40 19 78 95 83 84 69,3
14,75 61 28 100 45 64 110 43 48 22 82 81 96 39,54
14,9 114 60 108 107 92 93 0 90 61 116 103 12 13,18
14,17 96 16 98 57 39 103 32 108 54 53 8 118 23,102
14,53 0 31 44 23 26 19 54 61 68 114 50 55 80,78
14,117 13 26 20 35 41 7 64 4 6 13 8 72 104,50
14,108 26 23 104 8 18 97 107 75 104 64 41 43 100,78
14,63 17 32 41 63 68 41 105 18 46 19 85 102 30,10
14,76 99 66 12 36 44 47 43 98 74 41 13 6 90,25
14,118 66 73 88 32 6 57 85 51 105 24 101 17 25,8
14,108 118 43 76 78 117 111 37 10 105 8 24 6 97,98
14,103 80 118 76 82 17 38 28 37 64 5 110 82 105,105
14,89 8 71 81 83 103 103 82 92 59 86 3 89 104,93
14,81 1 35 80 33 34 28 20 45 32 17 109 85 115,115
14,40 112 40 92 73 52 67 92 7 113 57 98 55 112,50
14,97 107 58 38 45 63 23 81 32 60 15 34 1 83,17
14,72 53 22 44 27 108 7 12 36 51 103 119 64 82,80
14,45 36 76 115 4 113 7 41 117 55 69 37 25 16,36
14,88 93 38 64 3 100 72 33 8 45 108 103 5 23,63
14,62 97 109 71 108 10 70 72 58 103 109 38 9 27,103
14,26 57 66 114 101 110 22 91 55 95 63 34 38 2,34
14,118 70 6 8 93 71 116 114 108 92 103 117 37 115,88
14,15 117 44 21 86 11 35 67 65 113 4 51 47 41,117
14,45 44 25 105 92 80 119 77 75 59 119 71 27 36,14
14,4 8 9 32 110 46 25 73 38 32 17 20 68 66,68
14,84 46 82 44 106 66 42 68 31 73 69 19 2 82,94
14,117 107 25 10 3 88 51 23 96 58 2 32 12 48,72
14,22 114 8 76 28 80 8 105 45 105 62 64 109 18,4
14,114 23 35 49 97 49 5 28 14 56 32 25 56 82,65
14,43 103 73 20 26 64 69 118 62 64 13 55 19 36,45
14,99 1 10 70 54 20 51 36 103 33 9 6 105 61,58
