length,input,target
5,272 233 23 423 85,312
5,429 459 208 57 172,233
5,352 351 280 293 153,281
5,7 85 432 30 453,355
5,229 167 4 410 395,253
5,452 159 151 478 14,362
5,167 177 452 6 268,98
5,163 402 195 200 94,182
5,49 336 242 206 115,32
5,156 280 365 11 377,209
5,161 446 225 375 194,441
5,287 355 236 143 45,314
5,286 210 24 208 88,268
5,66 302 8 304 17,421
5,309 75 417 322 326,221
5,359 17 0 118 49,287
5,91 119 301 370 467,216
5,159 191 260 357 171,174
5,380 303 356 269 162,158
5,128 177 20 249 313,223
5,261 297 431 397 117,7
5,326 37 459 27 475,432
5,53 257 442 113 416,145
5,478 275 284 321 352,378
5,357 10 250 382 229,208
5,234 336 342 185 94,195
5,151 247 122 300 335,371
5,402 341 450 90 232,155
5,383 321 77 409 146,80
5,262 99 361 20 417,307
5,20 15 43 324 82,116
5,137 319 455 215 167,441
5,68 115 254 245 48,58
5,467 58 316 301 202,444
5,274 238 149 273 124,290
5,387 232 93 216 103,275
5,172 377 181 0 142,400
5,14 208 362 366 214,116
5,474 150 300 201 19,408
5,342 177 331 234 305,381
5,256 459 78 305 374,384
5,395 174 431 53 428,173
5,372 151 438 363 222,126
5,42 469 394 185 358,4
5,101 470 464 200 243,358
5,353 102 294 270 28,335
5,340 107 137 123 245,352
5,384 464 390 268 108,46
5,301 439 271 380 88,463
5,458 225 413 374 381,35
5,288 202 379 303 69,165
5,113 228 107 245 287,72
5,304 74 168 93 223,82
5,462 205 421 200 310,434
5,62 261 54 87 372,52
5,238 14 50 203 265,374
5,128 168 143 98 67,156
5,73 141 12 40 43,461
5,312 455 91 68 193,267
5,202 328 332 14 261,425
5,463 242 456 278 425,176
5,42 166 248 231 299,6
5,329 287 50 270 117,345
5,2 398 223 350 399,216
5,83 207 343 213 309,443
5,411 29 365 196 28,453
5,228 455 357 159 315,70
5,441 164 451 1 222,163
5,118 45 73 467 172,287
5,404 315 477 420 181,329
5,173 263 194 157 379,130
5,357 229 424 94 36,364
5,401 141 90 118 59,473
5,234 347 141 17 24,391
5,65 430 55 176 146,140
5,175 297 53 160 227,36
5,108 443 392 203 457,127
5,251 312 168 428 304,15
5,223 364 267 271 431,104
5,388 219 333 176 205,205
5,270 405 140 422 4,165
5,30 89 144 479 192,18
5,36 393 179 414 472,314
5,0 159 81 6 192,222
5,335 93 307 25 418,230
5,179 208 39 400 140,214
5,259 299 79 291 50,338
5,209 374 148 246 283,360
5,422 74 414 2 476,136
5,235 470 230 424 183,82
5,2 101 282 82 125,80
5,330 339 134 151 452,170
5,225 27 335 244 428,323
5,308 160 475 48 383,130
5,386 161 191 272 271,165
5,452 190 248 467 410,47
5,362 103 193 400 111,21
5,123 445 249 194 449,160
5,380 1 75 145 127,240
5,51 8 183 314 90,102
5,107 96 128 477 109,89
5,19 73 354 199 17,266
5,445 218 106 326 359,58
5,91 22 97 189 316,247
5,425 167 420 420 439,447
5,334 475 152 46 86,249
5,236 137 281 469 294,273
5,121 252 245 227 183,468
5,187 39 113 121 433,253
5,20 21 454 369 145,73
5,360 42 242 236 56,292
5,170 156 146 478 197,411
5,181 165 454 454 247,305
5,165 289 321 360 26,265
5,114 197 418 22 393,32
5,311 7 427 41 362,56
5,188 47 142 36 268,201
5,170 273 24 33 33,21
5,177 152 116 368 246,391
5,431 188 478 425 407,233
5,52 280 438 223 308,217
5,249 419 148 281 453,202
5,324 419 48 248 276,379
5,84 182 459 108 255,124
5,274 349 194 170 151,218
5,125 239 308 207 383,206
5,356 214 427 312 292,185
5,396 472 43 24 64,163
5,289 28 230 67 114,212
5,197 207 167 66 355,312
5,455 186 213 348 21,467
5,116 173 31 100 134,38
5,243 215 392 294 257,17
5,229 290 369 204 337,181
5,48 128 45 440 78,119
5,68 437 90 12 330,57
5,424 479 374 191 456,112
5,132 273 255 473 88,325
5,214 134 31 327 319,153
5,349 307 413 93 104,18
5,23 420 431 132 235,457
5,67 418 223 208 474,146
5,264 214 355 452 251,68
5,330 32 239 312 321,266
5,293 31 236 140 7,187
5,35 11 458 436 164,36
5,109 164 438 205 315,415
5,468 400 41 376 461,210
5,94 31 161 361 375,142
5,436 58 348 147 382,383
5,180 259 274 470 459,50
5,368 120 415 197 299,375
5,62 156 54 231 391,374
5,360 158 40 403 304,37
5,144 328 102 16 2,348
5,189 190 245 280 367,263
5,422 144 110 214 442,188
5,119 307 474 383 143,138
5,324 412 437 139 298,250
5,160 198 227 412 457,266
5,357 339 120 452 81,81
5,114 144 398 44 175,111
5,59 286 319 50 407,157
5,143 323 362 42 257,395
5,172 427 170 261 85,275
5,13 471 115 212 73,44
5,138 365 84 315 126,212
5,265 417 85 323 246,60
5,104 169 233 37 20,143
5,66 89 364 218 194,307
5,49 203 271 225 189,397
5,141 477 215 73 322,148
5,240 436 16 270 375,197
5,244 279 342 443 424,208
5,105 21 62 281 62,431
5,399 370 242 297 149,73
5,468 343 405 319 105,276
5,449 420 237 231 404,369
5,259 206 218 262 287,296
5,144 338 52 39 190,55
5,406 460 89 352 211,438
5,329 33 180 430 239,139
5,293 258 349 474 360,346
5,283 289 306 411 66,419
5,238 182 421 344 471,136
5,355 259 192 193 450,281
5,214 317 426 387 60,216
5,310 172 276 236 261,39
5,417 311 308 472 91,399
5,39 310 391 265 315,408
5,458 344 66 47 242,289
5,292 301 155 15 384,159
5,127 156 453 300 264,304
5,245 117 182 351 270,45
5,177 319 115 355 366,388
5,216 34 49 195 57,51
5,28 335 10 357 433,403
5,202 250 93 273 155,165
5,66 96 14 352 121,181
5,403 23 369 321 49,425
5,88 244 12 210 439,393
5,375 402 136 204 390,231
5,358 176 194 355 441,216
5,472 73 180 292 41,202
5,24 259 117 162 233,395
5,386 379 104 182 147,6
5,463 260 64 204 177,60
5,478 8 418 239 437,28
5,268 174 465 334 394,87
5,326 396 241 415 248,262
5,376 393 140 131 172,0
5,452 141 376 366 161,308
5,360 211 370 60 271,332
5,65 198 255 215 10,55
5,194 444 391 157 193,187
5,146 245 92 7 35,85
5,16 113 224 31 450,98
5,271 279 148 210 202,402
5,68 116 353 451 199,307
5,91 250 267 174 357,187
5,469 199 467 42 416,189
5,30 430 142 344 65,131
5,1 49 230 340 175,259
5,263 29 436 262 168,6
5,262 295 404 151 303,235
5,193 206 79 286 155,311
5,349 419 164 287 220,115
5,341 290 327 467 171,140
5,34 274 15 231 79,69
5,84 85 37 48 238,276
5,138 470 77 110 283,394
5,413 116 35 165 34,207
5,422 386 219 422 154,439
5,117 220 347 393 98,243
5,354 432 159 145 28,266
5,80 34 251 245 394,440
5,253 135 49 16 105,50
5,220 470 412 123 280,221
5,302 404 133 277 300,44
5,163 431 257 118 35,472
5,33 273 292 301 56,139
5,420 147 65 340 328,396
5,133 42 395 127 39,180
5,78 48 258 463 305,248
5,39 447 53 225 299,151
5,317 464 170 176 301,392
5,44 48 171 255 42,8
5,130 371 476 153 398,0
5,106 235 297 311 466,371
5,432 348 93 362 327,390
5,423 178 258 110 11,432
5,170 335 359 179 102,253
5,104 17 247 260 321,337
5,465 345 94 207 67,418
5,26 361 457 8 396,20
5,186 132 119 473 95,89
5,251 398 269 407 279,52
5,395 113 255 436 310,97
5,439 175 440 409 477,220
5,305 469 398 439 210,321
5,308 365 124 6 389,12
5,10 266 445 93 321,471
5,249 274 361 20 270,326
5,459 31 111 334 84,107
5,139 0 334 21 470,380
5,287 233 207 46 371,152
5,70 165 172 13 271,479
5,159 314 403 170 297,267
5,438 101 267 455 231,448
5,393 91 80 32 16,412
5,440 88 276 317 26,199
5,394 174 21 445 53,419
