length,input,target
9,54 12 43 64 117 104 90 94 0,75
9,72 69 90 68 65 112 40 16 56,3
9,22 50 63 85 50 59 91 45 33,64
9,14 100 34 116 37 64 51 113 6,53
9,63 34 6 5 106 17 38 28 60,21
9,16 106 103 52 81 97 113 87 45,4
9,74 55 73 85 59 104 64 5 5,71
9,31 2 18 74 3 52 84 61 46,109
9,72 18 60 4 29 80 35 68 110,47
9,65 36 66 65 62 30 74 87 62,10
9,55 77 100 118 2 37 98 111 39,74
9,87 58 14 86 107 98 51 66 14,7
9,31 33 113 72 72 23 42 111 68,8
9,28 62 34 71 98 66 103 3 63,85
9,112 8 40 83 99 15 119 41 81,3
9,75 2 13 22 34 107 18 53 43,69
9,43 86 64 11 88 90 16 94 109,1
9,29 16 34 117 24 109 106 32 94,2
9,69 107 103 67 85 22 44 30 103,66
9,79 100 10 26 50 21 15 46 31,44
9,59 62 69 117 12 100 8 24 102,54
9,110 17 55 116 14 116 101 11 74,74
9,33 36 39 83 68 57 10 59 92,115
9,0 109 7 56 49 53 31 63 49,98
9,104 114 108 94 7 108 17 9 56,18
9,115 77 30 92 101 97 12 116 34,1
9,98 11 6 81 85 67 71 108 71,15
9,45 114 46 107 94 79 114 33 73,110
9,61 49 37 26 5 1 87 76 98,49
9,114 49 93 100 29 25 33 1 52,87
9,99 21 58 12 5 82 12 1 8,23
9,64 67 28 83 50 28 36 14 85,85
9,19 90 13 118 35 12 7 28 119,16
9,72 3 92 103 73 89 97 7 40,45
9,92 17 5 104 79 0 41 33 39,118
9,16 25 110 45 117 21 90 40 21,80
9,109 51 102 38 22 111 87 108 101,97
9,2 117 63 24 73 31 12 30 85,15
9,92 5 63 106 45 53 82 76 28,59
9,105 119 111 3 70 33 38 59 29,67
9,54 49 108 90 95 65 80 74 67,57
9,53 22 72 111 68 22 106 58 119,59
9,99 106 33 97 25 82 73 78 119,55
9,5 39 103 5 49 28 91 109 42,5
9,114 73 89 95 7 0 51 108 92,118
9,113 31 30 74 81 56 107 83 5,37
9,74 90 60 20 111 119 117 44 29,81
9,35 63 59 44 85 101 101 44 105,8
9,59 0 46 9 46 93 36 76 47,59
9,105 20 95 42 27 83 104 57 87,51
9,45 35 15 6 62 92 82 15 50,13
9,41 8 65 6 8 54 54 89 111,59
9,40 27 32 43 31 51 109 104 87,24
9,47 111 69 83 10 10 33 75 38,108
9,69 58 106 109 54 39 53 84 26,94
9,23 119 97 63 54 96 34 106 105,90
9,116 31 63 20 113 88 3 27 98,6
9,18 77 119 80 117 98 62 74 85,109
9,101 4 43 98 42 101 118 18 116,67
9,101 89 73 7 113 15 55 93 83,97
9,104 61 98 18 98 40 72 82 29,46
9,82 63 102 35 99 114 32 45 98,36
9,54 46 110 59 45 119 70 86 43,4
9,9 14 101 102 16 56 7 3 26,16
9,12 68 34 17 109 85 23 47 81,47
9,61 6 25 114 83 52 37 87 106,64
9,43 118 91 111 63 88 9 2 67,7
9,42 92 31 21 108 13 113 109 57,72
9,48 37 0 37 7 47 68 37 112,35
9,84 92 58 41 62 106 70 76 98,85
9,23 64 12 6 28 23 61 101 104,100
9,113 83 32 93 8 51 96 19 20,2
9,32 91 18 100 93 49 23 96 97,109
9,114 82 8 27 64 43 28 38 75,28
9,118 112 14 96 60 21 104 90 40,33
9,67 2 79 74 111 66 18 83 53,60
9,93 41 67 96 66 77 0 61 43,65
9,98 19 78 18 109 69 13 38 72,42
9,81 36 48 117 42 85 67 80 4,114
9,87 1 98 77 2 73 10 84 96,86
9,82 11 48 85 48 7 21 18 73,11
9,56 18 11 29 27 81 105 89 90,35
9,95 38 7 79 45 11 53 5 103,30
9,83 47 110 107 95 18 66 12 61,50
9,69 36 110 77 15 68 80 99 80,47
9,36 85 44 89 55 2 97 80 117,16
9,55 37 5 25 111 69 62 37 69,19
9,54 106 63 55 12 68 62 32 33,11
9,98 67 39 58 85 16 79 26 32,70
9,19 111 117 119 43 71 56 108 27,18
9,73 58 77 71 98 3 23 21 38,97
9,31 65 76 84 40 33 58 36 29,14
9,88 89 94 108 5 89 7 14 88,48
9,89 58 101 95 81 12 24 73 107,55
9,23 87 56 6 92 59 28 7 13,21
9,90 77 80 61 39 24 102 85 1,20
9,46 18 22 16 61 23 14 37 81,11
9,0 35 5 104 50 29 32 59 15,68
9,86 105 45 80 94 89 68 104 20,96
9,95 75 30 27 18 2 88 78 3,52
9,35 111 51 48 78 119 3 32 1,6
9,16 49 54 23 32 83 23 110 69,29
9,40 8 72 56 47 62 4 31 52,75
9,82 93 31 38 59 70 16 67 53,114
9,5 31 11 16 72 3 71 46 115,95
9,53 115 65 38 103 86 16 89 24,22
9,85 81 77 58 93 104 32 21 9,3
9,110 88 82 41 59 10 53 67 83,22
9,75 94 48 10 29 12 71 2 67,105
9,113 90 63 9 29 4 116 77 47,35
9,28 4 87 67 49 49 52 28 17,41
9,27 60 106 47 99 63 20 110 70,50
9,84 14 35 63 28 99 45 56 110,76
9,28 49 28 94 83 55 86 102 24,30
9,104 99 57 44 113 10 96 44 69,67
9,4 12 66 32 118 6 56 37 5,70
9,97 30 6 99 105 59 9 104 41,59
9,95 28 67 30 1 41 52 55 14,25
9,67 82 83 96 78 105 23 13 70,20
9,78 102 50 9 106 14 28 88 97,111
9,119 38 93 35 55 32 50 38 27,4
9,114 41 14 60 45 86 16 22 79,42
9,12 24 80 5 37 74 4 15 111,21
9,11 90 66 30 1 89 116 18 65,74
9,38 15 37 109 52 59 86 96 53,77
9,77 60 99 8 117 84 118 86 56,110
9,44 104 85 13 87 27 47 67 44,52
9,101 51 62 62 41 5 33 7 72,87
9,29 39 34 0 52 38 102 119 107,11
9,80 106 81 1 30 21 11 105 10,48
9,66 22 80 115 27 98 87 84 81,31
9,105 25 43 8 105 12 23 13 77,85
9,65 56 31 16 46 57 11 106 31,88
9,19 73 117 119 67 93 14 90 86,85
9,78 44 4 35 58 25 117 29 58,70
9,96 59 21 95 66 110 3 58 14,93
9,117 79 63 54 112 37 108 90 26,14
9,106 52 59 63 113 77 57 72 23,107
9,61 42 76 107 64 56 0 114 95,108
9,37 14 85 35 90 35 63 68 69,33
9,76 11 59 11 72 21 113 116 44,114
9,33 83 85 83 117 27 88 36 32,102
9,66 99 41 101 10 100 21 2 16,113
9,6 53 72 18 32 2 63 116 22,57
9,18 78 46 28 29 75 47 41 44,69
9,40 78 10 47 111 13 29 118 0,83
9,81 23 7 75 66 87 87 31 33,32
9,71 8 117 84 73 57 39 83 94,57
9,108 68 96 67 44 74 40 0 41,12
