length,input,target
12,0 3 1 2 3 2 2 2 2 3 2 3,1
12,2 1 0 1 3 0 1 2 2 1 0 0,1
12,0 2 0 1 1 2 1 0 3 2 1 3,0
12,3 0 0 3 3 1 1 2 0 1 1 2,1
12,0 1 1 0 3 3 1 0 0 0 0 3,0
12,2 3 0 0 1 1 2 1 3 1 0 2,0
12,0 0 1 2 1 3 2 0 3 1 3 3,3
12,3 2 0 3 3 3 2 1 2 3 0 2,0
12,1 1 3 1 3 1 3 3 0 2 0 3,1
12,0 0 1 1 1 0 3 2 3 2 0 1,2
12,1 2 2 1 0 1 1 0 1 3 1 0,1
12,2 0 2 3 3 2 1 0 2 2 1 3,1
12,1 2 2 3 0 0 2 0 1 0 2 1,2
12,2 3 0 1 2 0 0 2 2 3 2 3,0
12,1 3 0 2 0 1 2 1 1 3 1 3,2
12,1 3 0 1 1 0 1 0 2 3 3 2,1
12,0 1 2 3 1 1 0 1 1 1 1 2,2
12,0 2 3 0 3 3 3 1 3 0 2 2,2
12,3 1 1 3 1 3 3 0 2 3 2 1,3
12,0 3 3 2 0 1 0 0 3 2 1 1,0
12,3 1 3 0 0 0 0 3 2 3 1 1,1
12,3 1 3 2 1 3 2 2 2 1 3 0,3
12,2 2 3 0 3 2 0 0 2 2 0 3,3
12,3 2 2 1 0 2 1 1 0 3 1 1,1
12,0 1 2 3 1 3 2 0 3 1 1 2,3
12,3 2 2 0 1 3 3 3 1 2 0 0,0
12,2 3 0 2 0 1 0 3 1 1 3 3,3
12,0 3 1 2 3 3 1 0 3 0 2 2,0
12,3 1 3 2 3 2 3 0 2 1 3 2,1
12,3 1 1 2 0 2 3 0 0 0 2 3,1
12,3 1 2 3 1 2 2 1 2 3 0 3,3
12,2 0 1 0 2 3 1 2 3 3 3 3,3
12,2 3 1 2 1 3 1 2 3 2 0 0,0
12,0 2 1 2 2 3 0 2 0 3 1 0,0
12,1 3 3 0 1 1 3 3 3 3 3 2,2
12,3 2 3 3 1 0 1 0 3 0 2 2,0
12,1 0 1 1 2 2 2 2 2 1 2 3,3
12,1 1 2 0 3 1 0 2 2 1 0 0,1
12,3 1 1 0 0 1 3 3 0 3 0 3,2
12,2 0 0 3 2 2 2 1 3 1 3 0,3
12,1 3 1 3 1 2 3 1 2 0 1 3,1
12,2 0 0 1 3 1 3 1 1 0 0 3,3
12,3 2 3 1 2 3 2 1 3 0 0 0,0
12,2 2 2 1 2 0 3 0 0 3 0 1,0
12,0 0 3 2 2 0 3 0 0 2 2 1,3
12,0 2 1 0 1 3 1 1 0 3 3 2,1
12,0 2 3 3 3 0 1 3 0 2 0 3,0
12,2 0 0 0 3 0 0 1 1 3 2 1,1
12,2 2 0 3 2 2 0 2 2 0 0 1,0
12,3 1 1 1 0 2 0 0 3 0 3 1,3
12,3 1 1 3 2 3 0 3 3 2 0 2,3
12,0 1 3 0 0 1 2 0 2 2 3 0,2
12,1 2 2 2 2 2 1 2 1 3 0 0,2
12,3 1 2 3 3 0 1 1 0 0 3 0,1
12,2 0 0 0 3 0 0 2 0 2 1 0,2
12,2 0 0 2 1 1 2 2 2 2 3 3,0
12,0 2 2 0 3 2 2 2 0 2 3 0,2
12,3 0 3 1 2 1 3 2 0 3 2 0,0
12,3 3 3 1 1 3 3 0 0 0 2 3,2
12,3 2 1 2 0 0 2 2 1 3 1 0,1
12,3 1 3 2 1 2 3 2 0 2 2 3,0
12,0 3 2 3 2 3 3 1 3 1 2 0,3
12,0 1 3 0 2 2 3 3 1 0 3 2,0
12,0 2 0 0 0 1 2 0 1 1 3 3,1
12,1 1 1 0 2 2 2 1 1 2 3 1,1
12,2 1 1 0 1 0 3 2 0 0 0 2,0
12,0 2 3 1 3 1 1 3 2 3 1 2,2
12,0 3 3 2 0 1 3 1 3 2 3 1,2
12,2 1 0 2 3 1 1 2 3 1 0 2,2
12,3 0 3 0 1 1 3 1 2 2 2 1,3
12,1 0 3 3 1 1 0 0 2 0 0 0,3
12,2 0 0 0 3 0 1 2 3 1 3 3,2
12,3 3 2 2 3 0 0 0 1 0 1 1,0
12,3 3 1 1 0 0 2 3 0 1 1 2,1
12,0 2 0 2 3 1 3 2 2 1 3 2,1
12,2 3 3 1 0 0 2 2 2 2 3 3,3
12,0 1 1 0 0 2 3 1 0 0 2 0,2
12,1 0 2 3 3 2 0 0 3 2 3 1,0
12,3 3 3 2 0 3 3 2 1 3 1 1,1
12,0 0 1 1 3 3 0 3 1 3 2 1,2
12,1 1 0 2 2 0 2 1 1 3 1 0,2
12,0 0 1 1 2 1 1 0 3 0 0 3,0
12,3 1 3 1 2 2 2 3 2 0 1 3,3
12,0 0 1 0 2 1 1 2 3 1 2 2,3
12,1 2 1 1 1 1 1 0 1 0 1 3,1
12,2 3 1 0 0 2 3 2 0 1 3 3,0
12,3 2 1 2 3 3 1 1 0 0 3 1,0
12,1 0 1 0 2 1 0 0 3 3 0 1,0
12,0 2 0 0 0 2 1 2 1 0 1 1,2
12,1 0 3 0 3 3 1 2 0 1 2 0,0
12,1 1 0 0 1 3 3 1 1 2 1 0,2
12,3 3 1 1 3 3 1 1 0 0 0 2,2
