length,input,target
12,104 144 24 110 51 62 357 259 159 411 353 15,165
12,109 437 228 240 371 393 16 23 347 423 122 442,95
12,278 440 91 2 246 412 156 450 416 29 154 275,249
12,365 268 359 369 246 139 317 66 71 61 427 130,90
12,124 385 446 417 114 13 466 186 39 340 327 332,205
12,73 479 425 109 475 149 314 123 281 302 174 462,410
12,220 14 460 76 144 468 132 205 467 240 66 311,67
12,31 257 417 427 346 241 396 305 416 139 56 98,257
12,87 181 22 406 98 317 243 389 444 477 477 130,179
12,428 323 447 369 327 390 116 458 144 330 256 462,406
12,315 49 193 181 54 402 453 332 424 218 405 264,322
12,285 335 460 290 455 264 83 79 202 378 134 415,304
12,24 396 160 379 413 113 109 180 163 387 182 99,121
12,181 231 403 14 276 84 121 316 3 278 313 344,232
12,458 342 189 403 85 25 335 265 357 230 124 69,366
12,289 408 388 258 240 20 397 334 131 146 468 379,346
12,15 355 300 473 159 138 120 174 461 315 308 101,263
12,280 381 84 380 243 312 430 358 310 134 318 462,140
12,385 235 49 290 337 80 27 104 70 418 471 154,324
12,285 384 360 105 349 457 8 129 321 54 271 271,182
12,293 394 88 225 422 372 139 393 407 361 363 21,378
12,447 142 387 110 258 376 76 323 469 426 220 297,367
12,383 378 371 144 477 421 367 157 35 262 457 24,212
12,268 355 405 464 250 393 236 117 262 154 7 123,118
12,329 456 72 380 39 60 29 355 49 355 49 31,120
12,257 330 73 178 458 396 70 318 60 363 122 293,142
12,106 470 9 156 335 8 306 174 311 181 124 233,141
12,141 308 2 353 399 244 90 166 110 202 264 86,269
12,95 130 240 422 464 6 459 78 135 88 410 419,414
12,156 74 408 193 235 455 324 428 49 393 282 1,198
12,106 160 119 250 273 267 439 424 144 152 295 382,143
12,28 380 458 169 47 11 132 371 383 477 146 412,62
12,325 147 347 153 328 106 206 380 340 416 98 398,304
12,468 362 215 356 293 222 31 166 102 205 298 411,201
12,186 160 354 123 470 47 344 30 335 214 387 9,295
12,232 201 402 334 456 157 89 247 85 26 139 118,322
12,252 323 379 329 399 122 444 136 72 297 188 0,97
12,351 221 372 213 188 162 374 478 264 340 9 239,363
12,252 104 139 202 470 123 35 306 77 131 192 290,229
12,209 234 410 315 185 263 388 439 275 87 104 324,293
12,30 409 157 257 25 176 442 464 4 456 152 27,107
12,56 130 427 430 149 143 150 260 243 151 396 88,31
12,361 62 126 274 290 175 93 85 96 385 84 326,13
12,313 80 171 37 54 477 230 462 12 120 390 86,288
12,395 409 129 125 137 396 296 265 267 155 230 76,336
12,60 216 241 68 101 445 253 360 278 178 102 400,66
12,471 423 233 361 454 70 341 152 474 379 79 1,50
12,334 161 420 29 285 260 108 8 233 109 30 310,431
12,205 97 58 64 57 157 158 205 300 78 243 79,105
12,79 160 12 66 238 351 119 117 436 391 86 209,96
12,410 348 210 311 218 478 434 136 355 336 86 469,423
12,180 438 129 286 334 140 253 363 196 56 81 61,357
12,265 367 4 173 61 267 10 309 130 369 11 393,467
12,164 390 242 347 431 142 286 215 57 114 27 25,352
12,13 62 11 294 477 448 110 97 261 39 88 282,366
12,174 465 188 4 453 321 429 62 57 340 436 384,405
12,367 311 30 131 97 423 73 52 212 375 37 82,274
12,305 261 88 19 222 35 261 308 20 217 447 189,456
12,421 264 242 273 373 409 219 244 245 302 442 195,417
12,318 44 15 74 367 473 238 420 294 309 358 124,122
12,367 409 93 460 374 262 154 148 80 269 361 325,74
12,344 258 203 159 245 101 3 117 282 271 112 322,385
12,270 124 128 464 308 161 231 79 338 80 446 342,203
12,263 420 124 278 261 27 173 211 276 68 162 220,151
12,19 32 118 151 355 291 288 380 17 49 476 435,415
12,257 393 60 76 93 472 283 12 118 133 237 180,114
12,279 172 75 23 321 352 404 26 1 235 184 429,305
12,415 2 402 243 60 271 360 410 310 1 393 144,263
12,90 214 360 342 185 73 301 132 409 22 10 476,318
12,327 91 465 261 161 395 236 296 255 435 385 356,35
12,126 419 413 163 108 170 438 314 370 232 439 37,417
12,254 112 71 388 463 223 291 371 57 239 190 323,78
12,236 394 250 133 198 63 395 426 443 428 361 296,387
12,393 215 220 306 89 205 185 434 294 14 110 7,340
12,272 65 307 50 283 217 185 51 334 298 348 178,208
12,150 40 398 387 230 187 9 71 334 215 315 121,101
12,205 308 464 426 125 236 343 40 62 96 330 238,137
12,358 375 278 364 101 259 416 118 326 443 457 443,474
12,368 323 280 422 86 465 200 340 368 348 323 277,256
12,421 85 435 434 476 332 296 20 434 32 328 69,70
12,260 75 411 4 396 166 357 279 78 58 55 228,435
12,160 384 279 301 9 477 444 258 170 293 129 307,51
12,126 131 125 273 128 6 392 409 26 425 177 344,386
12,28 458 220 355 186 59 447 254 452 327 261 420,419
12,457 233 269 236 17 306 332 360 156 391 419 14,166
12,128 80 281 406 295 409 137 72 65 415 102 209,407
12,242 223 11 469 114 19 209 5 243 272 439 13,203
12,123 208 179 227 103 190 190 316 207 392 136 175,446
12,196 446 406 149 141 150 189 64 107 479 288 224,263
12,129 263 232 363 449 312 281 4 471 369 216 362,359
12,278 60 5 23 93 6 98 198 54 146 31 130,474
12,284 144 179 30 109 321 373 425 243 278 291 463,336
12,316 283 464 8 297 353 53 302 293 203 309 468,449
12,212 237 113 256 128 414 453 430 385 167 372 339,250
12,172 347 133 9 324 37 236 66 284 395 161 472,240
12,84 359 229 49 234 150 276 201 79 52 51 133,461
12,253 415 156 339 31 239 214 244 357 443 322 174,203
12,361 341 461 80 103 330 85 478 227 175 308 53,438
12,467 26 298 106 282 116 23 343 342 459 261 187,250
12,123 210 11 159 61 245 401 72 440 294 400 188,340
12,424 442 343 305 201 367 38 324 309 437 354 404,424
12,210 393 101 2 185 258 8 309 415 38 311 372,382
12,89 467 435 400 401 80 19 328 139 427 355 358,246
12,176 253 91 133 282 218 291 287 158 383 467 204,251
12,322 423 442 181 130 52 442 409 7 300 211 354,325
12,320 464 137 195 341 222 242 182 143 92 163 231,284
12,199 143 51 113 229 231 160 380 129 233 435 377,260
12,41 252 166 216 238 131 92 20 117 421 284 268,278
12,234 196 359 21 9 240 237 210 427 389 315 156,157
12,371 399 125 381 225 279 358 463 471 478 458 350,422
12,434 397 348 3 397 93 327 115 413 109 294 279,137
12,254 336 421 221 15 132 452 258 16 407 472 85,385
12,470 285 357 138 60 341 361 41 54 302 106 419,326
12,208 281 160 476 285 285 218 473 19 116 278 464,351
12,235 272 241 140 13 142 12 119 327 333 439 421,466
12,147 323 151 74 409 396 40 181 417 283 291 475,167
12,227 309 394 64 341 158 345 257 206 65 180 108,234
12,220 256 62 71 270 204 471 323 185 425 294 173,470
12,145 354 380 74 234 235 334 82 452 272 392 259,161
12,214 7 395 348 15 58 398 339 175 145 215 364,385
12,290 43 242 97 35 380 467 192 306 108 400 352,456
12,6 236 282 318 381 108 365 428 347 340 330 349,110
12,201 360 79 411 438 400 264 160 132 424 429 86,436
12,263 245 144 141 392 257 272 141 61 411 289 90,126
12,371 359 307 131 305 212 389 165 448 14 39 170,218
12,283 332 406 234 1 106 412 475 392 97 285 475,258
