length,input,target
10,54 94 40 113 114 5 13 69 76 101,27
10,30 14 112 69 71 53 44 7 115 106,65
10,26 55 16 116 49 89 52 29 51 4,32
10,20 36 112 88 51 33 29 44 79 19,78
10,73 92 51 98 74 7 107 114 75 62,5
10,88 76 107 82 24 43 37 105 76 107,41
10,11 15 3 81 109 65 39 37 82 104,101
10,118 83 55 110 61 63 74 88 106 83,106
10,74 88 44 27 44 16 50 86 40 117,50
10,56 100 53 116 63 95 37 76 36 4,51
10,24 105 27 79 38 56 77 43 80 104,89
10,66 119 113 41 99 32 92 28 118 118,58
10,16 102 7 113 26 36 22 18 72 32,118
10,83 107 112 0 14 62 16 80 93 91,35
10,79 63 117 100 104 40 95 109 116 101,107
10,49 5 99 22 82 17 113 97 115 36,47
10,56 29 111 45 31 57 3 63 93 30,107
10,66 4 97 95 67 109 89 63 91 12,95
10,56 85 72 90 93 93 57 17 22 34,59
10,89 24 113 26 108 41 84 57 119 57,6
10,1 46 89 111 40 36 88 117 93 113,38
10,61 8 69 41 85 102 6 34 74 24,17
10,60 110 30 32 55 81 9 75 95 45,84
10,66 45 14 56 87 39 67 45 54 11,92
10,52 28 113 49 107 19 36 26 47 89,32
10,53 116 111 68 33 1 113 2 56 10,13
10,53 37 107 11 81 54 55 17 8 31,74
10,85 20 9 105 81 102 76 97 117 77,41
10,72 7 37 76 0 98 97 99 90 50,5
10,64 107 7 44 101 32 114 73 2 43,96
10,84 44 106 7 69 48 64 51 19 76,106
10,5 20 73 16 71 107 34 44 26 35,87
10,32 46 15 63 75 46 10 89 98 45,89
10,48 83 93 33 4 58 73 37 40 81,36
10,101 36 21 85 100 55 23 99 11 94,35
10,54 35 28 115 103 102 45 87 117 74,68
10,62 9 24 87 27 30 77 99 49 56,41
10,119 69 28 83 21 38 71 99 23 97,24
10,3 64 81 93 83 51 2 28 61 89,108
10,67 102 106 110 56 116 25 72 9 76,119
10,20 39 13 111 17 20 74 81 86 103,22
10,57 40 70 26 41 40 35 41 92 10,98
10,36 72 90 104 62 9 16 75 37 28,85
10,1 39 93 73 74 104 27 6 50 63,80
10,83 65 107 42 94 87 15 58 75 59,76
10,74 78 88 45 22 103 72 59 86 47,25
10,103 17 112 73 16 98 51 112 2 36,82
10,48 112 115 68 84 47 32 117 24 44,12
10,109 20 7 16 101 102 69 60 116 6,75
10,105 73 4 57 21 31 63 4 30 38,81
10,42 90 101 18 11 112 10 116 107 84,119
10,73 103 17 7 68 97 16 77 21 64,79
10,23 75 24 50 109 86 114 66 91 22,103
10,77 36 45 40 15 55 53 118 26 69,24
10,46 95 58 97 30 101 113 30 20 84,108
10,85 46 81 75 33 6 97 23 66 74,103
10,81 17 94 76 55 51 24 58 104 59,64
10,21 33 59 62 56 24 85 100 41 21,7
10,82 90 72 76 5 43 102 101 46 15,48
10,60 38 48 9 68 83 49 100 47 112,25
10,75 20 92 60 57 93 116 44 112 119,90
10,27 21 34 61 75 29 116 58 29 3,95
10,32 108 72 12 22 74 83 49 96 32,99
10,45 11 28 86 5 78 7 35 28 12,115
10,69 86 98 59 62 78 69 41 45 40,54
10,63 16 10 75 8 116 69 56 9 64,26
10,78 59 97 115 17 21 72 71 30 51,59
10,94 97 99 101 17 36 18 91 83 51,53
10,71 19 54 32 55 80 73 112 8 10,3
10,29 7 1 48 46 85 42 55 75 111,60
10,44 8 19 28 4 17 97 0 92 80,33
10,14 55 58 19 41 101 33 9 100 51,12
10,113 111 50 44 63 33 12 28 5 116,44
10,22 53 95 118 32 9 59 42 69 1,90
10,30 119 45 25 112 75 72 71 1 9,71
10,116 10 60 94 95 47 6 38 90 80,109
10,89 67 11 114 12 14 11 10 42 52,6
10,6 108 97 91 98 74 116 30 119 99,63
10,109 52 51 115 88 51 102 114 77 44,91
10,90 119 91 97 109 37 31 68 114 35,15
10,115 17 9 74 32 97 88 45 86 36,25
10,84 60 89 118 56 6 65 78 97 76,93
10,74 15 71 112 17 12 26 114 113 31,37
10,34 30 119 111 117 51 100 104 58 51,85
10,45 69 7 61 33 65 14 84 49 23,86
10,75 55 77 109 36 100 55 26 73 79,94
10,48 62 47 73 9 32 110 52 54 65,35
10,110 57 116 3 27 8 81 6 104 34,48
10,3 16 114 117 111 31 28 27 56 26,117
10,67 49 30 107 12 107 9 37 44 51,62
10,77 115 80 46 45 28 110 98 112 113,110
10,27 78 97 32 36 54 6 81 21 66,51
10,28 48 86 19 95 50 96 75 75 45,88
10,9 66 2 114 8 11 7 36 31 87,10
10,39 79 12 22 17 49 80 99 78 75,13
10,13 8 12 0 77 10 30 111 41 26,23
10,16 17 12 22 27 13 34 30 38 7,107
10,72 64 78 67 71 82 119 47 2 89,58
10,69 17 49 36 119 24 9 70 56 110,12
10,91 44 96 0 83 4 84 24 58 42,90
10,72 98 55 45 91 87 56 75 50 27,97
10,71 82 68 106 79 16 38 92 90 8,98
10,6 90 45 3 58 13 44 110 98 24,84
10,27 49 80 41 102 47 111 77 15 57,77
10,87 97 79 117 58 9 9 70 31 32,25
10,68 63 20 33 57 106 6 22 77 39,53
10,89 3 5 18 62 36 57 84 11 108,42
10,91 87 61 64 18 42 72 32 101 55,79
10,79 76 20 97 29 60 98 107 16 70,14
10,47 46 97 13 72 54 9 1 103 5,11
10,4 69 109 105 114 4 16 60 84 105,96
10,10 78 11 12 21 45 65 61 48 50,98
10,14 25 86 98 32 37 101 43 23 41,87
10,21 20 11 76 76 119 60 12 76 51,55
10,8 15 40 9 87 116 118 23 108 77,115
10,64 17 75 24 26 115 89 16 30 73,102
10,21 106 28 114 17 22 102 106 9 16,27
10,107 116 64 113 78 26 15 8 37 51,76
10,35 108 73 110 32 22 90 38 1 56,117
10,96 22 88 101 115 86 40 3 59 8,96
10,103 33 104 62 74 53 56 1 61 57,61
10,68 115 89 11 41 17 72 59 50 40,94
10,108 26 113 48 53 81 57 22 41 31,17
10,115 119 93 28 32 46 65 52 111 19,6
10,23 21 6 12 55 29 9 18 35 42,32
10,81 15 66 45 97 30 28 101 32 116,44
10,44 78 110 69 62 41 74 78 54 33,22
10,101 23 87 96 59 95 82 19 25 99,28
10,2 101 113 46 48 84 14 25 73 26,65
10,32 94 34 38 1 99 46 114 97 59,112
10,89 102 87 13 6 53 83 36 91 70,109
10,83 44 16 24 109 5 100 38 23 52,95
10,39 15 103 60 14 115 81 16 111 69,118
10,112 76 28 111 83 56 25 80 44 83,56
10,45 42 18 43 102 31 118 115 20 31,46
10,8 97 31 80 1 74 81 44 106 40,40
10,5 104 79 51 107 3 82 94 109 57,45
10,108 56 64 24 90 64 12 1 3 54,53
10,84 49 0 47 75 38 66 40 67 14,69
10,107 101 66 92 42 27 89 27 6 39,75
10,58 81 16 14 101 103 88 72 31 118,72
10,13 77 102 16 23 45 34 104 57 40,19
10,79 38 87 86 22 3 20 67 83 40,10
10,6 17 22 106 79 43 81 75 56 30,31
10,83 67 66 30 19 86 109 38 54 58,58
10,69 54 10 105 33 85 92 82 38 59,65
10,108 101 87 57 109 58 117 61 80 113,14
10,86 91 83 40 117 51 88 11 65 53,10
10,112 97 48 73 100 81 12 18 36 96,91
10,95 71 64 51 82 79 7 6 9 86,67
10,50 99 88 5 30 62 118 51 104 112,105
10,95 74 33 66 83 102 105 58 110 91,60
10,82 100 3 34 53 30 80 90 71 53,113
10,16 100 112 114 35 26 51 34 45 93,42
10,80 50 16 67 49 101 29 78 90 27,47
10,76 90 35 30 48 60 7 93 40 60,106
10,66 78 25 19 108 54 49 4 22 116,23
10,111 116 18 45 21 62 59 72 76 33,36
10,92 0 63 48 68 84 25 77 5 10,71
10,6 96 6 86 99 7 49 35 114 74,57
10,39 79 23 59 24 42 57 116 23 60,67
10,115 15 90 17 30 103 42 66 69 28,51
10,30 103 102 33 37 65 98 94 94 19,118
10,72 56 34 105 30 22 0 18 71 32,106
10,87 96 41 44 39 80 58 95 55 14,44
10,2 74 112 90 43 76 101 109 54 106,83
10,76 36 52 111 50 105 95 56 55 112,57
10,51 52 77 47 83 99 4 94 115 13,113
10,1 9 20 63 78 15 111 21 54 39,75
10,26 54 98 46 98 98 95 61 75 53,93
10,64 47 30 4 27 15 38 58 15 101,60
10,83 105 91 103 38 1 91 25 81 83,48
10,82 96 46 68 53 49 58 24 15 47,69
10,50 68 107 38 43 94 11 59 34 66,28
10,106 65 83 4 23 42 67 22 57 71,80
10,49 48 40 59 21 111 118 38 71 54,75
10,74 113 117 86 79 46 38 119 87 14,75
10,5 4 76 101 117 119 102 112 0 100,36
10,52 84 0 11 62 31 98 44 101 113,106
10,46 30 92 75 77 30 45 37 12 88,62
10,44 113 29 97 67 28 39 88 39 24,86
10,104 37 40 62 68 42 33 70 41 87,60
10,0 88 50 84 88 26 108 39 74 84,93
10,108 98 61 68 55 23 70 111 90 14,60
10,42 107 76 9 115 14 18 44 21 88,95
10,46 22 91 103 30 52 57 95 86 73,16
10,85 71 50 60 31 49 51 96 78 9,0
10,50 60 8 117 21 49 54 113 97 116,43
10,19 65 15 32 73 42 57 78 29 21,4
10,107 70 49 22 14 79 103 76 52 12,55
10,10 76 101 104 99 32 111 49 109 111,34
10,90 110 73 81 114 114 76 12 5 92,25
10,56 57 104 80 63 18 50 60 6 32,60
10,1 60 86 106 119 39 15 31 35 29,32
10,38 100 118 58 3 6 101 48 44 48,1
10,51 42 98 85 71 108 83 36 56 38,118
10,28 114 102 11 103 22 42 17 31 66,6
10,103 83 67 40 58 96 59 83 72 71,24
10,119 50 69 105 15 66 11 78 27 112,102
10,113 16 96 90 73 59 55 87 0 103,89
10,22 10 89 86 62 35 0 1 45 43,93
10,33 85 102 92 105 106 29 1 102 19,111
10,114 12 14 30 106 101 78 41 55 99,119
10,92 107 89 93 57 38 16 77 66 46,21
10,24 23 46 118 41 39 41 32 24 100,105
10,86 2 93 99 17 18 34 69 31 26,18
10,30 79 106 82 20 106 31 38 10 113,116
10,79 32 22 95 46 94 2 2 59 106,17
10,107 103 18 22 109 76 110 113 19 46,15
10,41 30 96 53 46 26 64 106 4 5,5
10,111 100 85 88 28 22 102 11 42 13,1
10,23 18 31 63 85 55 11 50 6 70,22
10,20 72 77 57 69 62 73 81 69 115,84
10,75 94 84 107 63 61 40 28 30 28,38
10,4 83 33 42 77 18 95 3 65 3,68
10,102 13 65 90 63 31 98 95 15 34,81
10,44 72 108 20 48 108 60 69 113 21,1
10,89 24 29 57 83 103 35 15 86 119,111
10,80 27 40 32 97 40 57 44 6 101,63
10,109 20 65 48 119 97 30 36 109 53,30
10,46 3 98 80 82 53 4 0 25 68,24
10,111 85 41 14 64 66 48 38 110 116,65
10,9 37 0 56 42 86 53 30 34 31,75
10,16 44 23 10 43 113 62 37 116 116,43
10,3 42 51 9 5 98 24 47 81 75,3
10,83 3 99 47 72 38 20 58 27 91,11
10,76 109 77 85 19 61 109 2 18 35,114
10,40 24 58 2 107 66 17 104 42 67,111
10,86 75 44 68 106 52 18 105 25 88,74
10,50 105 26 68 12 74 22 78 39 83,49
10,103 18 54 86 54 17 37 91 0 103,17
10,4 81 72 59 22 7 53 119 58 78,99
10,49 48 16 23 71 87 116 119 83 25,1
10,46 88 0 1 7 59 84 28 29 100,3
10,65 69 68 18 67 89 7 102 62 102,60
10,56 65 37 88 81 46 73 54 69 72,97
10,80 20 117 82 119 101 111 24 42 39,69
10,115 77 48 12 44 53 118 51 105 51,55
10,66 53 50 28 9 50 84 11 7 37,88
10,110 11 106 97 69 112 51 21 28 116,4
10,81 32 42 2 1 91 7 2 112 70,33
10,68 112 18 23 40 56 96 53 34 6,20
10,90 20 6 17 45 85 79 47 72 59,106
10,30 3 103 5 71 87 98 8 94 16,62
10,55 48 30 47 95 60 0 5 26 99,14
10,6 69 46 85 28 90 72 62 95 87,91
10,59 1 81 14 5 111 24 97 90 56,14
10,94 86 6 85 54 114 99 79 5 51,6
10,36 93 23 10 25 51 104 84 41 113,104
10,13 37 111 39 44 5 71 9 49 73,107
10,107 69 104 106 41 1 115 42 102 18,28
10,14 54 83 23 116 11 35 32 1 113,57
10,14 48 18 87 96 80 76 53 61 92,112
10,7 51 15 109 71 48 33 9 100 12,93
10,10 35 71 99 88 94 18 28 5 69,21
10,67 69 100 37 116 85 117 118 80 12,100
10,23 116 92 59 71 110 35 25 24 68,90
10,56 64 28 79 32 106 69 114 19 86,60
10,55 85 7 61 42 18 7 81 42 107,3
10,100 45 79 7 8 99 49 82 79 70,48
10,79 54 44 25 98 74 14 48 118 17,117
10,23 27 27 32 118 106 26 74 112 28,60
10,14 59 53 77 58 89 86 5 56 81,96
10,22 98 98 90 33 26 60 70 6 80,90
10,68 96 69 109 112 95 61 46 56 44,62
10,11 11 4 21 82 39 81 116 91 104,47
10,119 103 65 55 99 105 11 26 32 96,54
10,100 39 119 30 114 76 42 99 22 65,101
10,79 30 96 68 10 75 55 12 55 93,69
10,107 88 5 44 37 68 97 65 47 90,55
10,44 57 56 46 35 72 93 72 69 44,9
10,7 35 94 15 36 14 50 114 4 94,110
10,5 38 83 82 95 9 30 86 103 71,116
10,78 71 20 65 78 19 19 72 118 56,49
10,76 50 59 88 95 60 113 11 25 53,119
10,96 57 105 97 76 61 75 4 9 40,104
10,69 4 44 99 44 110 26 46 0 52,89
10,113 116 13 17 31 112 45 32 107 91,86
10,46 87 75 18 17 28 69 79 78 25,18
10,114 90 94 10 67 63 84 54 26 5,39
10,47 74 85 12 82 54 12 116 37 34,41
10,49 30 66 97 2 117 61 86 18 1,115
10,25 37 50 4 79 57 101 25 82 70,110
10,65 109 65 47 32 79 109 41 100 5,77
10,91 106 105 13 52 33 62 61 71 83,1
10,54 62 106 61 90 35 8 101 20 42,96
10,34 104 36 94 10 66 83 0 32 74,88
10,49 73 42 88 68 55 68 48 91 93,14
10,26 51 19 18 16 96 79 22 115 42,79
10,19 112 35 9 50 108 5 114 3 59,57
10,3 85 58 31 94 102 28 119 89 16,30
10,17 7 53 75 66 79 56 52 39 78,74
10,84 34 0 110 0 40 105 21 56 41,98
10,37 3 12 104 33 84 100 115 28 58,113
10,112 78 10 91 88 34 111 21 39 54,103
10,52 31 108 49 34 107 69 92 80 46,88
10,75 62 35 116 64 5 42 11 102 6,42
10,24 110 44 42 61 63 78 27 110 10,80
10,64 61 110 28 67 66 9 28 37 115,74
10,99 39 66 49 95 13 119 28 105 95,73
10,74 31 23 81 6 111 116 98 109 51,99
10,3 54 88 118 32 73 45 52 10 90,95
10,75 4 115 86 112 96 88 22 4 1,96
10,79 14 50 32 106 79 64 52 0 49,24
10,13 91 83 65 51 90 109 87 26 69,9
10,2 90 106 2 87 67 43 94 84 47,110
10,52 16 2 67 90 118 11 20 104 40,109
10,71 63 110 79 57 53 18 67 53 88,92
10,81 58 26 1 112 12 103 53 9 76,24
10,61 69 100 80 73 39 11 93 61 23,13
10,79 109 62 110 25 75 9 47 53 113,9
10,51 91 93 15 13 50 94 58 49 56,24
10,4 14 81 37 67 103 2 6 91 119,23
10,45 88 15 38 93 58 32 97 33 112,23
