length,input,target
2,55 25,12
2,43 15,26
2,8 85,93
2,19 30,77
2,2 94,92
2,90 63,9
2,85 3,84
2,42 0,42
2,44 75,7
2,90 4,94
2,36 24,60
2,8 10,2
2,53 57,78
2,56 65,21
2,10 35,57
2,57 72,93
2,11 41,64
2,55 50,89
2,43 22,33
2,91 77,40
2,14 48,78
2,42 45,91
2,34 33,51
2,36 14,42
2,53 75,32
2,32 81,93
2,66 75,37
2,25 80,73
2,29 34,19
2,72 75,67
2,37 3,36
2,10 35,57
2,47 29,80
2,54 20,62
2,37 53,82
2,38 20,30
2,24 88,92
2,22 58,64
2,17 2,19
2,52 17,57
2,71 65,24
2,9 29,54
2,19 58,41
2,33 7,36
2,82 71,9
2,9 86,95
2,19 51,30
2,8 41,65
2,51 77,92
2,44 36,88
2,39 51,86
2,75 72,67
2,60 92,16
2,71 64,27
2,54 5,51
2,60 45,29
2,95 79,18
2,22 73,31
2,5 75,48
2,18 92,62
2,20 12,8
2,72 24,16
2,49 24,9
2,90 82,36
2,58 72,94
2,59 90,77
2,42 2,40
2,14 53,75
2,30 48,82
2,81 60,1
2,36 61,89
2,0 51,51
2,23 95,38
2,0 94,94
2,25 7,28
2,26 16,42
2,42 5,47
2,33 34,51
2,42 71,13
2,86 30,40
2,49 15,60
2,65 28,93
2,8 52,28
2,56 25,33
2,62 70,72
2,19 41,88
2,2 53,55
2,48 8,56
2,95 57,36
2,77 22,87
2,51 12,63
2,15 9,20
2,31 2,29
2,44 52,56
2,3 15,14
2,14 83,33
2,19 37,84
2,4 10,18
2,2 41,43
2,86 45,27
2,95 59,38
2,83 25,40
2,62 70,72
2,82 89,55
2,85 93,10
2,8 60,36
2,78 91,37
2,66 66,0
2,23 87,46
2,43 62,21
2,11 50,25
2,75 62,25
2,84 78,22
2,76 21,85
2,70 4,66
2,51 41,20
2,58 69,19
2,4 52,76
2,94 75,21
2,40 50,6
2,67 32,79
2,23 75,30
2,51 38,5
2,73 61,26
2,54 50,88
2,80 61,1
2,74 8,82
2,5 35,40
2,42 93,55
2,0 47,47
2,65 91,24
2,30 30,0
2,52 1,53
2,74 30,20
2,25 16,41
2,59 42,45
2,66 34,76
2,49 33,2
2,24 45,21
2,63 27,38
2,9 62,39
2,85 72,17
2,84 67,55
2,84 39,35
2,64 76,32
2,43 35,74
2,17 3,16
2,56 24,32
2,3 3,2
2,62 43,25
2,33 38,55
2,36 37,65
2,77 34,15
2,18 66,32
2,59 33,24
2,44 4,40
2,58 15,53
2,76 37,9
2,19 8,7
2,13 94,47
2,79 46,1
2,74 85,51
2,42 33,75
2,13 40,57
2,90 44,58
2,55 45,4
2,87 82,5
2,55 0,55
2,90 36,50
2,34 29,63
2,9 88,81
2,9 83,88
2,13 24,53
2,95 76,19
2,11 84,95
2,18 74,52
2,71 63,42
2,56 94,74
2,76 81,29
2,62 36,42
2,66 89,27
2,64 56,20
2,15 1,12
2,71 40,79
2,54 78,36
2,77 29,18
2,71 2,69
2,79 61,48
2,64 79,35
2,64 94,30
2,30 70,88
2,83 73,68
2,15 67,82
2,36 58,94
2,79 82,29
2,6 14,20
2,81 7,84
2,70 8,62
2,17 94,63
2,87 80,7
2,4 95,71
2,49 93,82
2,34 91,73
2,22 63,69
2,15 69,84
2,45 38,91
2,75 19,90
2,66 51,13
2,68 10,62
2,0 59,59
2,20 75,31
2,39 16,27
2,46 25,87
2,83 70,9
2,24 58,50
2,77 77,46
2,24 37,13
2,58 71,17
2,34 84,90
2,90 14,72
2,29 52,85
2,2 82,80
2,76 90,38
2,42 49,7
2,90 6,92
2,26 50,56
2,10 42,64
2,67 54,9
2,64 25,89
2,68 90,2
2,63 0,63
2,0 54,54
2,52 49,89
2,76 7,75
2,28 10,42
2,1 55,52
2,65 35,76
2,34 69,23
2,69 65,26
2,28 16,32
2,68 93,5
2,72 27,19
2,73 76,69
2,91 42,61
2,13 7,8
2,75 81,52
2,28 40,8
2,37 46,55
2,51 23,70
2,66 2,64
2,68 49,37
2,34 25,59
2,11 88,83
2,4 36,44
2,80 10,74
2,47 76,3
2,36 57,93
2,2 79,77
2,83 32,31
2,39 50,85
2,88 91,31
2,46 55,57
2,47 36,91
2,42 30,84
2,95 42,53
2,67 24,91
2,67 37,72
2,7 49,72
2,31 20,39
2,16 20,8
2,58 30,36
2,8 41,65
2,62 55,89
2,50 77,95
2,5 42,35
2,63 39,42
2,53 78,39
2,41 44,89
2,38 44,54
2,25 91,92
2,58 19,69
2,19 78,49
2,20 75,31
2,21 67,56
2,50 54,36
2,64 64,0
2,84 12,88
2,39 83,10
2,37 17,26
2,86 25,47
2,83 88,55
2,8 34,58
2,47 8,39
2,65 41,86
2,23 10,13
2,27 89,92
2,36 81,9
2,22 89,35
2,86 21,79
2,11 83,90
2,78 80,30
2,90 81,39
2,28 83,51
2,69 39,80
2,44 82,18
2,72 38,2
2,35 73,84
2,30 42,8
2,75 80,55
2,74 56,30
2,62 14,64
2,64 37,73
2,86 17,75
2,1 33,34
2,93 58,39
2,36 1,37
2,27 60,55
2,69 35,84
2,68 19,55
2,67 75,38
2,57 12,53
2,71 36,83
2,50 49,35
2,4 74,50
2,43 67,10
2,5 45,38
2,25 57,50
2,36 61,89
2,92 55,43
2,90 63,9
2,50 73,91
2,76 91,39
2,36 24,60
2,80 32,28
2,33 31,60
2,37 63,88
2,51 65,44
2,68 14,58
2,81 36,25
2,46 11,37
2,45 24,85
2,14 6,8
2,92 9,85
2,22 24,78
2,57 66,23
2,90 78,40
2,2 93,95
2,56 34,26
2,63 61,80
2,30 37,23
2,17 24,73
2,40 53,1
2,24 30,6
2,70 42,76
2,72 73,65
2,34 60,14
2,73 30,23
2,28 87,55
2,88 25,65
2,59 8,51
2,37 28,57
2,95 17,76
2,28 16,32
2,4 51,75
2,45 16,29
2,61 13,66
2,92 24,68
2,84 90,14
2,20 55,51
2,13 68,85
2,34 26,56
2,34 61,15
2,13 40,57
2,37 95,20
2,34 8,26
2,53 60,73
2,23 59,66
2,27 61,52
2,79 2,77
2,20 55,51
2,85 24,45
2,5 54,79
2,9 36,61
2,78 1,79
2,91 56,15
2,58 61,7
2,21 7,16
2,70 19,53
2,43 9,28
2,93 86,11
2,53 2,55
2,91 12,75
2,65 71,4
2,38 69,79
2,59 43,46
2,10 91,81
2,61 52,89
2,57 8,49
2,43 13,24
2,95 3,94
2,35 95,78
2,93 92,1
2,50 67,45
2,25 71,64
2,93 28,65
2,30 85,55
2,38 28,58
2,94 42,52
2,58 44,42
2,23 0,23
2,59 42,45
2,46 89,11
2,19 89,56
2,61 17,50
2,1 89,90
2,15 2,13
2,25 46,23
2,16 77,49
2,51 64,47
2,58 1,59
2,60 2,62
2,34 35,49
2,48 58,26
2,74 23,93
2,18 63,45
2,92 60,32
2,58 64,22
2,53 8,65
2,46 25,87
2,80 14,78
2,50 84,74
2,73 92,57
2,6 10,16
2,32 30,62
2,48 14,62
2,43 88,51
2,73 70,35
2,75 35,6
2,95 10,85
2,55 1,52
2,83 16,95
2,57 59,0
2,42 5,47
2,95 7,90
2,45 65,50
2,49 73,90
2,57 67,20
2,13 71,84
2,71 73,12
2,71 5,64
2,48 47,19
2,80 73,69
2,4 30,26
2,90 14,72
2,40 30,86
2,13 45,62
2,44 59,71
2,95 46,49
2,50 65,47
2,59 58,1
2,35 64,19
2,13 57,90
2,43 25,80
2,15 11,22
2,46 75,5
2,60 57,85
2,88 25,65
2,42 13,27
2,58 23,65
2,51 82,77
2,91 56,15
2,28 38,22
2,14 13,19
2,13 36,69
2,69 81,22
2,8 39,63
2,8 41,65
2,3 90,89
2,60 12,64
2,10 9,3
2,87 1,84
2,15 53,72
2,21 28,73
2,83 67,14
2,85 61,58
2,88 76,40
2,57 13,54
2,6 26,28
2,54 6,48
2,51 58,25
2,40 12,24
2,51 71,42
2,80 10,74
2,12 46,62
2,54 1,55
2,69 59,44
2,20 36,92
2,87 29,40
2,1 37,38
2,44 25,85
2,58 67,21
2,48 36,4
2,11 90,81
2,3 35,34
2,43 29,84
2,83 43,38
2,21 80,41
2,21 0,21
2,69 42,79
2,52 23,63
2,48 38,6
2,37 71,76
2,10 90,80
2,15 76,31
2,73 69,34
2,85 7,80
2,51 22,69
2,18 12,2
2,12 11,23
2,42 30,84
2,43 41,92
2,62 9,71
2,70 36,82
2,8 39,63
2,2 4,6
2,9 8,1
2,43 46,89
2,14 64,82
2,49 89,86
2,65 15,48
2,52 18,58
2,71 65,24
2,44 65,49
2,28 56,72
2,19 40,91
2,94 68,26
2,13 68,85
2,7 79,54
2,90 89,31
2,85 41,30
2,22 58,64
2,90 17,87
2,32 85,89
2,57 54,15
2,62 49,95
2,25 83,72
2,2 81,83
2,22 26,76
2,87 23,78
2,11 38,61
2,68 78,10
2,88 64,4
2,43 57,16
2,3 60,63
2,67 32,79
2,90 39,49
2,39 93,20
2,69 52,33
2,21 67,56
2,40 12,24
2,16 56,40
2,60 84,4
2,40 19,39
2,90 53,19
2,25 34,11
2,62 48,94
2,46 44,78
2,40 45,89
2,84 68,48
2,70 4,66
2,39 5,32
2,95 33,60
2,78 5,75
2,49 85,74
2,6 58,80
2,57 85,82
2,12 65,81
2,3 46,45
2,33 55,4
2,73 31,20
2,39 73,0
2,12 94,46
2,49 69,42
2,69 66,27
2,33 2,35
2,74 75,65
2,94 52,42
2,20 84,44
2,11 86,93
2,94 38,56
2,89 81,38
2,73 35,4
2,65 85,42
2,20 52,48
2,18 24,74
2,18 56,42
2,51 87,74
2,14 92,46
2,24 0,24
2,79 54,69
2,88 58,14
2,63 51,94
2,23 52,51
2,64 71,7
2,71 29,88
2,33 25,58
2,19 42,89
2,24 4,28
2,8 41,65
2,33 5,38
2,81 78,67
2,26 82,72
2,23 23,2
2,94 36,58
2,28 10,42
2,14 10,20
2,22 14,8
2,36 13,41
2,87 62,57
2,70 31,89
2,5 21,14
2,8 51,27
2,51 56,27
2,35 0,35
2,22 61,71
2,57 6,63
2,5 44,37
2,50 74,88
2,73 67,36
2,44 57,69
2,6 94,68
2,21 66,59
2,17 6,23
2,87 47,26
2,47 35,94
2,69 92,5
2,53 71,80
2,14 77,31
