length,input,target
3,62 55 23,80
3,57 87 66,14
3,33 89 23,93
3,8 11 58,57
3,83 16 69,24
3,19 93 55,91
3,11 0 59,34
3,5 32 54,3
3,83 54 10,15
3,49 91 9,93
3,33 56 44,69
3,29 37 18,4
3,58 26 32,48
3,31 22 38,67
3,93 31 1,65
3,40 1 81,70
3,72 48 4,44
3,51 11 80,86
3,86 55 87,40
3,49 50 9,24
3,61 34 80,19
3,91 49 86,46
3,85 44 38,15
3,12 87 64,75
3,45 50 61,80
3,54 85 36,23
3,79 17 81,61
3,52 53 89,6
3,81 73 42,76
3,33 52 9,18
3,22 60 45,75
3,82 76 24,90
3,90 83 54,83
3,62 11 89,2
3,76 94 53,7
3,63 81 10,10
3,81 59 76,52
3,0 70 13,59
3,30 12 6,40
3,4 94 72,14
3,14 23 56,81
3,72 13 60,57
3,87 35 41,51
3,37 17 92,90
3,78 17 10,73
3,15 42 68,17
3,68 40 87,27
3,26 87 66,63
3,2 14 53,73
3,77 22 8,95
3,94 79 56,41
3,62 88 27,77
3,64 36 50,42
3,71 87 80,66
3,74 59 42,11
3,36 32 58,46
3,69 45 84,50
3,69 10 26,37
3,80 20 3,91
3,28 49 64,13
3,60 39 33,72
3,62 70 53,45
3,46 31 14,79
3,90 37 3,50
3,49 81 55,69
3,0 55 56,79
3,2 52 75,33
3,70 7 92,29
3,52 17 31,36
3,80 7 43,30
3,31 77 51,95
3,54 8 32,78
3,59 49 22,18
3,81 1 14,76
3,27 22 15,32
3,79 34 17,2
3,91 39 58,24
3,0 88 54,18
3,66 36 92,58
3,51 77 23,75
3,38 68 61,51
3,19 34 27,40
3,49 38 72,51
3,50 81 83,30
3,16 90 26,32
3,75 15 48,70
3,86 2 84,0
3,41 72 29,34
3,19 22 54,31
3,20 23 21,20
3,71 91 60,62
3,23 79 19,41
3,56 7 0,63
3,51 23 58,44
3,42 18 50,86
3,51 92 74,69
3,93 70 39,14
3,44 68 84,28
3,0 30 3,29
3,0 84 80,4
3,30 78 20,52
3,47 32 32,63
3,68 10 6,56
3,51 48 24,59
3,77 19 91,55
3,77 55 16,52
3,29 7 83,75
3,39 9 31,83
3,47 48 36,43
3,84 17 62,27
3,32 41 38,83
3,5 1 75,49
3,73 86 33,0
3,22 6 21,9
3,23 46 11,92
3,25 17 64,10
3,61 53 63,9
3,70 16 67,85
3,37 82 81,88
3,52 19 9,48
3,95 92 63,62
3,44 37 38,51
3,54 49 81,36
3,51 3 85,75
3,94 43 40,1
3,78 87 84,77
3,81 52 42,83
3,80 79 65,0
3,40 44 52,16
3,71 65 26,2
3,57 61 54,76
3,6 87 48,93
3,78 51 34,79
3,0 82 74,68
3,29 75 3,59
3,57 20 6,71
3,78 21 7,82
3,69 17 7,49
3,70 90 11,11
3,27 58 4,53
3,43 33 0,72
3,27 86 54,71
3,80 68 35,59
3,85 10 62,33
3,23 92 58,93
3,65 4 45,74
3,57 12 45,6
3,76 86 8,34
3,79 83 0,30
3,22 94 23,31
3,16 7 88,35
3,60 94 82,64
3,3 72 2,73
3,81 64 74,27
3,18 33 72,71
3,95 8 16,75
3,36 53 42,39
3,8 19 31,74
3,15 47 84,6
3,58 42 34,94
3,89 43 89,21
3,25 86 1,76
3,47 49 39,43
3,21 13 9,3
3,53 86 34,17
3,4 95 92,7
3,93 86 39,62
3,93 50 9,36
3,30 77 86,5
3,7 86 7,56
3,12 85 37,66
3,28 55 95,10
3,95 91 1,7
3,32 70 84,46
3,30 91 79,8
3,79 4 81,52
3,35 15 25,7
3,59 88 81,28
3,89 71 50,50
3,27 40 36,87
