length,input,target
17,72 91 31 19 16 49 107 16 102 44 117 94 115 6 92 58 89,112
17,69 74 70 81 46 111 49 43 42 45 26 100 29 44 64 3 30,13
17,118 53 85 89 10 16 26 58 45 48 73 67 49 13 8 28 6,81
17,63 28 104 62 83 60 1 52 9 5 17 37 88 75 12 2 40,40
17,88 77 50 65 71 118 60 26 57 16 2 43 48 101 68 56 93,68
17,62 44 106 2 32 110 59 70 41 30 15 22 60 78 97 21 59,99
17,46 17 107 21 97 66 39 98 67 109 47 67 8 4 52 44 13,108
17,113 102 61 14 13 88 107 24 111 42 34 60 75 14 30 12 37,9
17,65 113 5 54 108 26 54 101 64 70 40 31 0 15 4 0 79,119
17,56 47 89 0 1 31 75 33 82 22 24 117 20 58 94 115 91,13
17,1 98 103 69 45 5 10 108 101 82 26 72 35 89 106 78 60,35
17,14 88 94 108 56 41 55 105 51 43 21 68 15 8 29 18 91,61
17,76 14 85 96 38 3 43 13 93 72 74 63 79 39 46 32 7,82
17,17 107 102 91 87 16 43 117 96 8 74 79 45 47 82 91 97,19
17,84 105 80 89 80 13 119 42 107 21 97 6 104 65 20 19 116,87
17,50 55 61 102 80 74 83 39 107 67 10 23 47 20 58 45 44,112
17,22 110 2 90 91 65 51 16 25 99 8 82 15 59 93 44 30,46
17,13 36 109 9 3 105 54 114 17 104 13 37 5 6 53 107 90,23
17,35 64 60 100 76 77 115 84 43 32 93 111 46 34 70 37 49,54
17,71 34 24 59 78 91 95 24 20 97 105 37 43 29 36 25 84,106
17,104 83 41 18 104 59 77 34 86 19 73 81 99 7 50 30 95,100
17,111 90 115 54 47 45 55 90 7 18 39 30 62 58 111 14 110,100
17,5 62 87 26 0 102 69 2 96 111 115 0 0 34 64 119 73,99
17,63 0 22 9 111 12 12 61 61 96 11 79 12 51 76 21 11,98
17,44 5 33 62 44 114 12 93 65 79 21 25 52 95 1 91 25,106
17,27 112 56 55 104 23 76 94 76 101 37 71 103 20 97 37 119,14
17,26 79 12 78 7 0 118 23 82 88 117 31 19 105 18 56 24,107
17,59 96 69 37 115 83 118 116 112 106 64 46 22 47 20 103 87,35
17,26 46 23 112 64 66 0 41 57 107 113 6 77 5 76 9 29,36
17,111 116 58 22 99 33 86 89 53 61 95 112 38 107 49 82 80,113
17,22 108 44 13 67 105 110 112 109 119 54 0 91 109 56 105 16,81
17,40 3 49 1 12 6 51 97 35 47 95 1 89 35 51 77 16,11
17,40 72 76 87 62 81 108 11 109 11 91 39 57 89 77 52 118,115
17,46 66 14 55 69 58 72 55 82 77 24 19 39 20 72 82 0,71
17,86 46 119 3 82 87 48 9 114 31 14 86 16 81 28 9 102,38
17,35 9 50 27 49 59 69 56 30 63 24 103 102 30 29 56 90,100
17,88 85 80 33 75 31 40 35 92 42 24 90 99 0 41 50 94,21
17,36 58 43 41 45 96 45 59 109 98 104 114 29 87 107 107 7,32
17,104 9 58 44 98 55 11 91 103 95 40 71 10 61 8 17 7,37
17,66 81 46 49 46 49 102 107 19 62 15 22 30 57 48 12 81,40
17,20 77 111 51 64 38 94 119 79 77 1 67 97 115 9 12 12,51
17,10 58 44 59 43 12 12 86 77 51 46 41 84 88 59 84 64,31
17,31 45 73 66 28 18 72 5 52 64 99 36 29 112 10 47 51,14
17,16 46 79 103 53 44 51 102 18 45 6 101 102 11 38 86 66,92
17,64 89 65 52 118 101 14 107 23 6 64 29 21 14 61 59 6,114
17,31 112 75 69 99 116 77 59 7 68 111 18 8 86 63 36 114,19
17,65 54 68 41 107 7 108 27 47 23 10 25 74 34 68 84 7,94
17,53 54 42 76 118 103 42 110 88 59 53 35 87 23 5 108 48,51
17,106 9 77 105 101 79 118 82 2 89 101 5 65 0 42 20 27,87
17,22 117 5 0 32 36 64 31 82 40 58 11 86 6 20 14 48,67
17,37 4 15 36 94 84 43 48 6 47 94 10 31 93 60 85 36,115
17,17 95 88 80 16 47 68 75 49 24 64 16 13 13 99 21 12,72
17,89 73 72 113 20 75 57 96 56 5 87 27 16 50 56 42 8,16
17,91 33 66 103 28 93 58 113 96 21 77 59 4 50 10 56 119,34
17,46 14 32 69 7 34 83 39 90 78 26 27 81 46 22 86 57,77
17,107 14 56 59 69 2 88 101 114 32 8 86 107 7 33 84 8,59
17,11 117 65 118 98 97 112 87 53 71 27 119 53 99 6 106 50,19
17,10 91 33 11 36 96 108 35 0 61 15 2 83 49 19 38 29,73
17,43 35 12 53 60 18 109 63 74 21 25 7 33 70 17 0 93,45
17,71 55 119 78 72 43 22 83 55 68 42 40 20 16 36 100 3,51
17,108 27 17 62 84 29 35 6 88 61 13 57 93 52 95 66 64,93
17,34 35 38 81 21 78 23 24 24 73 6 84 8 63 90 98 30,75
17,74 75 44 90 68 68 112 117 111 85 81 63 8 0 106 21 86,32
17,51 69 78 82 97 31 88 89 119 57 106 32 11 81 77 69 29,37
17,118 101 78 12 80 39 90 103 38 94 64 3 85 112 13 87 100,45
17,48 0 40 12 38 71 106 42 35 8 3 72 6 81 48 98 58,76
17,54 89 46 42 63 74 59 88 18 69 69 99 73 3 77 31 80,53
17,108 33 75 57 74 82 67 1 96 48 81 38 20 40 28 84 51,34
17,63 87 34 43 32 41 106 75 84 36 72 10 108 15 37 93 21,77
17,11 56 38 19 110 17 8 51 6 89 103 20 106 13 74 72 89,112
17,66 100 4 92 101 87 19 12 79 29 103 84 47 3 34 77 83,74
17,101 92 44 58 96 19 104 95 97 97 49 38 7 35 113 73 9,113
17,111 101 46 24 83 61 60 105 58 56 106 36 62 14 15 108 91,95
17,60 94 51 115 74 90 58 58 107 84 64 53 89 27 67 89 98,77
17,83 99 67 55 48 0 35 27 17 69 25 87 15 7 44 108 59,62
17,111 93 86 26 112 51 95 0 15 30 55 17 35 1 50 63 48,79
17,103 3 29 33 6 117 88 4 79 26 119 109 37 99 104 26 2,45
17,111 41 41 79 111 43 84 5 116 54 8 103 75 55 92 83 18,118
17,15 22 89 76 0 90 27 36 22 104 64 89 7 53 50 32 30,85
17,79 48 82 47 63 3 58 74 51 112 91 83 112 97 97 82 10,86
17,2 117 99 52 81 74 22 9 57 53 119 25 111 67 114 7 88,111
17,71 16 59 24 44 33 71 4 36 22 5 65 107 8 46 97 4,65
17,66 52 81 73 75 20 73 30 92 6 70 81 30 50 14 105 34,23
17,54 52 67 31 24 17 107 107 54 5 45 65 39 23 37 32 48,5
17,26 95 22 92 16 44 55 96 94 102 36 17 40 24 5 71 115,11
17,46 10 105 4 69 31 86 119 106 20 44 61 69 102 81 37 105,90
17,106 83 3 65 113 90 69 47 2 68 112 94 78 77 116 68 112,36
17,17 55 23 30 6 67 47 111 103 119 8 115 35 36 98 74 81,119
17,56 80 48 25 31 66 36 102 42 86 92 24 22 118 75 10 48,28
17,68 21 59 80 28 116 11 3 69 46 97 63 12 66 103 119 55,93
17,36 62 102 104 69 30 59 31 36 5 89 49 43 59 7 21 74,8
17,92 62 95 81 99 80 75 116 21 114 108 43 66 27 33 111 54,118
17,2 81 41 47 79 11 29 96 30 29 5 4 118 2 9 68 102,116
17,6 9 63 64 105 47 8 42 31 12 107 106 0 51 99 52 95,65
17,21 89 118 38 107 96 31 39 62 0 58 79 28 106 102 108 91,102
17,21 59 75 51 28 66 118 34 99 5 59 83 103 16 74 96 41,35
17,40 58 7 17 55 88 117 70 17 3 92 109 62 67 17 12 110,38
17,106 72 50 95 47 115 67 117 63 64 90 27 114 55 19 84 56,117
17,39 55 45 111 113 16 35 80 91 2 25 16 94 19 52 59 18,97
17,118 110 66 48 12 52 103 27 94 66 101 109 66 116 9 109 81,4
17,99 75 48 106 75 13 44 73 58 103 24 19 76 16 83 103 43,0
17,109 15 4 82 13 64 118 65 52 115 62 67 100 71 57 78 108,4
17,45 59 37 13 98 18 25 119 47 2 57 104 8 51 74 78 58,95
17,83 0 10 92 59 106 106 102 101 110 47 71 50 5 51 36 107,25
17,29 62 95 32 100 94 56 8 66 32 37 90 106 109 74 25 26,83
17,21 16 7 94 83 20 3 56 9 85 119 106 100 57 77 115 19,39
17,89 2 115 7 100 39 61 72 45 18 41 100 66 116 70 99 9,41
17,80 108 115 89 6 81 113 77 62 30 93 105 78 13 95 101 11,37
17,100 82 32 61 17 14 78 53 61 0 6 27 43 111 37 87 5,28
17,114 14 101 113 97 92 99 109 77 108 12 100 58 86 43 116 117,94
17,8 24 93 95 86 58 11 95 12 66 101 67 89 14 15 100 102,20
17,78 71 70 31 103 82 105 25 68 115 2 10 29 39 116 39 109,78
17,115 69 60 82 16 69 97 28 2 106 29 9 80 42 111 84 60,36
17,90 25 98 60 55 74 81 106 24 14 31 62 25 81 93 108 50,84
17,109 11 24 76 92 17 28 71 95 72 33 30 104 117 42 36 28,53
17,22 102 56 70 96 93 73 104 110 86 17 59 72 101 51 26 64,43
17,112 92 18 51 34 98 78 84 12 97 99 13 3 39 37 34 64,76
17,70 90 119 23 112 58 57 100 8 22 8 110 80 9 65 59 115,26
17,88 100 63 69 75 61 55 61 118 56 106 64 22 65 115 44 57,91
17,113 3 48 1 21 46 64 8 96 15 107 97 5 30 17 115 111,64
17,2 3 104 61 112 36 3 60 44 8 2 106 33 106 85 115 68,79
17,69 23 74 64 96 93 95 35 39 96 105 106 3 75 55 6 75,75
17,48 64 105 103 117 114 94 74 40 57 98 86 48 88 113 61 73,49
17,48 46 18 70 56 70 5 79 21 104 19 95 30 93 19 51 32,119
17,116 52 115 58 44 25 54 49 101 29 85 94 68 58 106 50 42,38
17,76 64 93 114 17 112 74 28 106 35 1 114 79 94 77 97 79,65
17,70 21 88 18 109 24 4 92 33 35 17 48 106 71 101 83 101,95
17,102 3 113 34 64 59 0 112 46 0 6 58 91 6 88 61 37,73
17,4 66 117 107 108 27 61 17 5 5 70 83 94 20 25 7 34,97
17,75 117 50 25 90 110 21 75 1 115 69 10 62 69 29 44 52,26
17,86 30 54 88 43 113 31 46 32 60 63 6 67 65 53 74 7,9
17,51 97 86 7 71 61 42 46 92 25 80 34 107 32 26 2 112,56
17,41 24 66 75 97 94 35 103 18 18 81 117 54 13 81 4 17,118
17,71 39 76 53 38 3 27 11 16 113 33 88 0 19 114 27 102,31
17,107 3 88 0 90 81 42 61 31 29 54 12 62 10 87 38 15,58
17,72 117 62 82 15 90 117 27 61 1 21 84 16 30 53 96 5,61
17,74 63 4 108 37 79 96 5 1 90 95 8 110 26 54 28 77,83
17,51 82 75 9 47 36 80 17 117 79 98 57 70 87 93 54 11,9
17,38 107 73 70 23 101 41 83 96 119 94 70 9 74 39 3 102,44
17,101 8 25 60 73 119 15 85 80 91 35 28 27 111 117 16 37,14
17,112 23 20 25 8 54 52 90 61 12 111 31 41 28 30 92 12,5
17,88 62 92 73 77 64 86 82 6 19 116 75 7 22 86 103 72,14
17,6 11 14 1 2 18 115 41 4 105 46 0 67 104 81 114 117,90
17,27 77 108 32 90 58 55 99 16 85 82 75 55 89 23 96 18,27
17,79 81 54 89 97 38 33 30 4 51 48 95 63 116 86 0 61,40
17,34 110 79 48 85 76 33 110 7 103 27 23 88 27 112 37 90,87
17,59 102 17 36 99 45 29 112 12 88 113 11 54 33 68 51 24,31
17,10 81 59 25 19 13 40 68 15 59 109 17 77 85 37 83 58,9
17,47 88 79 48 90 71 88 42 1 110 100 111 101 16 96 7 110,34
17,26 19 64 84 39 0 35 71 89 22 74 113 90 95 34 76 4,79
17,70 82 26 57 48 95 57 69 98 23 117 64 64 6 102 24 32,75
17,91 29 18 31 93 114 46 23 35 114 36 18 7 100 66 54 28,91
17,107 91 85 88 51 53 113 109 106 70 114 40 112 113 69 56 81,50
17,75 47 106 101 37 94 98 61 85 7 29 97 48 85 46 77 55,91
17,104 29 58 31 40 33 46 22 32 50 77 29 0 105 19 26 68,47
17,24 40 72 39 30 15 13 21 84 118 11 42 44 36 28 51 61,0
17,33 13 60 50 50 59 103 98 71 23 22 101 47 92 73 89 81,94
17,61 53 2 49 43 108 52 119 45 41 77 89 57 12 7 85 25,81
17,108 0 71 103 102 60 88 82 46 6 27 96 16 51 46 73 96,25
17,70 115 62 0 2 65 65 60 30 80 12 7 115 35 49 18 43,11
17,61 63 0 104 80 53 69 108 119 105 82 84 83 70 111 109 110,8
17,54 34 65 18 94 65 77 21 100 70 107 83 28 13 7 55 75,56
17,3 31 113 37 24 71 35 46 97 86 99 111 22 55 45 17 28,48
17,59 6 67 44 47 13 11 69 53 60 49 113 69 103 83 60 63,119
17,55 26 113 117 72 14 109 17 51 75 16 26 106 7 83 54 48,107
17,40 29 51 37 2 8 103 57 65 100 45 97 56 44 45 29 103,56
17,22 33 68 113 75 47 49 3 14 109 5 63 84 38 103 29 38,83
17,5 10 71 77 73 81 7 25 53 3 56 33 20 118 113 9 52,77
17,105 13 2 56 54 54 70 113 99 51 9 9 91 13 7 117 58,49
17,0 23 50 32 103 4 60 108 29 116 82 14 29 30 90 26 34,17
17,25 39 86 17 30 14 68 43 90 33 16 17 25 15 21 76 27,52
17,30 72 53 83 112 14 58 17 90 96 102 13 119 14 57 74 91,1
17,84 27 33 1 6 58 12 66 32 83 29 9 93 6 23 71 115,3
17,110 81 75 45 46 65 71 46 48 108 97 23 40 103 85 95 61,50
17,3 7 43 117 36 77 38 112 80 99 70 92 64 20 104 18 33,109
17,36 67 61 70 89 15 112 11 36 70 62 8 53 44 80 65 80,66
17,116 15 86 78 74 37 47 44 90 91 20 41 94 104 31 30 87,22
17,32 19 41 15 79 96 70 19 25 36 115 53 56 23 54 33 47,113
17,19 1 50 64 39 84 1 95 18 113 26 103 73 51 103 41 32,27
17,72 7 75 81 20 76 16 119 119 11 93 13 109 93 69 35 106,104
17,107 117 19 69 10 64 36 87 9 2 55 19 112 113 11 45 62,84
17,96 8 116 55 85 0 60 72 19 57 60 31 89 26 115 28 106,44
17,40 83 19 101 67 71 16 107 54 18 96 21 59 64 119 99 38,82
17,28 9 46 22 23 25 118 39 90 23 109 62 28 77 13 81 90,40
17,59 57 97 26 93 80 88 39 110 99 35 32 38 84 50 1 115,65
17,9 85 4 72 14 101 48 108 93 5 26 93 6 2 103 94 112,32
17,63 99 90 2 53 60 68 90 75 98 15 50 42 33 54 42 100,33
17,26 47 114 100 25 18 49 45 96 80 35 95 69 58 110 114 56,118
17,65 87 83 15 27 100 118 116 61 85 56 97 38 0 97 26 22,17
17,102 13 67 33 35 78 36 98 111 81 78 3 50 90 11 77 28,50
17,98 54 62 95 95 46 31 74 57 60 42 93 54 99 39 50 67,59
17,85 55 83 71 35 57 94 42 88 91 63 28 85 86 116 20 104,96
17,49 106 61 109 50 6 38 13 49 27 80 75 13 75 33 45 60,21
17,106 102 77 82 62 22 63 9 7 45 107 98 100 99 96 69 102,67
17,35 114 40 97 72 92 35 67 75 74 99 48 69 108 16 50 97,40
17,25 66 104 34 105 58 18 75 15 56 86 58 48 98 65 88 48,27
17,107 82 40 95 75 18 12 36 89 84 48 113 42 11 95 43 74,76
17,79 4 25 57 92 97 95 57 69 36 75 83 87 49 77 113 101,25
17,1 112 27 36 70 43 103 93 1 76 78 102 79 107 27 17 116,54
17,25 84 18 8 99 30 89 99 72 57 11 15 4 26 84 119 66,11
17,44 67 74 68 89 74 73 111 61 36 18 37 83 93 110 62 41,39
17,94 103 89 33 68 18 105 28 79 5 71 64 49 88 96 75 79,10
17,0 39 73 105 90 14 27 0 93 46 27 56 90 91 78 116 43,35
17,60 64 103 35 104 77 89 105 48 32 107 29 90 65 116 93 59,3
17,98 60 49 12 82 59 42 98 19 99 41 77 88 72 42 83 91,84
17,19 90 4 62 85 119 7 44 115 8 50 71 24 77 62 1 63,48
17,103 3 92 92 81 76 66 78 70 24 74 36 49 17 9 87 9,78
17,90 1 51 44 17 40 95 103 85 63 74 91 104 25 76 64 34,1
17,119 23 116 103 94 66 32 110 22 28 18 116 111 32 78 74 76,119
17,70 11 23 108 35 94 113 87 56 5 28 113 68 69 11 119 72,2
17,100 115 16 48 74 46 117 9 98 62 106 70 101 59 90 45 108,53
17,115 53 78 59 14 59 30 104 45 35 93 86 25 10 84 37 107,88
17,61 58 62 35 17 68 55 52 5 42 0 21 114 13 102 5 4,14
17,84 97 27 63 92 1 20 28 29 63 63 70 47 98 58 19 42,111
17,1 60 73 4 54 59 95 14 51 30 100 115 3 117 61 89 51,116
17,29 93 7 42 60 37 0 15 115 73 101 84 94 93 91 94 114,89
17,84 9 23 63 78 9 17 65 65 5 22 10 66 58 95 52 13,6
17,14 103 66 96 4 108 29 77 44 104 8 114 16 75 102 92 85,27
17,93 72 30 46 81 88 90 33 62 24 51 47 117 52 74 20 51,96
17,68 36 118 89 8 7 75 26 9 97 96 91 105 99 113 37 1,13
17,96 89 66 58 65 59 91 82 70 32 49 26 108 19 40 111 40,40
17,88 30 112 74 72 12 117 56 12 33 73 97 103 65 23 57 20,89
17,33 112 21 51 52 58 110 102 59 79 54 1 20 83 87 30 43,38
17,84 12 71 2 9 4 86 21 48 84 38 65 110 119 83 16 20,115
