length,input,target
15,139 394 216 119 57 375 452 0 437 239 206 394 297 59 358,70
15,431 123 385 77 138 324 82 418 13 134 191 208 153 88 163,176
15,453 40 395 403 255 164 470 68 129 346 86 140 98 411 91,337
15,459 28 148 204 435 141 111 38 398 407 254 13 474 340 167,433
15,414 78 259 133 34 307 362 336 205 405 433 124 412 322 433,321
15,358 354 112 302 139 401 277 98 259 378 36 175 433 398 202,342
15,42 431 367 290 476 33 244 315 370 201 324 284 160 339 109,5
15,264 153 388 8 257 331 322 262 389 130 30 450 222 410 208,76
15,271 280 246 446 409 23 9 193 219 447 419 353 56 27 32,110
15,238 77 433 81 27 213 194 346 264 340 408 435 48 267 203,78
15,359 395 227 15 179 35 170 285 413 337 57 152 201 279 90,110
15,301 86 65 243 174 401 81 284 283 82 112 52 22 9 430,117
15,215 65 332 21 57 295 96 46 182 220 97 234 166 162 178,390
15,172 340 237 404 167 276 442 68 232 163 205 447 370 327 193,227
15,111 278 129 328 376 349 418 64 440 94 127 457 18 82 121,280
15,100 269 469 239 219 358 193 254 113 193 378 387 37 143 264,180
15,460 218 363 301 73 420 10 478 57 466 275 328 380 435 200,180
15,135 46 302 379 312 346 352 404 424 464 218 285 204 22 394,251
15,328 149 379 242 76 85 31 106 423 461 467 366 31 265 405,90
15,431 399 358 197 82 84 317 401 166 351 347 376 383 479 227,126
15,272 322 440 155 378 362 259 37 232 278 466 414 46 352 130,71
15,434 251 456 209 344 429 16 194 187 140 377 67 270 11 65,94
15,420 426 70 287 375 35 264 392 438 457 300 177 171 307 34,169
15,307 473 129 201 431 458 278 392 247 327 107 100 336 435 97,154
15,260 308 289 413 450 81 137 461 36 467 50 40 439 151 23,377
15,19 212 101 32 360 173 146 84 342 419 223 165 255 135 147,337
15,439 136 398 220 101 219 446 342 287 235 85 182 325 273 70,406
15,44 280 340 13 478 210 393 223 5 297 279 397 21 456 178,234
15,180 326 306 250 200 77 29 181 109 183 322 138 177 284 346,132
15,355 374 51 53 324 34 473 252 357 466 244 335 224 453 256,95
15,23 326 318 345 201 203 309 292 399 396 90 76 428 166 331,471
15,45 352 457 253 376 391 151 398 225 301 230 254 386 162 457,110
15,372 118 427 134 470 395 147 166 228 479 406 8 98 39 387,406
15,437 39 141 347 145 330 157 87 410 345 230 255 243 356 318,440
15,94 35 97 420 59 283 169 272 50 206 236 245 81 213 148,308
15,154 5 19 162 299 179 10 355 48 215 300 200 2 218 24,298
15,11 38 355 433 180 379 52 5 29 357 170 316 300 342 55,30
15,413 107 387 374 237 371 84 355 240 355 98 151 325 288 352,145
15,155 261 342 428 385 64 255 271 358 214 395 299 76 287 129,107
15,394 271 331 316 468 260 86 14 213 166 208 310 257 271 157,6
15,325 383 417 97 331 46 59 138 311 346 453 15 456 294 354,153
15,169 430 103 76 349 270 297 344 199 406 28 37 141 254 314,229
15,208 230 72 229 83 153 301 194 431 65 2 479 337 80 321,133
15,412 193 330 270 93 2 240 412 224 105 455 258 103 283 393,469
15,438 353 443 78 313 17 196 70 137 461 53 443 261 377 212,212
15,445 348 479 56 227 440 323 39 179 470 146 205 117 62 273,373
15,273 23 48 64 255 153 385 80 326 195 231 332 41 11 262,15
15,378 407 152 388 109 49 54 407 282 404 154 276 226 268 90,332
15,294 117 203 33 333 248 25 459 388 423 163 363 475 118 358,96
15,325 439 128 123 99 427 470 143 103 293 204 290 2 10 425,381
15,376 141 474 382 40 195 98 147 315 302 418 23 285 313 183,340
15,70 360 226 16 33 107 173 297 406 11 360 348 72 353 128,184
15,458 356 335 458 4 113 128 125 292 252 392 319 204 393 391,68
15,403 77 241 327 227 166 452 157 287 189 293 349 162 268 420,270
15,425 272 46 184 403 252 246 119 328 454 442 450 339 338 156,126
15,452 179 209 124 391 178 409 415 4 138 318 411 0 446 278,412
15,22 461 358 146 51 60 210 478 330 410 66 278 77 97 393,313
15,333 397 67 342 404 261 309 248 245 341 65 328 370 16 370,128
15,274 269 103 14 266 445 332 181 81 49 4 470 68 274 368,398
15,250 446 88 282 420 15 174 356 459 45 466 15 424 123 150,421
15,358 448 327 277 206 208 114 271 399 143 451 223 12 319 82,362
15,170 419 243 379 475 454 122 181 419 294 279 169 76 393 138,287
15,108 71 341 278 478 274 8 411 269 469 373 153 105 200 303,285
15,425 283 27 307 370 360 428 415 407 268 110 10 408 433 127,134
15,244 441 217 84 179 186 87 153 126 292 143 270 27 292 230,431
15,164 98 128 238 36 252 197 258 427 378 318 443 363 271 118,393
15,111 176 265 235 398 203 387 250 199 471 45 330 460 133 165,344
