length,input,target
8,78 57 46 24 29 54 47 107,68
8,34 48 100 49 20 66 113 39,7
8,27 54 19 62 5 91 79 9,40
8,113 68 7 50 2 84 4 80,10
8,91 55 59 60 54 9 119 30,18
8,77 11 92 86 119 79 53 55,18
8,72 30 75 112 43 31 62 90,9
8,56 107 46 39 56 48 0 27,74
8,62 40 33 85 106 8 55 36,73
8,51 92 72 13 117 45 81 25,67
8,71 106 86 119 113 38 47 58,64
8,79 67 81 2 88 101 82 75,49
8,64 54 90 86 46 109 25 90,60
8,15 95 59 91 64 8 100 52,23
8,113 11 114 8 37 52 26 73,94
8,116 38 3 80 73 74 42 78,22
8,102 17 16 98 41 23 40 32,53
8,65 48 64 5 102 86 55 90,97
8,9 99 98 89 22 52 58 47,6
8,60 57 81 55 43 41 82 17,35
8,97 100 47 94 28 10 8 80,47
8,4 83 76 71 118 15 27 102,43
8,21 30 117 46 75 74 36 8,30
8,71 87 19 32 98 66 20 117,57
8,75 34 116 69 69 62 3 26,0
8,55 95 44 47 23 62 3 32,110
8,92 60 31 1 13 100 14 54,68
8,35 14 11 11 56 1 36 60,85
8,73 33 0 62 14 75 71 56,76
8,82 24 42 75 71 29 102 22,16
8,112 29 9 18 10 45 79 100,94
8,53 100 108 0 33 69 10 26,35
8,103 1 36 6 115 64 54 87,80
8,44 42 116 40 79 60 108 37,13
8,115 1 69 74 57 81 36 47,39
8,71 41 111 33 41 21 4 77,57
8,2 100 96 90 6 91 88 75,106
8,102 14 32 26 11 0 9 66,43
8,39 83 61 31 56 34 36 96,61
8,73 103 45 97 4 74 59 64,97
8,115 28 14 108 27 94 21 37,59
8,59 22 44 83 54 30 110 48,49
8,33 49 39 113 13 17 101 37,90
8,102 42 75 1 30 58 70 73,9
8,43 117 78 83 31 93 27 57,100
8,66 65 25 79 81 49 115 3,85
8,56 73 113 115 61 14 81 96,92
8,45 0 54 76 3 39 117 27,17
8,100 97 68 7 106 60 109 44,48
8,14 65 17 47 90 51 31 89,65
8,17 59 82 6 13 9 20 17,50
8,109 57 45 79 7 80 39 82,2
8,114 15 28 90 10 11 4 60,43
8,43 27 68 105 107 85 24 25,46
8,29 39 32 119 21 119 39 117,2
8,10 50 41 91 65 68 25 7,38
8,98 93 107 13 60 118 34 10,3
8,27 29 19 81 100 31 14 114,89
8,33 85 97 63 27 91 9 107,100
8,40 112 91 31 20 32 21 55,66
8,25 111 38 17 20 51 41 108,44
8,108 59 25 11 18 83 103 50,32
8,29 52 62 88 104 81 29 20,37
8,24 10 75 61 111 111 93 97,110
8,21 4 62 51 82 23 72 10,48
8,3 24 32 77 114 18 33 18,65
8,37 85 19 8 112 116 24 116,79
8,81 70 109 36 2 73 114 40,23
8,33 34 66 42 105 112 63 73,33
8,84 18 38 97 19 46 67 99,14
8,108 113 54 114 76 95 75 57,84
8,92 4 69 112 64 99 34 117,91
8,73 62 70 4 3 105 78 0,35
8,74 26 50 4 68 1 111 77,59
8,48 93 23 79 42 43 50 47,29
8,100 10 24 6 80 89 35 102,82
8,72 92 33 116 108 57 25 52,28
8,22 66 3 4 38 54 56 18,59
8,52 44 31 90 28 12 86 70,94
8,6 67 83 1 95 114 57 40,113
8,105 64 66 10 49 88 68 107,101
8,94 27 1 70 65 6 100 115,114
8,42 43 67 52 36 6 16 46,76
8,19 92 114 109 98 90 68 4,4
8,83 61 95 93 98 30 86 86,55
8,9 18 105 104 36 40 77 70,8
8,54 4 44 75 55 16 75 8,25
8,1 103 111 44 57 54 66 113,112
8,107 52 41 60 76 98 55 38,29
8,71 106 109 105 44 47 12 63,66
8,92 16 84 53 80 5 87 86,45
8,117 63 60 116 30 76 63 64,71
8,64 45 32 26 118 15 112 78,60
8,40 54 110 45 106 21 2 4,60
8,103 102 106 17 10 30 47 109,111
8,49 72 83 95 71 90 98 11,62
8,19 66 8 42 73 13 7 101,47
8,110 115 17 79 46 56 110 108,33
8,42 22 40 68 102 27 72 85,106
8,109 61 22 3 93 55 29 12,24
8,82 37 13 119 67 21 107 68,52
8,110 76 96 45 55 105 50 21,18
8,24 118 99 75 88 71 34 23,11
8,108 91 94 10 94 100 13 89,84
8,97 73 97 10 27 75 96 104,10
8,96 67 76 111 10 94 43 74,114
8,76 39 110 59 50 81 42 37,48
8,103 7 71 65 114 20 97 11,21
8,63 99 9 47 31 23 54 66,61
8,16 115 37 90 93 119 25 61,18
8,9 60 63 90 21 55 19 99,29
8,60 42 52 75 86 99 28 109,102
8,94 13 91 4 77 42 29 2,58
8,41 105 20 11 96 54 111 115,112
8,1 66 38 20 87 107 42 3,1
8,117 107 62 84 117 119 29 48,108
8,48 102 70 111 47 36 99 118,92
8,119 10 77 76 53 67 37 51,36
8,25 99 103 104 6 81 100 52,110
8,114 37 56 67 95 39 74 17,51
8,17 117 93 28 36 65 72 104,96
8,79 101 33 53 110 116 1 43,19
8,49 68 52 90 42 93 13 36,84
8,51 29 85 93 99 109 113 2,92
8,32 84 56 80 88 111 96 25,82
8,94 11 38 87 103 96 32 59,82
8,78 65 35 105 39 53 111 75,59
8,102 5 6 36 84 76 0 78,104
8,84 19 64 60 66 35 26 17,0
8,117 41 25 2 12 13 94 85,49
8,11 5 25 49 62 108 0 62,15
8,63 25 32 34 118 45 75 99,5
8,44 35 8 18 8 109 50 33,54
8,85 96 26 28 36 108 83 72,73
8,94 47 77 0 2 22 62 23,74
8,17 7 78 4 71 3 83 89,99
8,65 117 54 10 94 70 57 45,7
8,102 82 97 117 27 31 105 35,47
8,34 80 57 103 62 61 56 90,64
8,84 35 81 3 42 72 33 11,2
8,79 103 31 40 61 61 118 116,60
8,9 99 80 27 27 101 68 61,107
8,94 46 25 91 95 20 51 80,76
8,14 101 58 47 34 4 17 48,6
8,117 100 40 20 45 104 43 75,52
8,71 80 15 119 80 118 21 59,77
8,52 25 3 10 82 86 4 75,77
8,65 64 50 0 14 94 36 26,15
8,56 118 99 87 1 70 91 0,65
8,8 114 57 27 4 53 52 39,54
8,97 76 117 34 8 94 83 27,49
8,94 75 58 109 90 53 71 82,12
8,11 76 26 80 55 50 6 26,107
8,37 111 99 2 5 38 13 56,83
8,47 34 77 119 28 54 19 34,114
8,99 40 79 26 112 82 65 65,8
8,101 54 10 36 32 112 112 64,6
8,83 58 56 17 22 86 48 78,19
8,83 92 95 103 74 92 64 36,21
8,34 113 73 61 33 79 103 28,48
8,50 102 56 115 65 88 83 24,8
8,2 81 53 17 9 87 69 55,12
8,32 44 61 26 119 3 43 72,31
8,83 70 98 21 118 93 94 51,6
8,10 102 12 113 99 38 36 92,9
8,107 1 61 39 90 49 91 14,115
8,68 15 45 4 16 32 69 111,38
8,39 101 36 41 92 62 84 10,22
8,4 85 78 104 80 114 114 118,78
8,11 40 92 44 6 72 20 100,28
8,26 14 28 5 80 87 41 90,31
8,10 28 9 76 29 37 75 78,102
8,84 108 76 92 13 74 109 115,10
8,62 114 27 4 34 28 83 1,42
8,84 118 4 74 17 72 51 103,7
8,74 36 115 67 114 91 77 36,30
