length,input,target
2,0 0,0
2,0 1,1
2,0 2,2
2,0 3,3
2,0 4,4
2,0 5,5
2,0 6,6
2,0 7,7
2,0 8,8
2,0 9,9
2,0 10,10
2,0 11,11
2,0 12,12
2,1 0,1
2,1 1,2
2,1 2,3
2,1 3,4
2,1 4,5
2,1 5,6
2,1 6,7
2,1 7,8
2,1 8,9
2,1 9,10
2,1 10,11
2,1 11,12
2,1 12,0
2,2 0,2
2,2 1,3
2,2 2,4
2,2 3,5
2,2 4,6
2,2 5,7
2,2 6,8
2,2 7,9
2,2 8,10
2,2 9,11
2,2 10,12
2,2 11,0
2,2 12,1
2,3 0,3
2,3 1,4
2,3 2,5
2,3 3,6
2,3 4,7
2,3 5,8
2,3 6,9
2,3 7,10
2,3 8,11
2,3 9,12
2,3 10,0
2,3 11,1
2,3 12,2
2,4 0,4
2,4 1,5
2,4 2,6
2,4 3,7
2,4 4,8
2,4 5,9
2,4 6,10
2,4 7,11
2,4 8,12
2,4 9,0
2,4 10,1
2,4 11,2
2,4 12,3
2,5 0,5
2,5 1,6
2,5 2,7
2,5 3,8
2,5 4,9
2,5 5,10
2,5 6,11
2,5 7,12
2,5 8,0
2,5 9,1
2,5 10,2
2,5 11,3
2,5 12,4
2,6 0,6
2,6 1,7
2,6 2,8
2,6 3,9
2,6 4,10
2,6 5,11
2,6 6,12
2,6 7,0
2,6 8,1
2,6 9,2
2,6 10,3
2,6 11,4
2,6 12,5
2,7 0,7
2,7 1,8
2,7 2,9
2,7 3,10
2,7 4,11
2,7 5,12
2,7 6,0
2,7 7,1
2,7 8,2
2,7 9,3
2,7 10,4
2,7 11,5
2,7 12,6
2,8 0,8
2,8 1,9
2,8 2,10
2,8 3,11
2,8 4,12
2,8 5,0
2,8 6,1
2,8 7,2
2,8 8,3
2,8 9,4
2,8 10,5
2,8 11,6
2,8 12,7
2,9 0,9
2,9 1,10
2,9 2,11
2,9 3,12
2,9 4,0
2,9 5,1
2,9 6,2
2,9 7,3
2,9 8,4
2,9 9,5
2,9 10,6
2,9 11,7
2,9 12,8
2,10 0,10
2,10 1,11
2,10 2,12
2,10 3,0
2,10 4,1
2,10 5,2
2,10 6,3
2,10 7,4
2,10 8,5
2,10 9,6
2,10 10,7
2,10 11,8
2,10 12,9
2,11 0,11
2,11 1,12
2,11 2,0
2,11 3,1
2,11 4,2
2,11 5,3
2,11 6,4
2,11 7,5
2,11 8,6
2,11 9,7
2,11 10,8
2,11 11,9
2,11 12,10
2,12 0,12
2,12 1,0
2,12 2,1
2,12 3,2
2,12 4,3
2,12 5,4
2,12 6,5
2,12 7,6
2,12 8,7
2,12 9,8
2,12 10,9
2,12 11,10
2,12 12,11
