length,input,target
7,68 87 15 49 50 9 86,76
7,65 28 38 32 18 76 78,91
7,5 66 93 82 75 93 8,42
7,61 1 5 88 15 39 50,11
7,72 40 60 15 45 12 88,68
7,92 21 62 3 17 25 2,82
7,70 20 72 72 17 95 85,43
7,5 20 54 33 49 22 92,3
7,25 14 72 9 1 88 73,70
7,26 13 76 36 90 62 64,75
7,41 32 34 27 91 46 35,6
7,24 39 71 0 7 49 48,30
7,18 35 21 59 27 27 92,47
7,14 94 76 2 5 71 1,95
7,87 53 80 10 19 72 65,14
7,52 87 51 30 89 59 0,32
7,75 25 9 70 17 18 69,11
7,4 72 25 21 25 70 4,37
7,0 55 78 58 36 29 9,45
7,41 36 5 76 20 92 68,10
7,23 24 53 34 58 32 20,24
7,55 8 23 19 46 73 41,85
7,11 90 77 92 76 32 25,87
7,36 57 92 33 68 80 53,3
7,75 31 20 28 3 8 5,46
7,62 88 31 41 33 61 38,86
7,20 58 23 46 81 35 33,36
7,89 70 18 60 11 35 34,85
7,56 70 55 59 64 48 93,17
7,79 33 95 24 82 8 52,25
7,88 55 79 32 51 11 79,91
7,64 82 22 13 74 88 95,26
7,71 78 65 95 63 80 5,49
7,8 64 52 66 84 84 43,85
7,53 93 46 65 88 92 33,18
7,85 27 88 44 12 11 74,89
7,4 27 53 55 34 47 16,16
7,24 23 58 80 84 51 66,78
7,69 16 19 42 4 91 65,46
7,28 43 71 63 49 1 83,34
7,83 12 4 56 23 85 27,54
7,85 60 26 78 19 65 58,75
7,38 37 84 88 62 16 26,59
7,4 54 77 33 14 22 47,59
7,61 71 0 51 62 48 55,92
7,71 41 39 92 16 37 60,60
7,22 80 40 35 88 1 52,50
7,85 29 24 67 86 8 88,11
7,86 56 16 19 70 72 67,46
7,35 63 22 89 79 23 0,43
7,71 3 28 13 17 70 30,28
7,22 53 82 80 36 51 39,19
7,85 3 71 57 10 76 56,6
7,80 54 5 40 88 78 0,61
7,36 59 83 83 24 12 80,25
7,55 52 24 14 33 84 48,66
7,14 93 61 91 39 57 70,1
7,44 60 44 81 29 39 39,16
7,51 35 94 55 40 2 7,88
7,64 87 23 9 29 58 52,22
7,88 81 80 63 79 30 14,39
7,73 74 17 8 86 0 15,1
7,65 25 49 27 72 83 1,70
7,10 90 94 2 66 48 37,43
7,7 36 93 43 75 32 55,89
7,16 66 93 54 61 25 28,47
7,12 14 41 24 20 26 74,87
7,39 68 66 44 89 33 68,51
7,76 75 72 34 21 57 71,42
7,61 42 78 4 38 44 55,50
7,80 57 19 39 60 89 91,47
7,62 71 13 57 47 34 73,53
7,87 92 8 82 71 92 5,81
7,36 44 77 30 5 32 40,72
7,91 56 16 11 12 56 67,13
7,51 82 14 45 93 53 84,46
7,42 35 17 60 76 8 9,75
7,71 95 30 20 24 84 1,1
7,11 79 85 14 12 13 70,40
7,17 25 25 50 69 69 22,21
7,95 36 76 66 24 41 86,92
7,24 4 60 35 61 38 21,67
7,6 54 59 69 51 31 59,53
7,25 73 28 36 62 28 32,20
7,40 86 50 90 17 3 9,47
7,56 42 12 50 75 90 17,50
7,50 18 75 34 90 18 94,63
7,79 20 90 61 88 71 29,66
7,60 74 29 17 32 8 63,15
7,86 92 4 23 38 20 44,23
7,88 25 4 25 91 8 28,77
7,3 40 26 63 60 1 42,27
7,43 76 75 8 57 42 42,19
7,43 59 61 53 32 24 95,95
7,34 63 95 82 71 76 40,33
7,0 41 83 14 3 70 50,29
7,61 44 61 21 68 28 31,50
7,71 78 94 54 82 16 76,63
7,15 70 33 93 73 62 9,91
7,17 6 25 56 66 46 36,12
7,10 84 6 48 67 94 50,43
7,2 69 9 63 65 1 13,18
7,33 34 13 2 44 49 93,48
7,1 85 2 13 67 40 61,13
7,49 10 9 91 55 52 61,39
7,72 28 21 93 94 11 73,76
7,46 12 73 57 67 83 74,56
7,38 81 69 47 55 84 48,30
7,61 87 79 73 85 34 77,36
7,86 76 56 88 49 42 39,88
7,12 91 38 29 85 18 37,18
7,50 0 72 63 67 53 11,8
7,50 69 21 10 13 59 84,10
7,12 16 47 6 52 2 63,62
7,42 25 52 30 1 93 92,75
7,89 23 64 33 87 17 33,70
7,24 9 10 40 28 13 42,54
7,50 67 52 57 69 12 87,82
7,37 85 11 14 42 35 32,12
7,34 3 63 90 80 19 69,82
7,28 38 73 82 57 18 87,67
7,51 82 14 90 49 5 55,70
7,4 37 44 74 65 19 67,58
7,10 68 83 36 19 94 60,6
7,57 77 70 39 47 4 57,27
7,89 7 14 63 37 57 28,67
7,79 72 77 82 62 42 50,60
7,6 60 61 81 24 17 3,28
7,82 92 76 51 8 12 77,58
7,20 28 57 2 11 70 74,26
7,7 4 64 10 87 13 6,43
7,30 1 19 63 7 70 39,89
7,58 38 82 61 64 85 18,22
7,13 53 15 55 24 95 24,3
7,2 47 27 38 4 38 38,74
7,66 87 91 62 51 36 53,62
7,85 86 90 62 17 49 89,46
7,13 30 82 89 79 47 31,59
7,60 92 19 47 71 73 72,38
7,64 7 38 39 82 39 37,38
7,59 89 9 79 86 52 83,89
7,19 84 63 57 39 9 8,87
7,48 88 68 41 35 16 91,15
7,53 41 82 9 19 16 93,9
7,75 11 70 50 79 60 37,30
7,15 59 8 6 21 93 78,76
7,32 53 11 48 15 17 0,28
7,75 7 52 83 36 55 90,50
7,77 56 45 67 50 16 79,54
7,22 49 71 57 78 25 34,64
7,88 22 47 26 7 78 90,42
7,51 69 33 22 46 92 7,84
7,44 20 76 49 81 84 21,27
7,35 64 26 84 7 92 56,16
7,74 90 94 10 37 18 93,64
7,67 56 37 27 15 0 46,40
7,50 26 45 65 0 78 47,27
7,82 49 61 46 65 51 25,71
7,9 27 80 29 52 55 95,19
7,1 77 27 71 72 53 4,25
7,26 55 61 15 89 10 39,91
7,66 92 85 46 31 34 51,25
7,39 45 86 60 55 5 79,33
7,42 48 29 48 56 15 24,54
7,11 41 43 6 81 41 29,4
7,76 95 9 94 94 63 71,82
7,34 50 78 63 60 76 47,28
7,75 34 27 29 33 47 24,89
7,93 11 60 51 68 26 12,89
7,10 64 0 66 7 26 20,61
7,59 10 85 26 26 1 26,17
7,90 93 18 92 59 54 48,38
7,68 32 41 90 15 77 13,72
7,84 87 44 6 37 86 51,59
7,63 48 80 20 37 86 11,13
7,71 19 57 66 8 38 49,16
7,69 60 21 67 38 44 4,31
7,30 81 16 3 58 34 4,94
7,81 76 85 35 38 78 42,7
7,64 57 68 8 13 64 25,79
7,6 70 47 66 83 13 92,93
7,34 0 42 47 88 66 67,60
7,37 57 81 58 21 75 9,62
7,49 17 33 3 88 6 21,41
7,18 83 50 14 10 25 40,8
7,40 82 3 44 43 1 49,78
7,75 32 13 59 11 65 15,90
7,72 27 51 21 53 33 92,65
7,45 9 35 68 44 92 58,71
7,49 32 71 31 71 58 33,25
7,41 60 46 7 9 76 89,0
7,70 46 29 54 23 28 33,55
7,56 24 71 50 0 95 21,33
7,8 55 31 19 27 21 80,13
7,57 67 27 27 8 59 5,94
7,61 84 35 21 9 94 86,34
7,22 57 6 55 11 67 70,28
7,93 30 42 81 58 30 7,41
7,24 30 12 19 68 15 58,6
7,73 35 73 39 88 8 91,47
7,34 81 89 58 7 92 86,95
7,84 28 47 27 45 50 23,8
7,77 34 91 39 71 0 50,10
7,60 17 5 32 80 48 23,13
7,27 39 40 88 12 58 65,73
7,33 53 86 86 43 5 88,18
7,42 2 41 36 66 48 72,35
7,78 5 67 66 58 72 25,35
7,20 80 20 29 47 5 64,69
7,65 8 27 27 64 74 68,37
7,41 57 91 22 81 31 10,73
7,88 28 41 16 78 61 5,21
7,67 92 85 92 21 70 2,21
7,64 5 8 25 84 53 85,48
7,35 58 82 67 50 40 50,78
7,58 69 15 27 24 31 94,66
7,72 76 3 73 85 28 43,44
7,40 81 2 94 87 84 93,69
7,6 40 89 71 81 44 11,58
7,6 68 48 19 92 91 32,8
7,49 95 10 51 45 95 70,67
7,95 89 95 54 10 36 46,61
7,19 23 53 54 35 92 31,75
7,55 0 41 90 32 83 8,33
7,61 49 67 42 38 69 52,46
7,49 70 3 95 7 37 72,49
7,52 2 32 85 45 53 74,15
7,45 49 15 20 19 56 6,42
7,21 6 12 56 67 61 48,39
7,9 67 44 70 87 44 87,76
7,65 59 9 11 2 49 74,33
7,71 64 48 94 1 32 29,27
7,68 91 43 68 29 20 88,3
7,86 17 41 82 45 54 55,28
7,30 55 69 41 9 37 48,37
7,51 49 28 76 6 33 70,17
7,4 22 17 26 47 72 39,23
7,44 59 26 11 83 17 30,54
7,72 48 17 15 76 32 48,56
7,42 44 47 75 2 68 73,83
7,41 41 49 50 61 40 32,70
7,10 6 92 36 87 93 36,8
7,90 3 74 76 7 70 73,21
7,57 31 19 4 35 32 85,59
7,19 79 14 33 35 66 89,71
7,83 80 5 92 17 88 78,63
7,44 91 95 84 66 17 58,87
7,73 38 0 29 50 62 63,63
7,61 82 47 87 28 79 40,76
7,47 10 81 89 73 58 31,81
7,56 28 24 31 57 56 86,90
7,63 93 67 77 57 89 64,2
7,77 67 46 79 76 47 50,94
7,84 69 71 55 62 24 78,7
7,94 28 94 9 73 30 15,31
7,80 83 22 26 15 92 12,66
7,45 4 49 18 39 17 92,80
7,91 93 18 12 10 13 19,32
7,90 67 31 79 70 47 36,84
7,51 33 64 3 51 71 77,22
7,8 10 24 14 52 80 17,49
7,39 57 39 10 85 45 3,10
7,85 39 95 34 43 7 65,76
7,36 50 25 92 3 85 85,12
7,62 59 50 25 72 15 79,74
7,34 95 87 24 17 30 43,6
7,18 25 51 11 1 18 57,9
7,84 5 78 63 33 57 37,45
