length,input,target
15,42 79 17 87 20 71 32 43 74 93 81 29 25 48 62,7
15,15 31 78 64 48 64 58 51 19 59 83 42 68 39 8,83
15,50 24 48 59 49 22 73 55 93 80 92 5 10 90 92,94
15,16 21 69 75 88 31 90 29 59 74 44 78 71 13 83,33
15,89 23 57 14 94 25 95 55 34 60 10 21 70 22 60,5
15,90 78 51 92 10 90 77 16 27 78 81 49 82 54 27,14
15,86 83 18 45 25 21 4 60 16 47 29 15 20 75 11,71
15,69 34 5 7 79 20 1 72 35 76 14 5 63 61 68,53
15,70 38 43 46 39 39 43 40 59 85 75 5 58 35 59,6
15,89 79 29 84 78 36 38 3 56 31 32 52 20 85 31,19
15,91 55 69 3 53 90 5 67 12 90 93 70 30 25 17,6
15,31 37 29 18 30 76 60 59 12 27 47 49 27 83 21,38
15,38 56 49 57 38 78 61 49 13 91 85 72 72 55 35,37
15,7 75 87 77 55 92 56 88 76 58 46 29 86 88 33,53
15,56 77 15 63 83 83 76 42 1 8 39 71 70 47 18,29
15,3 63 16 91 6 46 17 22 41 31 58 93 33 19 50,21
15,41 34 61 63 63 89 2 75 11 41 70 72 68 35 94,35
15,36 77 32 52 53 62 23 60 68 86 52 73 30 1 41,86
15,92 67 45 69 21 51 31 30 62 23 18 68 43 27 24,27
15,45 12 88 5 32 82 85 76 26 93 47 36 73 39 22,77
15,0 26 28 15 87 93 89 87 26 29 62 94 5 89 95,9
15,59 4 47 72 20 54 8 30 91 40 88 9 84 35 31,68
15,32 88 25 88 9 75 44 38 21 11 58 1 15 9 26,8
15,27 88 80 29 81 40 0 21 20 81 76 17 93 57 78,80
15,24 33 26 11 10 23 54 63 26 23 58 75 15 62 13,64
15,74 44 80 91 14 22 56 64 87 21 8 86 1 40 32,20
15,50 77 18 72 86 64 60 65 57 92 2 70 90 27 13,79
15,51 70 94 19 95 75 34 40 58 42 9 25 20 11 38,49
15,84 88 3 38 53 66 70 68 79 38 44 68 46 46 70,41
15,62 76 50 94 13 8 9 53 22 71 8 28 70 83 21,12
15,61 82 63 35 18 91 86 27 94 27 6 22 17 20 71,12
15,4 76 55 78 71 51 78 77 85 35 7 48 39 8 40,80
15,70 15 50 10 11 34 18 72 39 80 91 80 63 39 35,23
15,22 85 52 14 21 85 73 16 71 34 62 75 62 25 94,39
15,58 35 75 94 78 93 38 71 14 39 49 38 81 78 17,82
15,26 74 67 33 49 57 56 63 21 14 68 69 73 21 7,50
15,78 90 85 82 37 84 15 87 49 36 54 54 39 65 82,89
15,15 43 81 59 1 12 12 93 85 2 32 94 42 18 32,1
15,68 1 77 71 82 69 41 92 31 57 18 50 95 39 40,59
15,17 2 25 7 66 29 67 78 85 0 46 70 44 61 40,21
15,71 0 2 3 91 9 39 70 73 60 62 52 71 16 59,90
15,72 65 74 63 42 4 75 55 78 43 22 26 34 81 44,42
15,20 69 56 26 90 0 10 71 1 78 72 13 2 57 1,38
15,5 8 78 4 51 41 30 3 60 90 44 40 21 7 50,32
15,52 58 4 30 44 63 1 37 10 22 45 20 18 30 91,29
15,81 94 62 83 62 87 49 78 10 51 12 10 89 37 9,14
15,82 40 81 18 17 64 55 16 8 32 85 44 9 72 30,61
15,95 86 47 72 21 2 46 43 36 14 40 71 90 61 39,39
15,89 74 88 50 1 16 28 1 88 47 92 57 21 82 79,17
15,62 52 59 7 95 53 1 42 94 36 73 50 81 18 23,82
15,7 51 36 57 38 79 62 14 72 90 49 18 65 13 24,39
15,19 35 48 55 69 94 92 63 18 43 58 35 11 40 58,42
15,26 4 10 13 9 38 60 64 92 86 0 89 94 88 4,9
15,4 44 79 53 66 70 6 61 90 8 7 27 9 44 54,78
15,5 88 46 10 23 20 81 48 43 41 57 38 54 23 5,82
15,60 68 13 82 66 11 62 39 2 22 24 10 60 89 29,37
15,2 64 52 71 23 44 63 80 32 88 34 50 91 40 30,16
15,52 70 73 37 74 40 70 14 26 39 10 71 38 17 2,17
15,23 36 48 39 20 57 32 31 3 86 92 64 61 54 82,20
15,16 74 2 35 92 63 91 95 68 76 89 66 94 7 95,11
15,14 80 8 0 52 24 72 83 36 9 71 3 79 83 53,47
15,85 73 87 78 59 42 11 11 88 36 66 80 63 14 89,14
15,15 95 22 88 10 73 30 29 29 94 91 18 83 28 76,89
15,32 24 54 70 3 86 38 14 86 9 7 52 87 83 68,21
15,44 27 53 5 12 80 39 93 86 92 90 12 12 43 24,92
15,76 32 5 64 66 11 36 40 39 64 74 76 29 37 38,95
15,92 49 51 44 77 95 77 93 20 14 83 83 43 76 65,46
15,35 2 74 52 39 3 79 85 34 29 65 43 14 24 29,15
15,82 95 89 4 13 54 55 41 32 6 14 17 81 9 21,49
15,70 25 14 0 37 18 21 42 9 21 73 12 8 36 95,33
15,10 40 79 46 15 78 11 5 95 28 56 86 68 75 7,27
15,71 30 3 65 38 12 76 4 62 17 81 8 3 37 84,19
15,53 48 81 39 13 55 51 82 59 19 90 23 89 69 17,0
15,34 41 56 85 53 29 59 12 8 66 59 86 93 8 60,9
15,34 37 67 32 11 48 89 13 95 48 91 65 53 76 6,77
15,82 89 90 89 10 79 28 21 53 50 12 85 83 63 84,78
15,77 68 82 84 89 88 56 81 32 12 75 74 54 65 61,18
15,40 95 46 17 53 75 67 47 67 45 51 45 88 6 15,89
15,72 47 91 17 84 84 59 77 56 16 52 79 80 82 81,57
15,69 17 30 72 9 63 66 93 35 90 39 35 51 4 44,17
15,35 24 65 62 91 13 41 79 49 79 4 47 0 2 57,88
15,74 14 35 82 23 88 84 58 83 30 89 90 68 32 22,88
15,52 54 91 52 55 70 71 3 20 68 44 90 49 69 71,15
15,47 41 92 68 19 54 15 65 18 63 19 23 91 23 65,3
15,62 6 17 55 63 85 34 80 32 42 62 72 85 43 41,63
15,88 16 92 24 94 26 84 27 23 25 56 31 0 83 10,43
15,49 38 71 3 47 95 45 24 13 57 24 90 67 75 5,51
15,88 74 31 49 14 1 30 8 81 3 63 35 59 73 67,20
15,76 79 66 37 6 69 29 11 35 52 14 53 32 76 16,31
15,26 47 64 43 52 17 77 69 12 20 14 83 77 49 19,25
15,90 8 84 32 79 26 35 77 62 62 37 77 38 94 82,95
15,14 82 73 53 65 75 63 88 89 8 61 59 44 84 60,30
15,85 79 52 91 92 34 72 75 52 59 14 63 40 76 83,35
15,14 45 76 87 48 68 57 71 25 74 81 0 74 18 33,27
15,70 42 56 11 66 62 54 12 12 56 54 78 54 57 9,49
15,20 79 1 12 77 46 13 12 71 33 55 16 1 80 33,9
15,2 56 40 55 57 4 4 10 53 18 37 71 33 12 17,29
15,79 11 48 23 44 87 15 24 15 20 18 81 11 54 54,0
15,19 12 29 22 79 9 69 86 85 84 55 69 40 51 82,11
15,52 30 92 67 14 34 63 49 28 23 43 12 29 22 20,58
15,64 63 63 16 32 80 38 1 0 32 82 4 32 29 62,2
15,65 46 6 49 82 70 53 51 27 55 90 40 36 79 86,23
15,60 22 76 11 94 3 63 57 58 53 10 77 78 84 83,9
15,76 47 92 86 20 31 21 95 92 88 21 79 26 72 72,82
15,46 78 95 7 12 27 29 28 80 56 65 26 58 39 18,48
15,71 80 18 6 20 66 45 61 40 46 89 20 30 10 21,63
15,89 83 72 70 69 74 86 76 13 89 30 14 49 26 11,27
15,24 30 91 53 9 94 49 71 68 9 58 48 52 41 83,60
15,50 31 13 90 70 89 30 24 55 35 81 50 30 11 89,8
15,56 70 73 35 77 10 65 87 38 32 30 42 45 49 80,41
15,87 65 24 77 10 53 22 28 4 35 73 27 65 47 32,29
15,72 50 1 33 14 84 17 60 29 63 76 4 92 44 49,4
15,83 43 15 62 80 34 15 50 59 62 75 11 55 26 41,71
15,35 80 88 94 94 67 95 53 76 85 61 9 5 85 85,72
15,74 48 94 1 57 39 18 12 32 40 24 50 84 79 44,16
15,94 17 12 94 71 35 50 5 91 48 66 3 71 62 63,2
15,62 84 15 91 64 47 8 34 21 70 10 92 52 33 67,10
15,0 50 33 69 40 91 9 22 48 67 49 89 52 53 29,49
15,24 21 80 74 34 93 78 95 29 5 1 29 87 71 71,84
15,38 64 13 21 81 75 78 12 75 53 69 61 57 94 51,86
15,12 73 95 49 23 15 12 0 70 71 92 0 94 38 38,62
15,54 3 35 27 0 3 30 79 47 19 30 81 58 90 19,31
15,18 21 63 18 64 61 39 13 41 86 51 50 59 26 8,74
15,94 40 75 60 37 20 81 20 59 70 90 73 56 86 0,89
15,49 46 64 16 36 47 15 39 39 60 17 24 20 44 32,56
15,55 25 57 59 52 40 90 24 70 92 63 53 0 24 65,85
15,75 94 86 20 70 10 26 86 39 60 12 39 84 59 6,30
15,74 86 17 95 87 71 7 88 63 41 14 25 5 55 7,23
15,45 76 52 2 43 33 11 61 89 86 76 82 58 25 15,22
15,81 73 37 16 77 38 69 49 53 11 23 10 65 11 20,61
15,55 7 76 89 93 42 64 61 53 22 54 49 33 55 24,69
15,25 13 74 68 13 27 62 32 25 86 5 45 53 84 21,17
15,62 58 53 81 72 38 22 21 26 29 31 25 43 44 51,24
15,47 95 27 90 88 42 47 30 19 8 1 21 44 9 34,22
15,45 33 1 73 24 5 25 85 76 9 7 18 46 33 70,50
15,55 53 13 18 49 66 87 10 56 30 73 82 33 28 16,93
15,70 69 94 88 9 3 49 5 49 5 45 60 52 19 92,9
15,79 91 89 30 16 77 18 91 30 65 51 75 13 26 81,72
15,36 94 53 31 95 80 69 14 77 74 69 33 81 28 53,35
15,86 23 72 74 42 92 2 24 53 4 54 53 80 47 60,34
15,32 46 63 87 69 36 14 76 4 28 11 78 69 76 18,63
15,37 68 37 29 33 15 84 13 62 68 41 0 79 39 14,75
15,48 77 21 19 73 74 45 53 91 6 29 78 47 30 28,15
15,45 40 75 15 37 70 2 78 28 95 9 22 58 38 27,43
15,48 13 92 43 46 68 36 12 62 19 65 26 38 85 65,94
15,74 62 47 26 41 40 55 47 20 30 22 64 82 68 83,77
15,53 4 8 61 30 39 49 63 3 94 34 50 51 65 37,53
15,31 33 52 47 35 27 39 27 57 18 69 79 20 16 85,67
15,63 84 31 20 42 56 23 31 47 88 60 29 53 11 69,7
15,38 71 21 81 77 44 64 39 30 84 61 54 57 35 21,93
15,26 17 32 14 87 67 68 25 33 32 31 11 90 35 27,43
15,69 68 53 92 71 8 16 41 28 62 5 0 73 51 66,67
15,22 46 12 27 4 62 75 34 48 27 48 21 40 86 83,3
15,9 78 69 66 15 20 15 4 13 81 78 75 44 47 1,23
15,23 34 20 16 80 22 64 77 51 54 78 46 74 44 25,64
15,83 68 35 30 2 10 83 19 21 74 34 20 5 21 30,55
15,23 10 71 52 94 32 51 44 22 30 87 66 67 36 12,5
15,18 53 10 71 32 69 31 38 37 43 19 8 95 38 79,85
15,39 28 77 5 40 35 9 27 34 28 35 39 19 85 83,27
15,83 9 9 93 90 11 24 32 75 79 56 33 48 40 14,0
15,92 31 52 6 14 17 41 31 89 90 4 51 33 34 26,87
15,35 44 48 5 91 65 8 64 43 3 16 38 65 95 11,83
15,69 17 42 23 32 57 2 75 48 27 54 2 48 93 19,68
15,55 18 45 23 91 52 2 75 58 74 59 61 34 83 31,1
15,37 39 63 30 72 21 49 83 9 43 27 62 43 66 4,84
15,30 41 5 55 82 27 20 80 44 60 77 30 36 48 75,10
15,50 79 93 11 20 74 6 22 36 73 73 77 11 61 37,95
15,65 38 95 90 72 18 75 41 44 64 12 44 48 63 33,74
15,70 76 59 73 79 51 95 11 93 35 39 63 28 30 79,5
15,56 42 53 86 82 50 57 58 26 10 39 24 62 17 89,59
15,93 89 4 43 55 89 57 30 29 17 66 8 79 62 15,72
15,72 34 44 63 72 12 48 43 54 27 66 61 0 5 76,1
15,53 92 76 85 57 90 24 53 20 88 40 54 77 94 91,70
15,85 46 47 64 29 73 7 55 54 61 47 39 31 70 37,33
15,83 46 2 22 62 56 63 21 72 31 23 66 55 9 44,71
15,89 35 29 29 56 10 51 60 48 39 0 51 0 17 75,73
15,72 47 23 15 12 30 9 42 30 57 20 87 64 69 17,46
15,29 72 63 89 89 17 24 88 46 88 87 29 78 44 79,22
15,64 1 10 76 53 18 72 26 78 54 86 31 10 74 47,44
15,19 83 15 18 21 48 74 4 87 71 64 89 82 19 85,75
15,28 15 75 16 75 94 18 13 38 90 93 39 14 83 95,10
15,15 38 39 70 9 29 55 42 45 2 9 91 3 75 92,10
15,50 77 10 20 35 94 59 71 31 91 43 17 28 89 60,23
15,62 59 0 22 78 61 78 52 40 9 46 45 24 58 46,72
15,5 85 36 18 58 27 0 3 84 77 80 30 14 39 24,60
15,82 0 13 29 24 7 91 10 81 86 26 9 73 15 82,80
15,64 11 52 8 3 70 32 19 49 15 34 30 92 52 68,51
15,77 66 60 21 18 42 11 57 46 11 64 36 2 62 94,15
15,28 9 92 30 66 78 55 62 40 4 20 34 77 2 20,1
15,18 14 29 11 87 26 44 78 46 26 20 51 41 91 63,25
15,34 19 95 1 51 74 90 80 73 52 75 66 17 57 28,12
15,69 31 71 61 2 37 4 36 89 29 29 9 4 44 14,93
15,25 12 3 73 88 14 77 64 15 18 48 24 15 81 11,56
15,24 55 31 93 84 1 1 49 54 57 24 40 4 73 57,47
15,64 13 30 93 94 19 51 19 50 89 22 71 46 35 20,28
15,46 63 20 0 66 52 41 48 84 12 21 20 15 8 44,20
15,63 30 6 4 78 34 29 21 66 81 21 7 27 1 47,95
15,77 50 56 54 85 79 43 39 92 35 46 32 17 43 27,59
15,40 66 34 72 61 68 30 11 47 44 90 62 87 12 83,19
15,44 52 75 1 49 59 35 77 68 16 48 90 89 85 81,57
15,29 4 89 71 67 93 67 11 24 15 54 2 48 68 43,65
15,18 90 91 48 40 14 76 87 7 37 95 55 63 41 37,43
15,18 32 92 6 52 42 54 23 20 52 10 35 57 33 1,75
15,42 71 38 36 82 29 13 64 26 92 87 54 52 7 75,28
15,41 81 2 40 29 45 88 38 54 48 17 72 60 91 87,13
15,44 79 77 76 91 52 41 51 62 18 38 88 83 8 56,88
15,25 90 14 16 55 73 31 48 75 29 40 37 89 6 77,41
15,6 84 45 42 43 77 35 54 27 29 86 79 77 23 77,32
15,93 90 68 36 48 90 65 38 24 55 17 41 33 18 88,56
15,69 7 84 37 4 2 33 74 52 67 66 59 53 37 21,85
15,8 77 33 9 58 31 76 85 18 11 40 72 30 35 58,81
15,18 21 21 91 82 41 41 34 70 13 26 54 27 35 29,91
15,66 46 74 36 58 60 44 12 36 87 67 92 34 70 34,12
15,27 11 40 20 79 34 11 66 64 22 94 59 2 17 5,15
15,75 92 94 8 33 20 93 91 26 75 67 12 24 8 58,36
15,25 81 11 8 54 89 75 50 52 72 33 49 64 60 64,15
15,72 12 71 78 43 54 91 78 21 70 27 28 3 74 65,11
15,72 55 67 89 72 90 52 55 39 18 50 23 79 41 18,44
15,42 92 45 62 5 71 11 95 57 71 74 6 7 40 77,19
15,25 85 36 47 80 65 75 94 48 45 59 90 62 35 37,87
15,60 28 11 65 90 17 56 91 89 35 89 40 39 12 10,68
15,83 29 76 34 35 36 79 19 55 1 24 42 3 29 5,26
15,40 60 24 61 46 0 58 75 17 33 35 24 83 90 41,59
15,43 86 75 17 45 82 95 79 1 20 43 28 90 36 39,51
15,13 17 89 74 7 3 79 19 85 68 74 65 17 68 40,14
15,32 54 52 7 19 62 11 80 28 22 57 77 1 60 12,30
15,35 24 25 51 86 2 5 20 73 87 38 8 28 70 56,88
15,93 78 17 83 93 17 91 27 75 52 6 50 50 39 77,28
15,54 36 89 2 21 79 22 73 30 66 74 79 27 50 35,61
15,7 75 51 32 0 28 11 35 11 82 82 51 3 39 44,7
15,91 6 17 54 58 18 87 73 26 5 91 91 61 35 29,94
15,44 31 38 90 79 13 0 7 3 75 22 87 18 92 51,62
15,1 86 16 84 83 32 70 1 90 67 7 72 88 34 42,17
15,10 17 11 22 46 56 65 59 50 78 49 89 80 35 91,10
15,36 38 90 70 69 4 46 45 36 21 36 8 73 83 52,3
15,33 61 79 70 81 34 24 31 49 10 45 86 77 34 32,66
15,52 10 70 32 71 67 10 42 84 47 15 78 67 1 87,65
15,45 41 31 31 61 79 34 18 77 48 15 23 89 69 30,95
15,86 37 81 0 85 77 49 6 55 32 91 47 33 35 31,61
15,64 12 82 56 42 47 67 87 83 2 28 71 85 42 77,65
15,9 92 88 52 13 27 86 8 42 20 56 51 3 59 67,61
15,17 74 62 68 52 16 77 30 23 69 58 67 87 12 88,12
15,49 22 50 29 12 28 73 43 17 37 3 27 82 42 64,2
15,34 56 66 51 10 21 94 44 29 94 35 6 58 20 2,12
15,22 72 95 17 62 52 16 34 89 80 91 44 27 76 26,7
15,66 77 94 16 90 47 43 54 68 21 77 6 12 93 92,48
15,63 41 23 15 79 46 46 64 41 84 67 88 75 49 86,7
15,57 48 51 81 58 27 27 79 81 26 63 12 20 74 24,64
15,95 75 22 51 48 16 21 8 28 62 20 80 30 38 84,54
15,46 80 35 10 3 73 73 78 91 69 22 51 66 1 21,55
15,22 59 90 93 65 77 19 10 33 20 66 0 71 89 44,42
15,17 60 22 82 83 91 60 19 78 81 92 68 70 34 69,10
15,65 93 34 7 49 13 41 0 74 40 70 55 87 74 72,90
15,8 78 76 10 16 50 15 40 71 53 32 7 56 16 54,18
15,49 70 77 34 32 23 11 41 17 70 67 36 1 26 55,13
15,38 16 62 74 13 90 8 82 83 12 21 26 1 20 93,91
15,48 91 44 92 90 8 2 39 29 50 78 44 76 76 75,26
15,53 84 67 75 60 59 94 66 5 64 52 75 2 8 86,38
15,75 92 13 92 31 3 3 39 91 33 84 49 47 92 29,45
15,80 64 5 43 31 2 81 41 76 73 6 0 77 45 92,52
15,25 19 39 39 49 2 5 36 5 74 40 88 59 10 41,83
15,95 18 56 65 86 90 47 55 50 65 68 80 88 85 88,32
15,10 49 81 86 11 55 48 29 17 85 22 67 75 37 36,56
15,15 28 42 13 63 54 16 28 46 0 65 15 80 54 24,51
15,65 82 68 59 60 66 78 79 7 51 25 66 37 43 18,80
15,23 15 74 76 77 36 11 70 61 22 71 16 72 48 24,68
15,82 60 61 85 81 4 18 9 28 85 15 63 91 69 28,83
15,79 38 94 75 6 7 69 72 55 43 55 1 68 72 56,46
15,75 32 11 63 45 74 60 40 33 41 52 60 26 36 42,54
