length,input,target
3,51 101 48,80
3,101 45 60,86
3,8 92 80,60
3,108 44 58,90
3,48 119 61,108
3,116 94 0,90
3,76 102 92,30
3,114 109 37,20
3,77 50 48,55
3,106 111 33,10
3,72 24 53,29
3,94 64 10,48
3,1 27 93,1
3,63 32 35,10
3,8 1 114,3
3,39 116 81,116
3,47 32 34,113
3,32 17 57,106
3,107 86 42,115
3,11 7 49,67
3,79 45 91,95
3,77 48 18,23
3,91 100 110,61
3,89 21 14,4
3,112 84 76,32
3,60 77 69,86
3,18 118 57,73
3,57 40 15,112
3,74 98 47,99
3,11 6 97,114
3,109 83 17,89
3,30 96 50,56
3,3 72 69,24
3,77 115 99,51
3,25 38 89,32
3,64 49 98,91
3,9 75 14,98
3,42 58 45,25
3,23 13 9,45
3,46 94 57,77
3,15 8 98,1
3,3 13 48,64
3,53 58 108,99
3,92 26 38,36
3,17 66 6,89
3,107 108 9,104
3,35 56 74,45
3,56 13 66,15
3,24 43 108,55
3,48 52 118,98
3,85 104 29,98
3,92 67 14,53
3,35 107 30,52
3,52 5 106,43
3,72 68 105,5
3,104 3 114,101
3,53 33 80,46
3,100 7 105,92
3,87 69 68,104
3,87 107 62,16
3,115 72 102,49
3,75 20 44,19
3,57 52 56,45
3,30 63 31,4
3,74 19 46,19
3,118 35 86,119
3,116 105 106,87
3,62 80 104,6
3,40 90 83,93
3,53 108 91,12
3,96 119 84,59
3,62 13 59,14
3,58 72 80,90
3,99 88 16,83
3,13 1 50,64
3,32 68 57,37
3,75 75 45,75
3,64 83 49,76
3,62 5 50,117
3,92 112 62,26
3,87 42 56,65
3,0 116 32,28
3,67 118 37,102
3,90 103 26,99
3,7 101 59,47
3,111 64 102,37
3,52 56 0,108
3,28 44 17,89
3,7 74 56,17
3,21 84 54,39
3,60 0 71,11
3,91 44 79,94
3,105 71 29,85
3,15 40 55,110
3,35 58 64,37
3,48 41 71,40
3,24 15 95,14
3,63 105 14,62
3,84 101 75,20
3,66 3 96,45
3,5 100 69,54
3,91 46 68,85
3,57 76 41,54
3,5 62 68,15
3,35 106 34,55
3,67 11 68,26
3,97 58 5,40
3,54 117 82,13
3,34 74 34,22
3,95 68 92,15
3,90 44 25,39
3,96 25 37,38
3,43 109 50,82
3,14 4 34,52
3,47 105 61,93
3,116 101 113,90
3,109 108 8,105
3,86 71 27,64
3,99 27 108,114
3,33 75 104,92
3,109 63 50,102
3,87 103 64,14
3,56 70 11,17
3,112 89 17,98
3,62 98 62,102
3,84 16 17,117
3,83 1 83,47
3,54 79 60,73
3,81 78 46,85
3,39 76 16,11
3,54 99 44,77
3,27 0 60,87
3,17 69 94,60
3,30 20 83,13
3,115 90 109,74
3,32 62 59,33
3,58 111 0,49
3,74 42 19,15
3,36 70 114,100
3,29 28 90,27
3,110 35 93,118
3,78 36 66,60
3,62 98 33,73
3,23 9 36,68
3,54 52 105,91
3,32 93 114,119
3,113 2 90,85
3,0 76 3,79
3,87 103 87,37
3,59 80 83,102
3,47 34 83,44
3,103 118 47,28
3,9 74 62,25
3,42 96 51,69
3,55 112 20,67
3,72 119 22,93
3,48 68 95,91
3,104 43 57,84
3,11 42 64,117
3,95 33 29,37
3,81 46 70,77
3,22 22 28,72
3,46 24 15,85
3,74 48 19,21
3,35 109 32,56
3,119 73 86,38
3,78 47 47,52
3,34 113 8,35
3,19 15 37,71
3,60 60 94,94
3,37 41 55,13
3,91 22 52,45
3,21 61 36,118
3,66 77 79,102
3,29 52 58,19
3,44 52 73,49
3,108 111 118,97
3,94 99 7,80
3,84 106 92,42
3,55 56 22,13
3,39 16 64,119
3,108 114 90,72
3,17 9 8,34
3,103 116 52,31
3,79 56 54,69
3,14 93 48,35
3,53 106 52,91
3,76 95 80,11
3,0 69 116,65
3,60 12 54,6
3,110 20 113,3
3,30 41 106,57
3,101 64 39,84
3,90 49 118,17
3,55 59 48,42
3,15 54 21,90
3,92 118 102,72
3,47 5 5,57
3,104 31 24,39
3,14 103 32,29
3,114 41 52,87
3,95 86 29,90
3,60 19 97,56
3,80 43 5,8
3,63 88 23,54
3,117 53 80,10
3,50 87 34,51
3,44 11 43,98
3,4 102 53,39
3,45 7 115,47
3,9 75 41,5
3,45 55 96,76
3,6 67 109,62
3,37 78 118,113
3,98 14 96,88
3,49 8 18,75
3,110 88 88,46
3,84 47 59,70
3,65 36 63,44
3,102 26 110,118
3,44 98 26,48
3,62 75 68,85
3,23 107 44,54
3,18 110 101,109
3,55 20 88,43
3,113 116 60,49
3,60 8 24,92
3,12 4 81,97
3,39 52 75,46
3,119 36 8,43
3,95 99 41,115
3,21 50 91,42
3,31 97 30,38
3,44 76 8,8
3,7 33 104,24
3,104 44 5,33
3,3 2 33,38
3,103 96 67,26
3,68 101 40,89
3,95 0 74,49
3,57 72 0,9
3,28 40 29,97
3,4 35 65,104
3,105 27 115,7
3,106 55 60,101
3,29 87 41,37
3,6 91 48,25
3,0 78 15,93
3,80 67 103,10
3,116 114 108,98
3,3 17 90,110
3,0 44 111,35
3,99 76 15,70
3,77 24 94,75
3,24 1 21,46
3,88 75 119,42
3,22 33 56,111
3,92 52 14,38
3,43 28 42,113
3,118 43 40,81
3,13 119 3,15
3,96 74 83,13
3,51 8 22,81
3,62 46 113,101
3,116 67 82,25
3,58 97 14,49
3,66 17 24,107
3,6 108 26,20
3,50 105 70,105
3,74 0 56,10
3,53 98 77,108
3,93 91 70,14
3,35 10 93,18
3,37 61 48,26
3,20 52 97,49
3,21 36 94,31
3,89 42 24,35
3,57 11 14,82
3,88 39 113,0
3,96 18 80,74
3,0 18 17,35
3,26 109 100,115
3,45 28 68,21
3,15 89 110,94
3,27 107 69,83
3,59 5 112,56
3,86 16 86,68
3,112 19 76,87
3,31 25 33,89
3,47 66 16,9
3,95 107 52,14
3,67 106 83,16
3,30 35 118,63
3,58 45 59,42
3,84 22 25,11
3,115 27 62,84
3,69 48 84,81
3,75 65 73,93
3,24 89 105,98
3,12 43 45,100
3,96 60 56,92
3,50 34 112,76
3,47 30 6,83
3,107 56 33,76
3,114 68 69,11
3,115 4 64,63
3,115 92 59,26
3,62 85 70,97
3,16 39 110,45
3,59 3 75,17
3,92 72 32,76
3,108 100 17,105
3,115 66 26,87
3,99 2 91,72
3,24 55 27,106
3,65 116 61,2
3,113 65 18,76
3,63 85 118,26
3,18 117 117,12
3,52 79 95,106
3,31 96 85,92
3,91 29 105,105
3,97 78 59,114
3,2 23 9,34
3,62 16 18,96
3,43 14 59,116
3,90 113 107,70
3,79 7 39,5
3,44 49 2,95
3,58 61 42,41
3,14 2 104,0
3,72 76 7,35
3,47 100 15,42
3,21 96 21,18
3,43 95 26,44
3,40 118 51,89
3,58 40 91,69
3,7 33 77,117
3,85 39 109,113
3,41 65 111,97
3,17 25 84,6
3,68 72 21,41
3,33 75 19,7
3,114 85 69,28
3,36 21 103,40
3,86 63 42,71
3,117 68 26,91
3,91 30 22,23
3,90 117 89,56
3,82 90 55,107
3,86 29 107,102
3,10 60 16,86
3,71 62 85,98
3,113 104 33,10
3,96 80 85,21
3,18 34 20,72
3,65 60 10,15
3,108 15 119,2
3,105 50 43,78
3,16 14 115,25
3,82 10 90,62
3,97 24 35,36
3,1 106 34,21
3,26 31 26,83
3,99 83 69,11
3,118 27 67,92
3,22 5 96,3
3,9 44 54,107
3,53 18 102,53
3,111 63 94,28
3,4 6 88,98
3,87 88 55,110
3,13 24 35,72
3,74 41 55,50
3,116 74 52,2
3,51 17 62,10
3,93 63 62,98
3,96 20 59,55
3,52 8 18,78
3,42 85 101,108
3,66 2 109,57
3,109 1 15,5
3,91 92 109,52
3,78 27 85,70
3,27 16 102,25
3,4 102 78,64
3,35 26 107,48
3,16 79 74,49
3,75 114 99,48
3,86 109 27,102
3,81 51 21,33
3,33 0 34,67
3,19 80 0,99
3,17 89 31,17
3,8 51 58,117
3,20 2 52,74
3,103 48 62,93
3,89 74 4,47
3,32 46 90,48
3,81 29 16,6
3,104 100 94,58
3,2 33 54,89
3,89 118 118,85
3,45 35 6,86
3,56 117 41,94
3,28 118 50,76
3,35 73 12,0
3,30 82 74,66
3,10 93 101,84
3,82 23 54,39
3,71 107 96,34
3,33 37 13,83
3,119 93 12,104
3,60 26 2,88
3,95 42 98,115
3,96 21 105,102
3,5 4 56,65
3,5 90 111,86
3,14 52 93,39
3,117 50 87,14
3,27 33 48,108
3,27 63 118,88
3,74 106 3,63
3,80 79 40,79
3,91 9 83,63
3,119 104 16,119
3,59 58 85,82
3,34 29 78,21
3,51 100 66,97
3,9 41 65,115
3,14 47 46,107
3,112 94 48,14
3,72 33 35,20
3,17 87 95,79
3,68 95 26,69
3,58 7 68,13
3,107 81 45,113
3,32 82 61,55
3,119 38 44,81
3,72 86 77,115
3,35 14 37,86
3,37 75 50,42
3,64 118 81,23
3,21 31 78,10
3,7 116 9,12
3,33 13 12,58
3,86 10 115,91
3,5 90 118,93
3,44 16 2,62
3,18 16 24,58
3,102 34 100,116
3,104 7 78,69
3,108 30 15,33
3,9 47 117,53
3,29 75 60,44
3,63 58 40,41
3,81 39 102,102
3,104 46 111,21
3,98 93 53,4
3,115 98 42,15
3,28 80 71,59
3,25 35 107,47
3,45 5 47,97
3,41 110 16,47
3,63 24 92,59
3,15 71 60,26
3,13 32 27,72
3,101 52 41,74
3,64 99 46,89
