length,input,target
11,57 7 89 2 31 5 33 58 26 49 52,73
11,91 29 44 58 0 12 7 48 74 91 66,52
11,10 23 30 40 76 24 21 53 85 12 75,1
11,53 38 38 79 94 16 30 35 81 30 50,20
11,18 5 36 80 43 65 52 79 92 13 21,4
11,23 1 12 38 0 81 88 69 61 38 66,9
11,51 91 29 37 54 3 27 83 3 71 41,30
11,74 94 31 26 74 28 18 58 38 1 14,40
11,52 12 44 22 31 67 4 95 27 49 88,11
11,78 40 68 93 12 79 75 38 12 38 21,82
11,21 49 86 54 19 78 90 91 51 49 48,88
11,80 19 11 42 69 44 58 9 12 48 59,31
11,74 23 20 24 11 46 84 77 34 62 36,91
11,29 13 82 58 51 79 58 13 53 44 91,31
11,93 69 50 11 71 28 86 0 64 31 71,26
11,29 21 20 41 57 60 77 79 48 46 92,82
11,43 3 21 91 47 91 94 18 83 50 0,61
11,92 16 62 62 37 6 81 58 10 73 87,76
11,50 27 16 95 44 62 45 8 29 77 50,95
11,11 26 67 51 17 66 58 61 5 65 1,48
11,9 4 7 42 41 55 6 62 88 81 4,75
11,92 34 31 78 52 1 91 83 68 41 11,6
11,42 10 26 73 39 64 47 47 10 53 28,43
11,75 92 70 2 75 67 59 46 60 82 92,64
11,76 9 0 50 75 40 5 47 38 25 78,67
11,10 40 2 65 65 60 83 77 18 91 83,90
11,90 30 77 19 38 91 80 90 93 19 16,31
11,48 77 81 86 63 30 43 65 42 55 19,49
11,95 28 13 45 95 26 48 48 35 61 82,84
11,41 20 38 59 84 72 92 74 11 58 23,60
11,40 3 91 28 11 13 58 44 82 38 93,25
11,24 0 84 56 25 76 3 43 82 74 70,53
11,73 86 28 4 53 87 79 37 84 51 17,11
11,83 49 48 3 90 47 63 30 39 50 3,61
11,29 69 24 29 8 29 33 31 85 2 5,40
11,81 36 22 76 48 76 68 39 74 26 47,45
11,31 27 13 76 40 50 53 12 57 79 26,4
11,74 79 53 24 11 44 21 6 93 85 50,52
11,94 30 74 75 61 16 43 10 89 49 7,0
11,91 3 10 90 70 55 63 78 71 50 10,43
