length,input,target
12,105 1 101 114 84 79 109 36 22 2 2 116,27
12,111 64 66 65 59 55 111 44 107 82 6 74,37
12,68 49 79 104 14 17 18 60 55 78 23 105,15
12,4 6 35 100 46 57 109 100 80 117 40 63,1
12,71 22 70 36 29 30 15 106 27 19 11 10,116
12,110 90 39 91 81 40 2 58 49 82 85 36,8
12,112 58 33 70 13 49 79 27 56 17 117 54,109
12,42 78 25 117 69 28 73 105 24 90 72 30,37
12,70 14 4 34 32 75 82 61 77 68 1 7,42
12,0 69 91 92 96 62 110 110 45 34 0 13,97
12,116 70 2 109 101 93 16 33 41 20 16 2,61
12,90 113 25 95 73 25 6 53 85 21 58 37,81
12,98 49 75 32 54 113 92 107 100 41 107 30,31
12,64 59 28 38 20 38 15 52 42 12 60 101,116
12,19 24 74 75 39 88 8 46 44 80 47 94,24
12,76 34 41 25 20 102 36 39 111 34 33 57,58
12,62 62 89 73 105 2 21 103 10 115 15 22,76
12,14 0 32 10 110 35 23 16 98 96 18 36,67
12,76 23 4 51 112 91 38 44 18 70 62 80,47
12,69 43 60 111 34 8 29 97 77 95 84 23,39
12,3 2 58 13 50 54 47 58 45 40 27 92,73
12,74 84 11 5 16 100 111 102 45 72 115 92,17
12,53 96 25 80 34 32 94 57 96 45 78 25,100
12,67 89 51 68 50 19 112 8 110 65 20 103,84
12,72 50 38 73 23 37 73 73 81 51 35 106,52
12,0 102 4 1 64 108 22 118 58 9 101 73,75
12,25 106 70 49 4 46 12 15 40 111 30 53,1
12,79 5 107 42 119 117 60 27 26 1 73 111,53
12,53 70 115 63 106 72 89 22 106 21 33 46,88
12,45 2 70 112 118 25 115 98 115 54 12 103,114
12,90 92 45 86 62 5 114 69 99 15 39 6,62
12,71 42 116 67 27 26 92 35 0 14 100 84,10
12,114 64 118 93 79 94 78 16 3 0 31 118,80
12,74 2 114 90 36 78 113 55 82 4 29 0,42
12,37 4 57 3 79 13 75 37 67 96 55 109,32
12,63 49 72 44 102 94 13 103 100 6 36 65,0
12,57 74 98 65 65 28 104 104 0 41 34 89,27
12,115 47 60 15 11 106 39 47 116 118 29 43,0
12,86 65 83 60 17 79 28 67 47 77 113 80,107
12,11 106 114 75 29 53 18 105 119 103 58 96,49
12,99 74 30 52 45 65 15 42 23 40 15 5,97
12,97 88 81 36 69 38 103 93 56 115 88 8,72
12,113 16 88 77 41 116 74 80 99 93 42 78,28
12,53 16 77 29 0 21 94 61 102 70 76 49,50
12,114 66 4 49 33 26 84 103 98 9 0 81,16
12,99 77 50 42 8 108 97 78 7 34 92 91,7
12,12 64 85 87 21 90 8 85 118 96 57 5,114
12,119 85 55 39 74 72 33 3 101 104 0 41,5
12,118 97 70 28 54 60 44 63 61 64 65 57,79
12,93 100 42 41 16 74 46 42 46 79 18 91,83
12,25 100 35 67 82 80 22 104 61 62 67 65,100
12,35 32 39 97 50 33 41 62 52 86 61 110,71
12,90 19 18 60 59 26 109 57 30 76 82 100,56
12,91 23 32 22 72 7 31 31 101 78 54 31,47
12,61 90 59 10 113 112 6 48 2 60 2 81,25
12,18 63 55 49 29 40 110 81 6 115 68 9,42
12,8 75 43 60 89 32 112 73 75 118 32 17,54
12,98 32 10 85 44 10 78 40 35 112 26 38,5
12,33 51 85 96 109 0 35 92 59 21 27 43,26
12,104 25 90 113 46 47 59 116 79 119 100 95,37
12,42 55 104 45 70 91 55 3 45 26 5 5,115
12,47 52 25 29 3 5 97 103 52 24 68 95,118
12,109 88 98 7 72 39 25 30 2 66 97 20,85
12,16 47 102 27 75 74 74 62 88 119 83 68,69
12,9 25 26 73 72 98 93 74 1 11 74 94,119
12,54 41 40 114 4 61 58 27 9 52 4 56,40
12,11 58 61 5 106 32 106 100 109 83 108 91,5
12,78 43 31 119 76 40 27 37 9 44 63 62,119
12,27 93 33 107 90 48 115 102 71 98 4 110,48
12,15 75 20 72 100 15 40 116 27 92 61 113,76
12,78 25 60 86 100 104 85 74 18 116 1 49,76
12,21 71 115 20 113 51 11 108 15 72 27 7,90
12,48 7 34 62 119 44 32 14 55 47 34 83,33
12,86 12 48 49 31 79 22 119 105 77 48 36,20
