length,input,target
17,3 0 2 2 2 2 0 3 1 0 1 2 1 2 2 0 3,2
17,2 0 3 0 3 1 2 0 2 2 3 2 2 2 3 1 1,1
17,0 1 3 2 2 1 2 0 0 3 2 2 0 0 1 3 2,0
17,0 2 2 3 0 1 1 2 2 0 3 1 2 1 1 2 3,2
17,0 2 0 0 2 0 0 2 0 1 0 0 3 0 0 1 2,1
17,3 2 0 2 1 2 3 3 2 3 0 2 1 2 1 2 0,1
17,1 1 1 3 0 1 3 1 1 1 1 2 3 3 1 2 2,3
17,1 2 3 2 2 2 0 3 3 1 2 1 0 1 1 2 0,2
17,1 2 1 3 0 1 1 1 3 1 2 1 2 2 3 2 3,1
17,1 1 2 1 2 0 0 1 2 0 3 0 1 3 2 2 0,1
17,0 0 1 1 2 3 3 2 2 1 3 2 0 3 2 3 0,0
17,0 3 2 0 3 3 3 2 1 0 0 3 0 0 2 3 1,2
17,2 2 1 3 2 2 0 3 1 1 0 0 3 2 0 1 1,0
17,1 2 3 2 3 1 2 3 2 1 2 3 0 2 1 0 1,1
17,3 2 2 3 3 1 1 2 3 3 1 0 3 3 0 2 1,1
17,2 3 3 1 1 1 2 1 0 2 1 2 2 3 1 0 1,2
17,0 1 0 2 1 1 1 3 2 1 1 2 2 1 3 0 1,2
17,3 3 1 0 3 3 0 1 3 0 3 3 2 0 2 2 0,1
17,1 3 2 3 0 2 2 1 0 0 3 1 0 1 0 3 2,0
17,0 2 1 0 3 1 1 2 1 1 0 1 3 3 0 3 0,2
17,2 3 3 2 2 3 2 1 3 2 1 2 2 3 2 1 1,3
17,3 3 0 0 1 1 3 2 0 1 1 1 0 0 2 1 0,3
17,0 0 1 3 0 3 3 2 1 0 2 0 0 3 2 3 1,0
17,2 0 0 3 1 1 2 3 2 0 3 2 2 3 3 0 1,0
17,2 0 1 0 2 1 2 3 1 3 0 0 3 0 3 3 1,1
17,0 2 0 1 3 0 3 1 2 3 0 2 2 0 1 2 1,3
17,3 3 2 3 2 3 0 1 2 1 2 1 2 1 2 0 1,1
17,3 2 3 2 0 0 2 3 3 3 3 2 3 1 2 2 2,0
17,0 0 1 3 1 2 2 3 2 0 2 3 3 2 3 1 3,3
17,0 2 3 3 3 3 1 1 1 0 3 3 3 0 0 0 2,0
17,1 3 2 2 1 2 2 0 2 0 2 1 3 1 1 2 1,2
17,1 0 3 3 1 2 1 3 0 3 2 0 2 2 1 1 0,1
17,3 3 2 2 2 1 0 2 0 1 3 1 1 2 1 1 3,0
17,0 0 0 0 2 3 3 2 0 3 1 2 1 3 1 1 3,1
17,0 1 2 3 0 1 3 0 0 0 0 1 2 3 0 1 1,2
17,1 3 3 1 1 3 3 1 3 3 1 2 2 3 3 3 0,0
17,0 2 1 3 3 1 1 0 0 2 2 3 2 0 0 0 3,3
17,2 3 2 0 0 1 1 2 0 3 0 3 3 2 2 3 0,3
17,0 2 0 2 3 1 0 1 0 3 3 3 2 0 0 3 1,0
17,2 1 3 3 0 3 2 3 2 1 2 0 3 1 2 0 1,1
17,0 2 1 2 3 0 3 0 0 0 2 2 2 2 3 3 3,0
17,3 1 2 0 1 0 3 1 3 0 1 2 0 2 2 2 1,0
17,0 2 2 2 2 0 3 1 2 3 0 1 0 0 0 1 1,0
17,3 1 0 2 2 2 1 1 0 0 1 3 2 1 0 1 3,3
17,0 1 1 3 0 1 2 1 2 0 0 1 2 2 2 0 1,3
17,0 2 3 0 1 0 1 3 3 2 3 2 0 2 3 0 2,3
17,1 1 3 1 1 1 3 2 0 3 3 0 2 0 2 3 2,0
17,0 3 3 2 1 0 0 1 0 1 3 2 0 0 1 0 3,0
17,3 1 3 2 1 1 2 2 1 1 0 1 0 1 3 2 2,2
17,2 1 3 3 2 1 2 2 0 3 0 2 1 3 3 3 1,0
17,1 3 3 3 0 0 1 2 0 0 1 3 3 3 2 1 2,0
17,3 0 0 2 3 0 1 1 1 2 0 0 1 1 2 1 1,3
17,0 0 3 3 1 1 3 3 1 2 3 3 0 3 3 0 1,2
17,3 3 3 2 0 2 3 1 2 2 1 2 0 1 0 2 1,0
17,1 1 2 0 0 0 3 3 1 0 1 0 0 2 2 0 0,0
17,2 0 3 3 1 2 0 0 2 0 2 2 0 1 3 1 2,0
17,3 1 3 1 2 1 3 3 0 1 1 1 2 3 0 3 1,1
17,1 2 0 2 0 0 1 3 3 0 1 3 3 3 2 3 2,1
17,0 0 3 2 2 0 0 0 2 0 3 1 2 3 2 3 1,0
17,0 2 2 1 0 0 3 2 1 0 0 0 1 2 0 0 2,0
17,2 2 1 3 3 2 2 0 3 1 0 0 3 2 2 1 0,3
17,1 1 1 1 3 3 2 2 0 3 0 2 0 0 3 1 0,3
17,3 0 3 2 2 2 0 0 2 1 0 0 0 3 3 2 1,0
17,3 2 2 3 2 3 1 1 0 0 1 1 1 3 3 0 0,2
17,2 1 1 3 2 2 0 0 1 3 1 2 2 3 2 0 2,3
17,0 3 0 1 3 2 0 3 2 0 2 1 0 0 0 2 1,0
17,1 1 0 3 2 3 0 1 0 0 0 2 1 3 3 3 0,3
17,0 2 2 0 0 1 0 1 3 0 3 2 3 2 3 2 0,0
17,3 1 1 3 3 2 2 3 1 2 1 3 2 3 0 0 1,3
17,1 3 2 2 2 2 3 0 2 1 0 1 2 1 0 3 0,1
17,0 2 3 3 0 2 1 1 0 3 1 1 0 3 0 1 0,1
17,2 2 0 3 0 2 0 0 0 0 2 1 0 1 0 1 2,0
17,1 0 0 1 0 2 3 0 3 3 2 3 3 3 2 2 1,1
17,1 3 1 3 2 3 2 3 3 3 1 2 3 1 0 1 3,3
17,0 3 3 0 0 1 2 0 2 0 2 0 0 1 0 1 1,0
17,2 2 1 0 0 3 0 1 0 3 3 3 0 1 2 2 1,0
17,0 0 3 1 1 1 1 0 3 3 2 0 1 2 2 2 1,3
17,1 3 0 2 0 1 1 3 1 3 2 0 0 1 2 1 0,1
17,3 0 1 3 2 3 2 3 3 2 0 3 1 0 0 3 1,2
17,2 0 0 1 3 2 1 3 2 2 2 1 0 0 1 0 2,2
17,0 1 2 3 1 0 0 0 1 2 2 3 3 2 0 2 3,1
17,0 3 3 2 0 1 2 3 2 3 0 0 2 3 0 0 0,0
17,0 3 0 0 0 1 1 3 1 3 0 1 2 1 0 0 0,0
17,3 1 1 0 2 0 2 0 2 0 3 3 3 2 3 2 0,3
17,2 0 1 3 0 3 3 3 3 3 1 0 2 0 3 0 1,0
17,1 2 2 3 3 0 0 1 1 2 1 2 2 2 3 0 0,1
17,1 3 3 1 1 2 3 0 2 3 2 3 3 0 1 0 2,2
17,2 2 0 3 3 2 2 0 3 3 2 3 2 1 3 3 2,0
17,2 0 0 2 3 1 2 1 2 1 2 3 2 2 2 2 1,0
17,0 3 1 2 0 0 1 3 0 2 1 1 3 0 0 0 0,1
17,0 2 2 3 3 2 1 3 2 0 2 1 1 3 3 2 1,3
17,3 0 2 2 0 0 1 1 1 3 3 1 3 3 3 1 0,3
17,2 3 1 0 2 0 3 2 3 2 0 0 1 3 2 3 1,0
17,0 3 3 3 3 0 0 0 2 2 1 3 0 2 0 1 0,3
17,1 3 2 1 0 2 3 3 1 0 2 2 1 0 0 1 1,3
17,2 1 2 0 1 0 3 2 1 2 3 2 2 3 2 3 3,0
17,0 3 1 3 1 1 1 1 0 3 2 1 3 0 3 0 1,0
17,0 1 2 1 0 3 3 3 0 1 3 3 3 1 2 0 1,3
17,3 1 2 3 3 2 1 1 0 2 0 1 3 2 1 0 0,1
17,3 1 0 0 1 0 2 1 2 3 2 2 2 1 0 0 1,1
17,1 0 3 0 0 1 0 3 0 3 0 0 0 2 0 2 3,2
17,2 3 2 1 2 1 1 1 0 2 0 3 1 2 1 0 3,1
17,3 1 3 1 1 0 0 2 1 2 0 2 0 0 1 0 0,1
17,2 0 0 1 2 3 3 1 2 2 2 0 3 3 2 3 0,1
17,1 3 1 0 0 3 3 3 0 3 2 2 3 2 1 1 2,2
17,1 0 1 1 3 0 3 3 1 0 3 1 1 1 0 2 2,3
17,2 3 3 3 1 1 3 1 2 2 0 2 1 1 1 2 0,0
17,3 3 1 1 2 0 1 3 3 2 0 2 0 2 3 0 0,2
17,2 0 1 2 0 1 3 3 2 1 1 2 2 3 3 2 0,0
17,2 2 2 2 0 3 2 1 0 0 2 1 1 3 0 0 1,2
17,0 1 0 0 1 3 0 3 2 1 1 2 2 1 2 2 0,1
17,2 2 1 2 2 3 1 0 2 2 2 2 2 0 3 1 1,0
17,3 3 2 3 3 2 0 2 0 2 3 2 3 3 1 2 3,1
17,3 0 0 1 0 2 0 3 1 1 2 0 1 2 3 1 2,2
17,0 0 2 2 2 3 3 0 0 3 0 3 2 3 3 1 2,1
17,2 1 1 0 1 0 0 1 2 0 1 0 2 2 0 3 0,0
17,3 2 3 0 3 0 0 0 0 0 2 0 1 0 2 2 2,0
17,2 1 0 2 0 3 2 2 2 1 2 2 0 3 3 2 0,3
17,2 1 0 3 2 3 3 2 2 1 3 1 3 3 1 3 2,3
17,3 0 2 3 0 0 1 1 1 0 0 0 0 2 1 2 3,3
17,1 1 2 1 3 1 3 0 0 0 3 2 0 1 1 2 0,1
17,3 1 3 0 0 2 1 3 2 0 3 1 2 2 1 0 3,3
17,2 1 3 1 0 0 0 3 2 2 2 2 0 0 1 3 3,1
17,2 1 2 0 3 2 0 1 0 3 3 2 3 0 2 2 1,3
17,1 1 0 0 2 2 1 2 2 3 1 3 1 3 0 0 1,3
17,3 2 0 3 3 3 1 2 2 3 2 2 3 2 0 2 0,1
17,1 1 1 0 3 0 1 3 1 3 2 1 2 3 3 0 3,0
17,3 0 2 2 3 0 1 1 1 2 3 1 1 2 2 2 1,3
17,0 3 2 2 3 0 3 1 3 0 1 3 1 2 0 0 2,2
17,1 0 0 0 3 1 2 2 2 1 1 1 0 2 2 0 0,2
17,1 3 1 1 3 2 2 2 1 3 1 0 1 3 1 2 3,2
17,2 1 0 1 2 1 3 1 3 0 0 2 0 0 2 3 2,3
17,0 0 1 0 2 0 3 3 0 0 2 0 3 3 2 3 1,3
17,3 1 1 3 3 0 2 0 3 0 0 1 1 2 0 2 1,3
17,3 0 0 3 3 3 0 2 0 2 3 3 3 0 0 0 0,1
17,0 3 1 3 0 1 0 0 3 0 3 3 2 0 2 0 3,0
17,0 1 1 2 3 1 2 3 2 2 1 0 2 0 2 1 1,0
17,1 3 1 0 2 2 2 2 1 2 0 0 0 0 0 2 2,0
17,2 0 2 3 0 3 2 3 1 2 3 3 2 0 0 2 1,1
17,1 0 0 1 3 0 0 1 1 2 1 3 3 2 1 1 2,2
17,0 3 3 0 0 3 0 3 2 3 0 0 3 2 2 3 1,0
17,1 0 3 2 1 2 1 3 1 2 1 3 0 3 0 3 1,3
17,1 2 3 3 3 0 2 3 0 0 0 1 1 2 0 3 1,1
17,0 0 2 2 2 3 2 3 3 0 2 0 1 1 2 2 1,2
17,2 1 3 1 1 1 2 2 0 1 0 0 3 1 3 1 2,0
17,1 0 2 1 0 2 1 3 0 1 0 1 1 2 3 2 3,3
17,1 0 2 2 0 1 2 0 0 0 1 2 3 1 3 3 1,2
17,2 1 1 0 1 3 2 1 0 1 2 1 0 0 1 1 3,0
17,0 3 2 0 2 2 2 0 1 0 2 2 0 3 2 0 1,2
17,3 2 2 0 2 1 3 1 1 2 1 1 1 3 0 2 3,0
17,3 3 0 3 0 3 2 3 3 0 2 2 0 3 0 0 2,1
17,2 3 3 3 1 1 1 2 2 0 3 0 1 0 0 0 0,2
17,0 1 0 1 1 0 3 2 2 2 1 3 3 3 0 1 2,1
17,2 2 2 1 2 1 3 2 3 3 2 1 3 3 2 2 2,0
17,1 0 1 2 1 2 1 0 1 3 3 0 0 2 0 2 1,0
17,0 1 1 3 1 0 0 1 0 3 0 3 3 1 1 2 3,3
17,2 3 3 0 2 2 1 2 0 2 1 3 0 3 2 1 1,0
17,2 0 1 0 3 1 1 3 1 1 2 2 2 2 0 0 2,3
17,1 1 3 0 2 3 1 3 3 2 1 1 2 1 1 1 3,1
17,0 3 3 1 2 2 2 3 0 0 3 2 1 1 1 3 2,1
17,0 3 0 2 1 3 2 0 3 3 1 3 2 1 0 3 0,3
17,1 1 3 2 2 1 2 2 2 1 0 3 2 3 1 3 0,1
17,2 3 3 3 2 2 3 1 2 2 1 2 3 3 3 2 1,2
17,2 3 0 3 1 2 1 1 2 1 0 0 3 2 1 3 3,0
17,0 1 3 1 2 2 2 2 0 1 1 0 0 2 2 1 2,2
17,0 3 1 1 1 0 3 3 3 1 0 1 1 2 1 1 3,1
17,3 3 0 1 0 2 1 0 2 0 1 3 2 2 0 3 3,2
17,0 0 0 1 1 0 1 0 2 1 2 0 0 2 1 0 2,1
17,3 3 2 0 2 0 3 0 2 1 0 3 1 0 1 1 0,2
17,0 3 0 1 2 1 2 3 1 1 1 0 0 3 1 0 2,1
17,0 1 2 0 1 3 0 2 0 3 0 1 1 0 3 0 0,1
17,3 3 0 1 0 0 3 3 3 0 2 0 1 0 3 0 1,3
17,0 0 3 1 1 0 2 0 2 0 2 2 3 3 2 0 3,0
17,1 1 2 3 3 1 0 3 1 2 1 3 2 2 0 2 1,0
17,1 2 3 2 0 0 3 0 1 3 1 2 2 2 1 1 0,0
17,0 1 0 3 0 0 1 1 3 3 1 2 2 0 2 2 3,0
17,3 1 0 3 1 0 2 0 3 2 0 1 3 0 1 3 3,2
17,3 1 2 3 1 1 2 2 2 3 2 3 3 1 3 0 3,3
17,1 3 3 0 0 1 0 1 1 3 2 3 2 0 2 0 2,0
17,1 2 3 3 2 0 2 3 2 1 3 0 2 1 3 1 0,1
17,3 3 2 1 0 0 1 2 3 1 0 0 2 3 2 1 1,1
17,3 3 3 0 3 2 1 0 3 1 0 1 1 2 3 3 2,3
17,1 3 3 3 1 0 3 1 2 2 2 3 2 0 3 1 3,1
17,0 2 1 3 3 3 3 0 1 3 0 0 1 3 0 2 1,2
17,3 2 2 3 0 1 2 0 2 2 2 3 3 0 3 1 2,3
17,3 0 1 0 3 2 1 3 0 0 2 3 1 2 3 2 1,3
17,1 0 1 2 2 0 3 0 3 2 2 2 2 2 1 2 2,3
17,1 0 1 0 0 1 0 3 2 1 3 0 2 3 1 2 3,3
17,0 2 0 0 3 1 1 0 1 3 1 1 1 2 3 3 3,1
17,0 3 1 3 1 0 0 0 2 3 1 0 1 0 3 0 2,0
17,3 2 3 0 0 0 0 2 3 1 2 3 1 0 1 1 1,3
17,1 0 0 0 3 1 2 0 2 3 3 3 2 3 0 1 2,2
17,3 3 0 1 3 0 3 1 0 1 1 2 1 2 2 0 0,3
17,2 3 3 0 0 3 0 3 0 0 2 1 1 3 1 2 1,1
17,2 3 1 3 1 2 3 0 0 3 2 0 0 3 0 1 0,0
17,2 1 3 3 2 0 3 3 0 2 0 2 1 2 1 3 1,1
17,0 3 3 3 2 3 0 2 3 1 3 0 0 1 2 3 2,3
17,1 1 2 3 1 0 2 1 0 2 2 2 3 1 3 1 3,0
17,0 1 3 2 0 1 1 0 1 0 3 2 2 1 0 1 1,3
17,2 1 0 2 3 2 1 3 3 0 0 1 1 3 2 2 0,2
17,1 3 3 1 0 0 2 0 1 0 1 1 0 2 1 0 3,3
17,3 0 0 3 1 2 2 2 0 1 2 3 2 3 0 2 3,1
17,2 1 2 2 2 1 2 1 1 0 1 0 2 0 0 2 1,0
17,3 2 3 2 3 3 2 0 3 3 1 2 3 0 1 2 0,1
17,3 1 2 3 3 3 3 0 2 0 3 2 3 0 2 3 1,2
17,3 1 0 2 3 2 1 1 2 2 3 2 2 2 0 0 3,1
17,3 2 1 3 2 3 0 3 0 2 1 0 0 2 0 1 3,2
17,3 3 3 3 1 3 2 0 0 1 3 2 1 3 3 2 3,0
17,3 2 1 3 0 2 2 2 0 2 0 3 1 0 0 1 0,2
17,1 2 1 0 1 1 2 1 2 0 2 3 1 2 0 1 2,2
17,0 1 2 2 1 3 3 3 3 2 3 0 2 2 1 3 1,0
17,0 2 2 3 3 3 2 2 2 1 0 1 0 0 2 2 0,1
17,0 2 2 1 0 3 2 0 3 2 3 1 3 1 1 3 2,1
17,2 3 0 2 2 3 3 2 0 2 2 1 3 3 0 3 3,2
17,2 3 1 1 1 2 0 0 2 2 3 1 2 1 1 0 2,0
17,3 3 1 3 1 1 2 1 3 2 0 0 2 0 3 2 0,3
