length,input,target
13,50 102 117 42 112 89 54 68 67 97 114 41 26,20
13,80 33 116 57 81 109 4 25 71 61 52 46 94,99
13,13 51 50 68 2 27 69 67 0 94 56 30 97,94
13,81 77 30 48 56 90 32 14 44 51 116 55 77,47
13,54 2 24 44 117 58 51 101 11 22 45 6 113,46
13,50 69 96 90 43 67 40 60 111 102 45 38 67,47
13,106 15 115 114 64 86 33 12 86 10 19 109 109,102
13,109 64 38 78 73 50 75 103 19 44 53 8 54,41
13,103 15 45 113 26 13 114 115 75 112 2 109 72,91
13,80 45 60 116 25 92 92 95 74 89 103 0 51,73
13,51 106 54 97 48 20 87 60 25 112 107 3 85,96
13,64 82 32 80 99 112 6 47 32 95 94 63 100,111
13,42 119 5 114 65 98 22 25 7 41 21 6 110,93
13,30 69 87 113 93 71 112 70 72 13 52 105 7,24
13,62 10 108 76 108 12 1 113 88 45 16 3 40,31
13,7 6 78 48 55 65 57 22 4 104 80 79 84,32
13,46 42 68 66 45 52 75 44 39 40 38 41 63,58
13,96 56 110 77 40 71 18 39 40 107 56 14 96,41
13,38 5 71 0 102 23 29 63 105 71 97 100 59,119
13,74 60 37 112 44 79 25 13 62 36 55 44 48,29
13,60 19 5 109 61 1 15 69 7 86 43 85 91,22
13,97 46 86 32 119 14 48 24 95 41 111 83 45,46
13,92 25 28 22 4 61 62 17 61 100 99 47 103,85
13,75 47 44 25 39 54 31 87 8 6 113 99 90,2
13,72 65 88 27 48 117 90 58 57 98 66 47 96,7
13,44 114 5 31 105 75 2 86 40 41 7 77 54,54
13,81 11 100 23 60 110 39 24 1 23 92 27 65,61
13,16 92 82 71 56 80 72 31 28 82 27 46 79,97
13,68 71 55 44 113 45 26 66 22 47 27 54 99,57
13,36 20 117 89 34 39 81 21 67 104 20 39 53,93
13,66 81 72 101 90 107 4 10 107 41 41 86 112,104
13,117 93 25 31 116 7 22 86 57 42 65 88 77,64
13,8 52 27 67 42 45 89 35 39 46 49 94 58,69
13,4 51 23 10 48 2 118 83 103 33 95 105 95,18
13,53 46 41 32 7 4 17 47 47 81 105 110 14,38
13,110 80 103 13 6 49 81 44 7 106 3 47 49,110
13,93 22 118 95 117 64 112 57 50 100 25 40 67,40
13,33 70 1 97 102 76 54 84 84 8 91 85 14,15
13,3 114 10 61 31 66 20 83 78 103 101 84 7,104
13,97 58 78 83 89 118 69 16 67 34 20 46 67,106
13,70 60 61 74 69 5 77 43 73 95 63 6 113,63
13,34 85 103 32 115 66 106 110 16 34 34 47 76,52
13,19 56 57 97 69 113 2 87 17 116 43 82 10,66
13,65 46 114 117 9 59 31 91 20 81 53 78 61,56
13,98 50 109 103 30 49 22 29 45 79 70 56 32,82
13,43 81 88 12 106 61 96 73 95 81 25 19 103,44
13,46 72 58 34 81 112 27 91 90 45 28 48 74,69
13,84 33 17 81 55 77 35 78 73 86 21 35 43,33
13,63 67 92 111 98 111 3 20 40 77 20 97 111,12
13,100 93 11 54 78 69 41 8 109 95 5 87 96,29
13,62 0 3 81 19 51 110 42 44 114 22 98 46,104
13,31 66 70 59 118 69 9 1 100 57 66 98 89,46
13,83 93 101 38 109 45 109 69 55 32 39 119 104,114
13,41 52 36 52 43 30 72 40 58 111 44 50 7,40
13,21 40 34 110 19 77 26 35 96 112 81 103 88,76
13,77 85 28 47 46 22 87 71 44 56 103 86 90,62
13,25 82 73 94 64 55 40 109 51 112 38 116 54,31
13,20 84 48 57 113 7 85 63 59 53 76 28 92,47
13,79 66 57 64 45 80 9 55 8 45 37 101 88,91
13,58 73 30 118 48 16 59 51 23 1 92 35 27,71
13,95 38 29 52 42 107 73 40 74 107 100 68 5,58
13,24 20 50 60 21 14 52 67 78 100 1 38 76,3
13,109 95 53 88 94 0 17 14 38 45 53 4 101,19
13,45 82 109 43 70 96 119 44 2 15 8 71 27,108
13,106 89 109 117 78 34 78 60 91 27 99 74 98,90
13,75 72 86 53 7 12 23 5 52 11 104 93 2,18
13,118 73 85 63 33 107 67 105 57 16 57 0 29,37
13,112 75 81 81 79 90 21 91 1 24 65 19 15,44
13,102 54 69 62 68 73 86 114 40 41 11 5 57,71
13,1 52 51 20 42 49 58 50 19 77 6 28 98,118
13,50 43 114 35 71 77 111 28 100 60 84 96 103,78
13,74 26 84 89 60 34 63 48 44 47 104 20 109,38
13,5 38 19 38 101 58 104 29 117 3 109 20 18,86
13,23 14 75 77 86 119 13 98 61 110 26 54 14,34
13,70 94 21 58 11 48 88 31 31 53 29 101 12,77
13,96 41 65 0 55 3 90 54 100 66 80 111 60,56
13,10 82 77 31 64 13 68 10 81 81 1 66 0,108
13,35 53 119 45 48 41 106 62 17 54 89 9 116,113
13,108 101 12 44 36 45 60 18 60 103 81 77 34,56
13,51 64 20 54 45 38 14 15 48 117 41 27 80,1
13,35 107 15 106 27 6 75 40 57 49 44 108 117,86
13,1 68 103 17 73 74 21 65 94 72 52 3 42,22
13,22 2 96 18 94 77 0 0 14 1 42 63 18,51
13,82 53 86 41 20 80 116 30 47 0 66 63 5,5
13,54 0 74 34 80 78 33 53 64 14 76 14 82,71
13,50 64 108 75 67 38 50 92 59 71 20 53 105,115
13,110 39 29 13 103 28 77 111 50 53 8 65 48,106
13,73 19 105 7 17 60 5 40 97 97 71 118 57,99
13,43 27 19 57 6 97 106 92 63 42 95 70 20,40
13,114 50 110 19 50 109 43 75 37 72 58 108 38,97
13,119 73 114 90 24 15 111 44 9 14 100 48 35,89
13,26 60 63 66 104 62 0 69 38 23 23 72 59,96
13,44 86 85 76 80 100 14 51 98 55 110 110 58,41
13,87 87 89 103 45 67 71 60 81 60 119 112 37,81
13,80 39 66 118 110 79 11 94 40 79 36 109 20,77
13,31 99 61 66 7 47 11 45 5 67 92 106 92,41
13,10 82 86 83 31 110 38 15 44 56 74 3 63,76
13,107 87 24 91 51 10 62 44 109 27 58 108 61,119
13,70 26 66 79 56 7 115 38 52 56 37 56 12,91
13,100 82 19 89 60 103 109 64 6 24 64 65 17,66
13,70 15 38 99 29 0 87 50 25 23 85 49 5,65
13,0 97 29 79 16 68 10 25 56 22 114 8 49,16
13,27 71 110 13 109 56 30 36 68 22 59 82 112,67
13,115 77 75 27 28 84 68 74 114 98 114 99 84,56
13,67 105 77 63 11 37 88 44 102 107 10 64 15,24
13,100 69 14 95 30 8 88 70 7 116 115 5 78,119
13,75 119 92 97 56 66 17 90 32 21 18 19 100,67
13,12 5 105 80 95 16 83 92 24 13 8 36 84,104
13,33 101 71 59 89 119 23 71 42 10 23 65 59,1
13,70 105 68 32 81 72 58 111 104 59 16 44 25,4
13,7 50 82 21 47 109 111 74 50 51 18 59 18,47
13,84 6 81 44 69 33 76 88 60 113 85 18 0,15
13,12 95 35 12 114 15 73 106 112 94 16 31 118,59
13,48 79 51 101 9 54 35 34 101 18 112 85 10,90
13,4 77 65 39 37 45 63 45 53 45 8 94 113,100
13,107 54 54 45 38 15 58 44 14 2 85 50 112,76
13,19 105 3 16 77 2 47 118 118 113 30 70 54,48
