length,input,target
7,67 4 64 81 81 90 96,3
7,5 86 80 43 16 20 3,13
7,1 21 70 13 68 83 86,102
7,27 44 17 10 65 99 73,95
7,56 95 5 88 1 55 115,55
7,60 55 98 24 2 89 35,3
7,74 53 71 56 49 69 74,86
7,99 28 21 21 10 18 97,54
7,93 70 108 73 86 88 54,92
7,33 65 75 5 101 59 55,33
7,68 73 42 92 5 6 89,15
7,44 40 72 28 47 20 66,77
7,107 38 33 17 43 27 30,55
7,19 7 102 99 25 98 114,104
7,76 71 75 5 15 12 33,47
7,31 104 67 4 95 110 35,86
7,67 96 99 116 45 91 60,94
7,62 5 11 82 98 78 78,54
7,19 98 53 101 6 41 65,23
7,54 107 32 90 4 42 9,98
7,83 5 28 58 117 72 65,68
7,102 74 65 74 23 21 37,36
7,19 89 41 119 5 36 79,28
7,46 85 90 83 4 89 55,92
7,6 43 49 90 5 82 96,11
7,86 94 40 38 68 67 52,85
7,32 43 28 86 117 107 63,116
7,33 43 104 21 13 18 118,110
7,42 40 5 84 83 67 81,42
7,17 93 76 2 3 87 67,105
7,98 1 47 69 73 43 90,61
7,60 14 65 86 17 59 119,60
7,9 103 110 42 51 84 4,43
7,117 24 44 106 52 95 49,7
7,80 0 18 94 96 69 75,72
7,79 37 35 116 1 92 9,9
7,95 1 23 59 12 113 85,28
7,51 115 46 36 81 98 91,38
7,46 69 36 47 116 103 64,1
7,71 117 0 76 66 86 35,91
7,30 70 31 21 7 68 24,11
7,66 49 40 44 18 69 76,2
7,99 0 70 9 95 89 4,6
7,71 58 0 37 110 9 87,12
7,1 14 107 52 48 8 42,32
7,7 115 106 13 1 111 6,119
7,79 68 16 37 35 95 105,75
7,98 14 46 17 50 2 0,107
7,8 60 119 106 10 41 30,14
7,72 60 112 86 11 102 97,60
7,5 21 62 65 83 45 73,114
7,76 110 46 2 3 58 35,90
7,117 110 86 115 90 75 18,11
7,91 106 119 6 115 99 58,114
7,66 54 74 94 100 54 81,43
7,117 46 33 24 45 98 45,48
7,119 0 79 79 23 51 79,70
7,99 111 35 79 4 41 73,82
7,96 75 91 84 26 116 64,72
7,90 12 65 17 10 10 106,70
7,44 103 27 4 22 26 83,69
7,98 77 95 89 45 103 31,58
7,113 59 30 105 36 47 9,39
7,90 65 63 20 99 30 13,20
7,113 5 74 78 61 100 12,83
7,104 78 20 42 6 91 102,83
7,95 48 20 47 119 82 5,56
7,34 30 41 14 69 39 112,99
7,110 13 109 116 99 51 20,38
7,107 68 92 114 102 38 38,79
7,68 70 27 54 53 81 56,49
7,27 9 114 35 10 20 82,57
7,105 78 30 50 37 37 9,106
7,61 22 110 10 14 59 73,109
7,54 43 31 55 52 38 76,109
7,98 20 67 32 38 106 93,94
7,110 83 99 74 16 31 112,45
7,41 6 117 97 68 2 4,95
7,75 15 14 63 95 5 87,114
7,24 119 11 16 76 39 44,89
7,5 112 36 90 85 28 17,13
7,22 80 18 6 53 38 97,74
7,91 58 9 57 48 2 28,53
7,20 88 14 65 46 46 39,78
7,67 15 107 43 15 81 89,57
7,46 20 12 46 57 53 17,11
7,57 56 5 80 101 46 9,114
7,75 118 32 90 106 98 62,101
7,13 76 52 104 79 31 89,84
7,1 72 103 3 47 99 96,61
7,52 68 83 58 10 35 37,103
7,9 93 1 12 56 74 49,54
7,26 13 106 32 105 92 96,110
7,9 2 86 13 112 110 75,47
7,76 92 22 77 62 91 28,88
7,37 57 119 23 57 18 75,26
7,41 17 108 115 77 45 4,47
7,104 91 9 38 27 116 99,4
7,36 47 65 83 21 50 39,101
7,26 69 77 71 57 100 102,22
7,0 35 27 100 45 73 94,14
7,113 85 2 93 29 45 57,64
7,106 66 78 97 94 104 53,118
7,42 20 48 11 80 64 0,25
7,59 98 117 15 98 19 53,99
7,100 58 17 44 4 118 78,59
7,116 54 116 89 114 47 8,64
7,21 12 33 78 1 89 23,17
7,38 51 11 83 100 77 53,53
7,15 42 89 47 31 44 70,98
7,90 41 33 28 6 62 34,54
7,114 98 31 55 81 104 30,33
7,104 24 62 0 14 59 30,53
7,32 75 104 36 92 34 58,71
7,102 68 81 11 98 37 51,88
7,1 20 18 21 69 88 43,20
7,103 100 69 90 16 94 72,64
7,26 11 41 105 31 34 118,6
7,44 87 63 41 119 34 16,44
7,2 61 51 13 36 71 8,2
7,112 6 28 112 112 83 22,115
7,9 20 53 19 16 112 47,36
7,29 109 38 12 60 112 54,54
7,93 104 49 95 27 77 30,115
7,13 113 101 99 115 82 53,96
7,99 33 110 48 25 45 70,70
7,16 51 83 76 15 91 34,6
7,49 66 37 104 108 36 65,105
7,77 17 5 110 53 119 89,110
7,87 99 17 65 107 16 2,33
7,11 14 115 13 92 68 106,59
7,44 2 103 88 77 36 7,117
7,15 111 99 77 116 91 49,78
7,46 17 23 104 76 90 79,75
7,52 23 76 47 93 85 23,39
7,1 82 94 81 43 14 85,40
7,114 51 30 92 24 49 70,70
7,69 90 117 37 3 75 3,34
7,81 40 84 46 71 69 115,26
7,106 49 4 55 4 98 106,62
7,4 43 37 41 81 63 94,3
7,34 109 9 110 12 15 100,29
7,9 51 36 24 12 47 43,102
7,97 78 88 64 106 87 69,109
7,25 44 69 37 79 26 106,26
7,35 65 100 111 34 65 115,45
7,95 33 94 93 62 104 45,46
7,65 33 73 97 11 32 69,20
7,50 22 2 24 92 77 78,105
7,46 8 44 45 67 30 99,99
7,64 15 105 36 14 20 72,86
7,58 6 38 21 105 8 70,66
7,81 69 22 33 101 51 118,115
7,29 13 82 89 80 19 4,76
