length,input,target
9,1 19 104 20 105 98 28 92 48,35
9,44 46 63 37 82 31 102 87 12,24
9,39 9 98 25 61 17 1 69 93,52
9,80 82 39 92 97 24 104 22 66,6
9,64 44 115 15 73 84 47 118 78,38
9,104 104 63 100 62 25 53 8 100,19
9,56 110 48 68 119 61 29 21 14,46
9,21 5 23 48 113 22 38 77 119,106
9,36 64 25 47 22 34 3 56 116,43
9,18 32 0 7 18 115 11 43 100,104
9,116 39 16 53 63 117 32 66 86,108
9,21 102 96 13 2 58 0 22 58,12
9,64 46 19 43 30 110 27 90 22,91
9,101 113 75 71 13 80 103 119 67,22
9,32 9 78 59 9 92 5 56 77,57
9,109 42 60 106 84 105 86 14 38,44
9,56 51 100 2 85 58 91 95 88,26
9,35 19 107 33 84 5 103 41 75,22
9,10 16 110 50 12 74 67 3 88,70
9,111 5 62 14 46 67 95 11 31,82
9,86 113 93 7 109 70 108 74 98,38
9,42 6 64 75 11 7 75 3 37,80
9,110 51 7 0 110 33 32 72 71,6
9,89 44 106 119 5 28 71 19 3,4
9,51 63 14 31 2 63 10 82 21,97
9,78 39 96 91 41 17 19 63 86,50
9,69 55 83 83 68 92 87 49 88,74
9,36 66 45 20 47 13 20 50 87,24
9,11 12 28 34 42 89 41 51 92,40
9,57 55 116 4 2 40 99 40 92,25
9,84 34 26 52 51 34 99 10 91,1
9,9 0 76 56 101 84 115 97 65,3
9,32 35 102 79 3 52 22 26 47,38
9,22 19 68 18 72 81 42 37 21,20
9,18 57 60 77 53 16 25 112 57,115
9,74 119 109 109 20 16 114 106 9,76
9,1 69 12 32 19 42 17 22 43,17
9,73 17 35 54 17 22 52 22 29,81
9,62 10 96 29 62 91 48 54 49,21
9,11 12 58 29 17 96 44 92 87,86
9,11 26 68 84 101 92 68 16 46,32
9,86 33 16 34 15 87 26 40 75,52
9,102 112 96 116 103 73 107 116 83,68
9,56 112 19 56 90 64 39 58 115,9
9,23 40 63 29 115 43 70 64 109,76
9,8 67 17 53 110 116 13 111 44,59
9,67 32 92 2 78 48 0 50 90,99
9,82 28 70 48 77 20 64 25 14,68
9,99 26 50 71 119 33 90 108 114,110
9,37 102 22 11 56 41 32 80 105,6
9,85 1 40 77 14 11 14 63 59,4
9,36 111 69 15 66 36 8 66 10,57
9,47 107 100 67 30 109 47 47 117,71
9,74 87 83 84 91 87 3 119 38,66
9,3 13 40 15 103 118 51 51 14,48
9,93 28 29 35 100 26 28 35 5,19
9,5 65 73 54 0 92 72 14 60,75
9,36 93 115 99 99 16 111 16 117,102
9,80 42 35 2 116 37 45 33 21,51
9,92 44 87 18 31 46 100 65 28,31
9,111 18 117 94 107 2 72 71 3,115
9,10 84 10 114 88 87 31 31 116,91
9,33 67 64 12 44 77 3 91 37,68
9,74 86 98 114 37 11 22 110 25,97
9,30 59 96 88 86 68 108 31 81,47
9,64 65 108 109 76 101 35 38 101,97
9,81 44 11 46 0 9 79 17 55,102
9,9 116 10 106 44 78 70 72 40,65
9,88 30 72 106 83 20 63 97 118,77
9,31 40 98 12 24 118 24 109 18,114
9,81 109 77 72 1 65 85 77 17,104
9,92 116 95 89 114 41 18 27 41,33
9,109 47 117 63 39 98 88 16 6,103
9,109 101 88 38 11 102 110 11 89,59
9,119 77 66 58 74 70 33 22 40,79
9,103 47 83 72 26 14 11 63 102,41
9,40 59 28 64 113 35 26 32 79,116
9,28 100 9 39 93 25 77 90 65,46
9,97 52 16 78 34 83 79 93 93,25
9,45 12 89 51 58 67 119 97 113,51
9,87 92 26 16 86 93 49 41 36,46
9,16 97 68 20 24 77 18 56 20,36
9,47 60 64 89 69 44 66 118 84,41
9,2 7 25 6 14 40 7 79 27,87
9,23 27 43 101 23 59 22 90 115,23
9,62 52 89 51 66 20 90 99 63,112
9,3 98 48 31 93 46 22 106 67,34
9,21 85 46 78 54 5 37 22 21,9
9,13 38 19 89 111 28 32 53 87,110
9,75 112 37 23 59 10 54 94 106,90
9,15 12 64 36 98 40 84 5 114,108
9,78 48 88 14 53 76 22 72 22,113
9,49 26 115 15 46 107 1 16 10,25
9,84 74 113 31 0 63 48 17 100,50
9,25 84 55 78 49 81 56 99 39,86
9,107 64 76 107 113 13 7 108 17,12
9,52 41 95 5 1 4 29 78 22,87
9,112 20 96 119 66 10 115 51 39,28
9,41 102 20 117 1 2 30 9 29,111
9,113 11 70 11 63 67 64 99 91,109
9,96 116 63 93 79 41 2 110 11,11
9,74 89 16 103 12 80 21 96 113,4
9,64 82 99 4 12 89 59 92 3,24
9,53 107 64 62 63 74 12 99 39,93
9,47 66 107 10 96 107 83 10 95,21
9,66 105 118 7 14 16 60 29 99,34
9,33 1 18 85 41 61 84 94 30,87
9,16 60 112 17 91 68 49 83 61,77
