length,input,target
11,44 55 116 88 75 118 87 85 62 74 61,95
11,113 63 46 10 108 61 24 80 89 2 4,16
11,0 16 78 10 55 75 68 30 96 61 1,56
11,80 84 114 13 1 8 118 118 119 95 91,88
11,35 110 72 34 110 75 102 115 70 95 64,8
11,12 86 79 33 85 109 64 48 117 82 73,24
11,33 31 107 43 119 104 67 101 52 64 9,60
11,35 11 69 15 48 79 9 47 100 65 42,0
11,91 81 40 94 68 81 30 27 106 111 43,88
11,105 68 75 48 22 21 54 32 108 83 113,15
11,78 91 64 114 14 74 25 13 36 45 33,95
11,37 86 46 108 68 119 9 58 100 91 83,64
11,12 69 28 13 75 87 60 44 56 2 44,56
11,7 63 83 60 91 43 69 10 114 59 30,4
11,39 70 40 66 114 32 29 54 64 91 79,102
11,112 72 79 55 33 31 38 116 72 36 17,41
11,19 86 111 102 13 114 27 37 62 65 60,41
11,100 23 14 38 48 107 113 102 30 60 71,117
11,116 101 69 108 59 55 80 3 87 42 111,15
11,18 53 5 82 94 81 15 9 1 32 50,14
11,82 36 22 24 0 22 63 93 16 61 38,58
11,12 20 110 3 89 32 40 118 44 99 102,77
11,102 0 91 92 23 90 5 116 3 26 55,52
11,118 90 96 110 30 78 77 112 117 0 101,7
11,65 74 51 23 36 65 34 85 15 46 25,62
11,80 95 75 36 39 82 6 8 80 35 45,73
11,6 105 100 110 81 35 45 82 19 29 109,13
11,17 44 19 45 67 12 39 14 117 70 47,6
11,40 82 67 22 116 36 26 111 63 24 18,5
11,52 47 81 106 30 70 39 73 56 56 118,118
11,105 55 95 53 0 94 105 28 85 95 114,58
11,94 91 98 115 81 10 108 117 69 69 57,2
11,103 61 5 96 15 10 89 55 6 12 92,17
11,68 107 30 29 55 5 70 60 14 7 36,46
11,102 47 58 37 118 58 25 110 86 51 51,107
11,50 88 32 49 103 75 35 0 9 116 86,36
11,7 105 84 34 61 73 109 95 81 7 24,67
11,99 41 27 40 4 61 36 49 110 33 30,33
11,32 78 17 80 108 51 84 67 2 74 95,119
11,22 18 41 36 99 119 9 76 69 70 44,15
11,88 61 58 67 2 59 59 51 117 35 86,85
11,65 40 116 96 118 107 36 33 90 97 35,81
11,36 15 20 11 82 51 7 81 71 88 72,58
