length,input,target
16,98 113 83 119 3 101 57 89 20 28 3 11 79 80 116 107,7
16,18 49 94 15 74 64 12 5 40 22 65 112 64 94 9 53,73
16,107 80 53 74 106 101 106 9 67 101 16 88 9 66 25 51,3
16,1 50 4 98 117 84 106 101 112 75 78 35 25 35 8 75,87
16,102 68 95 53 102 54 76 117 9 40 54 22 24 108 2 45,53
16,7 91 3 46 33 53 42 5 32 2 97 117 46 102 11 27,87
16,74 35 57 81 107 31 24 40 79 32 29 73 115 23 45 118,26
16,61 112 93 0 21 61 97 39 48 50 89 0 12 89 97 11,9
16,15 84 55 26 56 108 18 24 107 111 96 5 66 23 2 13,113
16,105 116 102 17 117 60 49 8 115 80 22 86 90 70 5 96,5
16,7 30 63 117 31 90 0 50 19 7 57 4 38 107 62 30,95
16,15 36 31 84 30 28 72 88 98 64 90 83 117 110 11 6,79
16,8 48 13 20 89 37 61 73 90 14 0 22 100 77 3 26,119
16,4 9 22 110 46 67 75 49 112 96 55 60 31 101 39 58,35
16,22 7 96 116 22 21 108 110 109 97 69 88 118 102 26 82,100
16,63 88 66 50 58 1 114 58 4 45 54 12 80 32 66 104,80
16,61 2 58 106 119 70 6 48 92 113 76 51 77 78 88 64,111
16,82 79 80 113 63 5 58 71 70 108 10 73 100 71 69 49,9
16,56 63 71 98 89 73 83 35 14 24 59 8 8 33 93 113,8
16,17 100 42 21 64 12 75 87 73 108 87 100 91 11 66 23,92
16,76 48 43 113 117 100 0 30 30 108 70 29 53 95 60 90,36
16,114 111 6 60 43 53 47 36 4 25 103 73 47 55 115 110,51
16,107 62 62 42 8 10 96 2 115 110 58 48 40 65 70 119,83
16,38 85 22 103 114 24 88 71 4 91 53 52 17 87 95 103,43
16,41 22 7 4 52 24 66 1 56 77 39 84 68 13 10 93,11
16,86 8 116 77 113 15 94 60 51 17 32 95 22 45 4 94,57
16,93 98 24 91 119 60 6 3 42 28 104 86 119 31 20 69,88
16,6 58 88 101 3 95 113 54 44 38 55 83 110 40 52 53,20
16,14 78 5 37 104 1 113 92 119 51 76 68 41 113 114 28,69
16,87 105 84 64 94 96 2 57 75 20 45 108 107 69 29 70,82
16,49 103 93 111 20 24 14 9 37 75 81 102 29 3 2 14,46
16,2 104 21 47 72 114 52 84 93 34 13 4 34 64 42 106,96
16,18 29 10 12 46 63 29 95 84 98 66 94 5 109 90 47,1
16,110 86 15 108 46 57 27 23 72 117 34 89 6 1 44 97,57
16,45 5 49 86 14 37 9 34 28 30 12 119 9 98 28 67,55
16,115 108 73 77 80 14 94 102 23 74 102 73 16 115 114 112,110
16,78 53 71 78 56 0 51 11 1 90 69 112 87 34 96 73,107
16,19 93 101 119 60 95 47 76 42 0 39 76 48 10 103 82,39
