length,input,target
4,4 75 22 81,22
4,11 45 5 10,55
4,73 5 36 52,30
4,29 46 3 66,80
4,83 43 1 53,80
4,50 94 23 31,70
4,78 94 56 28,52
4,11 70 71 35,23
4,83 2 41 74,0
4,31 21 66 48,42
4,55 2 18 80,87
4,24 22 94 18,2
4,8 17 16 24,29
4,83 46 27 69,17
4,57 58 47 67,49
4,64 59 22 89,90
4,58 9 94 54,23
4,14 83 21 29,87
4,8 5 84 37,66
4,72 64 77 95,68
4,93 69 14 0,36
4,27 26 12 58,91
4,22 80 86 34,78
4,21 24 73 1,43
4,81 90 1 86,30
4,45 29 44 76,82
4,44 25 30 21,32
4,8 7 73 63,55
4,70 9 20 18,57
4,73 50 83 10,60
4,42 55 83 12,76
4,71 1 72 82,34
4,11 16 73 89,69
4,55 24 61 83,15
4,50 91 54 42,85
4,16 33 52 35,88
4,48 33 34 3,34
4,57 36 11 8,28
4,79 78 13 4,38
4,75 34 3 42,34
4,83 7 25 27,86
4,7 3 35 94,55
4,33 4 70 83,30
4,48 5 36 75,52
4,6 32 70 4,8
4,77 62 18 12,49
4,65 42 49 82,22
4,12 65 61 81,83
4,91 14 44 82,91
4,92 19 26 65,58
4,11 0 2 95,84
4,13 12 86 43,78
4,86 39 45 74,36
4,88 3 51 55,49
4,76 19 72 29,88
4,83 51 32 16,94
4,45 48 5 41,47
4,43 10 85 20,62
4,70 61 39 13,95
4,87 86 37 50,84
4,18 27 36 37,38
4,60 93 38 27,46
4,8 77 40 2,15
4,42 35 0 92,57
4,82 94 68 83,71
4,30 74 40 75,7
4,16 86 1 93,4
4,56 17 37 68,10
4,6 56 72 64,26
4,6 0 16 18,20
4,34 69 27 9,91
4,57 29 80 32,58
4,42 38 37 21,18
4,48 63 60 67,62
4,88 62 53 83,50
4,9 49 86 58,54
4,91 42 78 34,65
4,48 1 54 8,47
4,40 69 95 80,16
4,68 24 69 66,71
4,31 34 41 67,5
4,54 44 19 81,90
4,71 12 71 53,27
4,67 94 93 68,6
4,37 39 8 39,19
4,73 29 28 50,40
4,80 21 44 36,29
4,7 22 13 39,85
4,39 60 91 11,41
4,91 26 86 90,49
4,61 9 58 73,5
4,75 62 80 90,63
4,74 45 63 59,93
4,12 47 77 83,35
4,65 45 53 31,74
4,23 85 69 26,15
4,29 50 2 54,23
4,35 26 94 64,39
4,88 81 28 29,38
4,63 66 71 80,84
4,27 60 34 74,31
4,73 52 47 62,50
4,50 90 47 47,22
4,29 40 5 72,26
4,28 60 35 57,88
4,70 23 60 85,54
4,24 86 28 38,84
4,82 3 91 19,59
4,52 29 36 30,35
4,80 51 92 3,62
4,61 93 58 12,24
4,47 65 27 61,36
4,10 50 64 41,77
4,53 30 71 68,54
4,28 61 56 72,33
4,87 43 65 84,11
4,86 26 48 72,8
4,39 2 47 24,12
4,37 5 84 53,19
4,69 38 15 79,45
4,39 93 73 90,71
4,76 58 19 9,50
4,46 74 91 26,89
4,46 79 21 71,61
4,36 53 93 47,17
4,67 60 22 40,65
4,10 42 67 34,33
4,75 81 85 8,41
4,0 79 66 1,62
4,94 36 88 0,78
4,30 93 21 36,28
4,13 13 72 92,42
4,20 79 41 59,43
4,43 23 69 26,77
4,55 86 69 9,79
4,72 86 58 67,71
4,85 45 91 13,82
4,86 68 74 50,22
4,13 46 7 8,50
4,58 67 2 29,72
4,29 41 85 59,38
4,28 11 23 7,37
4,91 80 82 93,86
4,24 12 50 38,32
4,4 46 18 67,71
4,78 67 84 20,13
4,33 7 38 0,66
4,90 60 80 24,66
4,37 31 67 45,84
4,42 26 40 31,59
4,75 15 87 79,76
4,94 24 7 62,19
4,86 69 48 51,2
4,71 17 77 24,61
4,3 39 82 19,23
4,85 7 39 17,40
4,60 59 42 40,9
4,8 20 65 79,80
4,86 61 61 67,91
4,35 14 26 26,29
4,81 38 73 23,91
4,21 94 27 29,35
4,16 21 26 64,47
4,36 49 62 90,77
4,65 46 13 64,60
4,61 13 45 81,60
4,88 49 50 48,91
4,63 90 75 83,51
4,2 2 50 61,31
4,84 48 80 57,65
4,81 51 47 49,44
4,2 90 50 21,3
4,25 64 76 72,77
4,83 20 86 16,45
4,59 39 95 85,42
4,47 9 58 88,6
4,54 34 20 74,74
4,44 15 31 40,26
4,68 1 42 58,53
4,74 86 80 88,36
4,24 69 87 19,39
4,77 67 52 63,11
4,22 63 13 31,37
4,1 24 9 10,24
4,8 47 8 7,58
4,3 50 9 43,45
4,67 34 28 66,35
4,64 36 24 8,4
4,83 21 17 70,51
4,64 28 22 65,39
4,85 41 11 60,21
4,43 12 29 24,28
4,7 85 35 89,8
4,42 45 89 53,85
4,4 33 21 89,75
4,22 72 54 17,73
4,70 45 11 27,41
4,48 24 3 17,20
4,31 16 48 31,30
4,27 6 94 40,87
4,81 79 27 81,36
4,26 57 95 42,36
4,13 39 93 5,2
4,61 67 92 4,36
