length,input,target
1,95,95
1,61,61
1,58,58
1,69,69
1,55,55
1,21,21
1,44,44
1,90,90
1,89,89
1,31,31
1,12,12
1,42,42
1,105,105
1,38,38
1,13,13
1,53,53
1,109,109
1,117,117
1,110,110
1,59,59
1,35,35
1,116,116
1,53,53
1,84,84
1,10,10
1,35,35
1,62,62
1,48,48
1,83,83
1,115,115
1,24,24
1,80,80
1,22,22
1,62,62
1,16,16
1,70,70
1,74,74
1,66,66
1,107,107
1,30,30
1,94,94
1,32,32
1,101,101
1,62,62
1,116,116
1,54,54
1,93,93
1,64,64
1,99,99
1,73,73
1,78,78
1,33,33
1,72,72
1,72,72
1,4,4
1,116,116
1,111,111
1,34,34
1,39,39
1,85,85
1,62,62
1,107,107
1,55,55
1,58,58
1,102,102
1,30,30
1,79,79
1,30,30
1,97,97
1,68,68
1,119,119
1,99,99
1,3,3
1,2,2
1,31,31
1,3,3
1,108,108
1,27,27
1,42,42
1,94,94
1,84,84
1,12,12
1,98,98
1,75,75
1,67,67
1,67,67
1,29,29
1,88,88
1,113,113
1,90,90
1,53,53
1,7,7
1,30,30
1,112,112
1,89,89
1,80,80
1,98,98
1,99,99
1,93,93
1,58,58
1,11,11
1,47,47
1,1,1
1,115,115
1,98,98
1,76,76
1,20,20
1,21,21
1,23,23
1,96,96
1,56,56
1,23,23
1,46,46
1,102,102
1,0,0
1,38,38
1,79,79
1,105,105
1,111,111
1,36,36
1,72,72
1,78,78
1,56,56
1,20,20
1,58,58
1,110,110
1,115,115
1,109,109
1,84,84
1,69,69
1,53,53
1,2,2
1,71,71
1,90,90
1,1,1
1,31,31
1,70,70
1,106,106
1,68,68
1,70,70
1,81,81
1,108,108
1,119,119
1,22,22
1,20,20
1,79,79
1,84,84
1,105,105
1,28,28
1,54,54
1,36,36
1,14,14
1,77,77
1,15,15
1,9,9
1,51,51
1,68,68
1,6,6
1,2,2
1,76,76
1,51,51
1,80,80
1,5,5
1,67,67
1,54,54
1,116,116
1,65,65
1,108,108
1,109,109
1,74,74
1,28,28
1,60,60
1,38,38
1,119,119
1,63,63
1,114,114
1,103,103
1,1,1
1,88,88
1,22,22
1,11,11
1,6,6
1,67,67
1,7,7
1,22,22
1,36,36
1,30,30
1,110,110
1,114,114
1,20,20
1,62,62
1,39,39
1,56,56
1,34,34
1,6,6
1,107,107
1,3,3
1,37,37
1,113,113
1,67,67
1,29,29
1,91,91
1,77,77
1,67,67
1,68,68
1,93,93
1,101,101
1,107,107
1,63,63
1,27,27
1,69,69
1,114,114
1,117,117
1,42,42
1,12,12
1,70,70
1,97,97
1,30,30
1,19,19
1,101,101
1,72,72
1,10,10
1,71,71
1,46,46
1,20,20
1,56,56
1,114,114
1,118,118
1,72,72
1,116,116
1,11,11
1,69,69
1,50,50
1,71,71
1,10,10
1,3,3
1,27,27
1,93,93
1,99,99
1,27,27
1,47,47
1,67,67
1,103,103
1,23,23
1,117,117
1,68,68
1,105,105
1,102,102
1,103,103
1,8,8
1,18,18
1,66,66
1,108,108
1,86,86
1,58,58
1,102,102
1,47,47
1,35,35
1,26,26
1,83,83
1,34,34
