length,input,target
4,81 38 106 68,88
4,25 113 91 24,27
4,42 85 75 44,48
4,105 24 71 90,104
4,75 44 66 111,76
4,56 87 73 56,75
4,46 62 12 111,49
4,105 119 53 24,10
4,21 47 74 57,92
4,82 1 19 15,87
4,61 6 0 46,4
4,118 7 65 68,19
4,61 60 72 49,114
4,67 35 82 78,101
4,24 4 64 80,33
4,51 77 5 86,75
4,104 77 39 86,39
4,114 95 67 32,106
4,19 114 47 87,18
4,107 53 2 6,88
4,25 83 67 58,103
4,106 46 97 40,43
4,51 21 5 20,60
4,57 75 41 101,113
4,85 79 4 52,18
4,13 105 114 98,25
4,47 24 23 111,30
4,80 51 63 4,21
4,82 22 40 105,5
4,99 82 117 10,51
4,16 42 83 95,12
4,41 13 19 83,23
4,64 71 114 38,83
4,8 30 111 97,66
4,85 72 45 87,7
4,66 46 35 69,18
4,44 86 56 34,57
4,36 102 106 31,74
4,100 9 51 11,32
4,87 39 29 107,30
4,77 116 91 110,59
4,40 61 109 72,63
4,114 97 44 87,60
4,97 81 113 7,111
4,105 8 2 35,54
4,90 90 37 107,90
4,35 98 115 69,1
4,61 103 106 64,104
4,103 84 62 87,72
4,31 105 66 18,19
4,75 47 109 73,65
4,109 47 71 107,68
4,90 55 2 38,118
4,41 82 106 33,80
4,13 42 105 105,84
4,32 69 113 100,83
4,47 16 58 74,26
4,46 41 48 66,1
4,4 84 58 25,100
4,16 5 29 42,9
4,98 91 81 78,15
4,35 37 86 48,72
4,20 7 50 64,87
4,7 58 66 53,36
4,91 41 76 116,34
4,91 1 9 54,26
4,91 46 102 7,19
4,118 37 84 46,108
4,1 71 5 50,6
4,39 103 102 105,114
4,19 17 87 62,95
4,40 60 36 113,69
4,99 62 53 56,34
4,52 71 6 14,100
4,72 108 39 114,110
4,30 111 26 63,89
4,114 82 119 111,35
4,64 34 13 113,42
4,33 31 2 110,101
4,118 98 32 96,21
4,64 97 86 28,77
4,63 63 9 46,95
4,34 48 112 51,16
4,50 8 61 41,23
4,91 98 58 65,59
4,31 81 14 39,84
4,68 105 21 45,68
