length,input,target
2,93 89,62
2,58 86,24
2,3 95,98
2,14 104,118
2,7 77,84
2,60 52,112
2,33 34,67
2,32 110,22
2,0 7,7
2,96 1,97
2,37 76,113
2,84 72,36
2,117 50,47
2,114 118,112
2,38 19,57
2,5 60,65
2,18 101,119
2,59 112,51
2,15 39,54
2,1 60,61
2,99 47,26
2,89 46,15
2,34 112,26
2,37 52,89
2,22 29,51
2,19 37,56
2,92 22,114
2,1 83,84
2,97 63,40
2,20 117,17
2,88 1,89
2,94 88,62
2,118 12,10
2,48 42,90
2,29 77,106
2,114 35,29
2,8 30,38
2,83 32,115
2,22 117,19
2,39 95,14
2,51 50,101
2,27 48,75
2,118 5,3
2,4 100,104
2,11 52,63
2,72 41,113
2,24 48,72
2,13 89,102
2,33 95,8
2,93 108,81
2,58 80,18
2,105 0,105
2,110 4,114
2,21 78,99
2,29 44,73
2,20 0,20
2,7 57,64
2,33 17,50
2,80 117,77
2,62 104,46
2,15 90,105
2,43 90,13
2,98 78,56
2,114 20,14
2,84 30,114
2,96 96,72
2,42 28,70
2,43 108,31
2,36 51,87
2,52 48,100
2,92 40,12
2,3 78,81
2,64 28,92
2,94 7,101
2,32 5,37
2,61 102,43
2,92 99,71
2,55 74,9
2,86 12,98
2,111 48,39
2,35 70,105
2,74 20,94
2,8 66,74
2,5 5,10
2,51 76,7
2,14 91,105
2,49 44,93
2,67 25,92
2,73 19,92
2,18 113,11
2,30 61,91
2,32 11,43
2,55 12,67
2,12 67,79
2,12 67,79
2,44 65,109
2,107 27,14
2,93 74,47
2,75 69,24
2,117 72,69
2,56 24,80
2,4 61,65
2,11 114,5
2,87 112,79
2,8 16,24
2,51 16,67
2,19 116,15
2,98 76,54
2,57 118,55
2,73 86,39
2,44 55,99
2,51 109,40
2,88 64,32
2,111 108,99
2,95 10,105
2,51 111,42
2,77 91,48
2,90 13,103
2,5 59,64
2,92 53,25
2,24 36,60
2,11 55,66
2,46 67,113
2,88 84,52
2,20 21,41
2,93 7,100
2,76 18,94
2,113 115,108
2,70 27,97
2,46 21,67
2,77 117,74
2,104 25,9
2,28 31,59
2,78 21,99
2,72 45,117
2,80 95,55
2,97 103,80
2,107 78,65
