length,input,target
2,91 95,55
2,43 86,76
2,12 22,21
2,64 113,43
2,72 106,99
2,87 31,56
2,16 94,34
2,69 115,14
2,57 103,1
2,48 14,62
2,45 75,80
2,91 19,83
2,19 13,17
2,108 48,20
2,83 19,72
2,38 18,47
2,80 86,6
2,30 113,101
2,5 69,111
2,35 86,95
2,47 64,84
2,16 44,88
2,67 99,30
2,13 18,8
2,92 108,57
2,100 79,28
2,21 11,6
2,65 28,85
2,105 68,49
2,82 9,91
2,10 106,86
2,62 41,76
2,11 95,83
2,19 82,94
2,52 87,43
2,60 76,35
2,59 70,101
2,85 45,55
2,77 43,2
2,116 56,37
2,109 15,114
2,1 75,99
2,96 72,66
2,104 105,80
2,69 116,17
2,67 41,116
2,31 36,68
2,86 8,78
2,7 52,26
2,62 86,2
2,67 39,114
2,15 22,5
2,96 80,49
2,42 25,103
2,63 9,58
2,57 32,41
2,47 10,37
2,11 26,51
2,100 36,5
2,81 107,4
2,77 65,110
2,98 70,63
2,93 112,0
2,111 64,37
2,26 98,106
2,42 15,30
2,25 42,12
2,42 114,87
2,42 40,113
2,60 18,70
2,52 104,77
2,30 54,6
2,76 15,83
2,90 42,112
2,88 13,74
2,41 46,74
2,79 34,24
2,21 50,51
2,101 87,60
2,78 75,61
2,90 1,91
2,38 78,12
2,77 19,78
2,107 47,24
2,37 40,95
2,114 59,14
2,17 8,21
2,98 116,79
2,103 13,117
2,47 22,25
2,114 107,62
2,4 114,84
2,46 19,34
2,82 99,64
2,117 101,20
2,53 15,65
2,95 50,63
2,89 29,60
2,56 106,102
2,56 27,31
2,60 88,28
2,83 43,26
2,29 32,22
2,7 117,95
2,49 34,2
2,43 62,16
2,52 35,22
2,70 110,41
2,78 94,67
2,62 100,109
2,65 61,104
2,34 118,76
2,51 42,0
2,89 107,7
2,16 60,103
2,47 28,103
2,34 54,110
2,2 84,60
2,89 77,37
2,25 68,60
2,41 39,88
2,101 50,94
2,91 96,40
2,20 97,76
2,9 46,58
2,35 99,5
2,94 23,78
2,75 119,44
2,90 51,12
2,40 47,85
2,33 8,41
2,91 35,96
2,30 105,109
2,45 117,17
2,98 117,78
2,10 66,115
2,59 88,91
2,75 19,79
2,80 71,66
2,104 115,77
2,89 27,62
2,74 73,37
2,119 93,26
2,93 78,71
2,0 65,65
2,29 81,77
2,77 50,118
2,44 79,19
2,31 113,77
2,15 15,20
2,51 47,5
2,18 113,81
2,27 63,91
2,63 1,62
2,15 38,94
2,1 51,53
2,24 9,33
2,63 89,103
2,114 62,3
2,115 113,24
2,11 70,106
2,51 31,14
2,105 6,111
2,51 69,79
2,114 83,38
2,84 18,94
2,5 0,5
2,42 103,93
2,90 36,106
2,60 56,12
2,9 18,0
2,76 73,36
2,99 39,14
2,57 67,75
2,16 83,39
2,61 9,52
2,116 78,16
2,60 108,99
2,103 25,42
2,83 46,24
2,98 8,110
2,35 51,106
2,107 57,80
2,82 50,114
2,70 62,77
2,57 73,110
2,84 69,20
2,69 33,106
2,38 64,52
2,25 81,99
2,4 61,109
2,30 68,20
2,72 82,53
2,45 76,79
2,34 41,51
2,29 109,69
2,81 86,111
2,1 117,93
2,46 71,85
2,95 72,41
2,89 25,64
2,110 102,89
2,110 102,89
2,8 67,90
2,112 66,83
2,35 118,16
2,40 55,117
2,102 96,92
2,119 1,118
2,22 115,54
2,6 67,43
2,67 119,37
2,111 65,36
2,17 78,61
2,87 40,67
2,78 66,22
2,17 70,104
2,93 90,51
2,75 96,36
2,78 4,82
2,60 79,39
2,88 97,38
2,117 97,23
2,80 77,17
2,86 57,31
2,60 59,16
2,116 104,63
2,23 83,69
2,40 117,51
2,20 53,50
2,76 64,105
2,103 102,58
2,20 42,115
2,76 1,77
2,74 96,115
2,48 87,79
2,56 98,113
2,86 85,3
2,103 99,67
2,45 43,97
2,107 6,117
2,14 69,71
2,76 63,102
2,17 4,13
2,84 98,115
2,98 19,114
2,88 7,95
2,6 34,58
2,22 15,2
2,72 55,27
2,9 57,89
2,69 88,78
2,36 35,77
2,14 25,75
2,17 49,100
2,43 92,89
2,0 69,69
2,116 13,101
2,91 119,31
2,46 12,29
2,70 36,99
2,114 98,67
2,54 103,105
2,61 17,68
2,114 36,82
2,4 18,13
2,8 33,63
2,27 72,103
2,12 90,67
2,53 38,17
2,92 21,86
2,107 88,61
2,47 82,66
2,42 97,83
2,15 59,63
2,37 5,39
2,115 39,84
2,117 20,97
2,118 46,79
2,1 15,21
2,95 117,4
2,32 111,118
2,110 48,44
2,11 109,43
2,21 28,96
2,115 31,76
2,15 95,105
2,100 87,36
2,45 1,44
2,21 13,16
2,63 70,28
2,67 21,54
2,36 11,28
2,51 80,101
2,94 44,105
2,74 107,96
2,8 24,50
2,108 28,70
2,24 105,99
2,11 23,3
2,57 46,28
2,16 35,95
2,26 77,59
2,88 96,39
2,75 74,118
2,110 117,74
2,24 60,62
2,84 45,66
2,104 112,85
2,95 6,89
2,20 0,20
2,34 108,93
2,42 26,104
2,47 106,20
2,46 24,106
2,11 103,30
2,40 69,112
2,85 110,24
2,48 47,22
2,18 73,53
2,6 73,75
2,28 101,81
2,81 92,97
2,31 53,3
2,82 28,39
2,108 19,119
2,97 90,88
2,47 34,114
2,4 70,118
2,45 77,78
2,10 60,102
2,16 2,13
2,55 10,50
2,28 40,8
2,7 11,3
2,18 28,100
2,3 44,32
2,7 116,94
2,92 23,84
2,33 70,76
2,90 24,114
2,66 64,2
2,42 16,33
2,25 119,94
2,100 90,34
2,10 52,101
2,114 91,34
2,88 91,3
2,32 38,50
2,23 86,64
2,99 99,45
2,105 7,110
2,59 105,5
2,12 75,49
2,61 12,70
2,0 11,11
2,7 89,107
2,85 10,72
2,27 109,63
2,94 94,0
2,72 20,92
2,114 46,87
2,13 59,39
2,5 93,87
2,86 93,20
2,68 81,19
2,96 25,19
2,99 21,105
2,78 83,58
2,96 54,28
2,31 97,81
2,105 93,72
2,69 78,95
2,93 73,64
2,30 18,44
2,98 111,84
2,49 42,14
2,101 79,52
2,45 110,10
2,41 79,62
2,54 20,66
2,17 90,54
2,86 50,36
2,76 81,28
2,76 31,23
2,55 32,28
2,71 32,117
2,1 42,36
2,46 119,51
2,47 57,94
2,43 34,98
2,88 111,44
2,14 1,15
2,82 63,96
2,87 81,110
2,59 26,33
2,42 113,75
2,112 110,39
2,113 106,7
2,60 112,96
2,119 51,68
2,36 9,25
2,8 72,24
2,87 46,53
2,26 118,113
2,102 86,49
2,102 50,20
2,72 31,3
2,61 40,93
2,96 76,70
2,70 92,4
2,52 31,21
2,1 41,47
2,94 19,82
2,83 78,57
2,13 5,15
2,103 51,23
2,36 88,52
2,59 103,0
2,66 103,95
2,77 60,112
2,89 87,44
2,28 111,91
2,6 21,19
2,19 105,69
2,81 18,72
2,117 57,38
2,64 48,112
2,59 31,44
2,74 26,12
2,39 51,58
2,56 29,34
2,39 0,39
2,1 76,100
2,103 16,119
2,6 81,87
2,98 80,25
2,116 114,53
2,76 25,17
2,11 44,58
2,5 21,11
2,77 7,90
2,10 66,115
2,54 34,28
2,22 93,35
2,116 39,72
2,33 107,11
2,102 119,84
2,93 117,10
2,77 43,2
2,6 66,42
2,21 81,95
2,11 70,106
2,12 26,74
2,18 37,109
2,22 59,95
2,38 116,100
2,94 117,28
2,67 29,111
2,5 33,47
2,89 18,75
2,76 78,27
2,60 71,19
2,76 117,55
2,79 45,31
2,24 96,102
2,44 52,57
2,56 108,119
2,62 94,18
2,85 43,57
2,118 44,81
2,32 84,12
2,46 46,108
2,33 71,77
2,42 51,0
2,64 92,2
2,115 92,57
2,92 68,35
2,72 43,23
2,62 40,77
2,27 9,41
2,55 113,76
2,46 10,39
2,105 99,21
2,31 35,51
2,77 48,115
2,81 88,109
2,61 16,69
2,54 109,99
2,104 33,30
2,65 42,75
2,42 26,104
2,114 39,78
2,46 97,58
2,50 19,66
2,66 23,62
2,54 34,28
2,20 9,6
2,45 16,37
2,51 84,118
2,35 109,19
2,11 28,49
2,114 100,69
2,2 30,36
2,44 113,85
2,81 40,43
2,83 65,108
2,99 17,117
2,13 56,40
2,80 115,101
2,47 2,45
2,48 65,40
2,81 89,108
2,69 94,72
2,13 27,77
2,101 73,66
2,64 110,47
2,107 40,31
2,81 94,99
2,46 89,15
2,59 59,103
2,29 19,30
2,51 26,11
2,71 7,64
2,31 80,108
2,45 83,91
2,109 79,89
2,48 51,33
2,44 33,109
2,32 29,58
2,38 37,73
2,37 2,40
2,17 45,83
2,41 23,25
2,37 52,0
2,48 42,20
2,8 41,59
2,73 106,53
2,109 57,8
2,5 91,85
2,94 65,49
2,69 1,68
