length,input,target
10,50 88 50 56 5 54 4 4 31 65,95
10,65 25 29 0 36 37 21 7 92 31,11
10,69 27 69 62 69 35 66 56 73 68,70
10,63 31 19 55 79 53 83 78 48 89,90
10,73 72 46 59 23 54 27 18 90 41,95
10,19 76 18 82 46 51 86 41 91 89,67
10,41 62 11 77 1 24 65 18 56 85,4
10,25 68 37 79 6 93 50 82 27 75,2
10,95 54 57 91 43 9 18 56 84 10,81
10,15 21 53 68 87 89 56 13 39 77,90
10,72 18 92 81 71 49 91 36 25 92,87
10,80 27 69 67 15 72 78 5 87 87,63
10,18 10 80 17 19 76 74 27 3 65,69
10,38 45 7 11 74 16 52 36 61 45,45
10,71 70 8 65 71 23 17 32 4 86,27
10,21 60 36 1 94 6 92 92 25 57,88
10,18 8 56 89 6 68 43 33 37 45,91
10,33 90 33 85 5 61 3 54 87 47,22
10,61 83 44 13 35 35 74 48 72 11,68
10,10 9 69 59 6 78 61 87 13 74,38
10,19 6 93 37 27 13 67 51 78 27,78
10,58 11 91 68 23 47 0 64 66 89,61
10,90 72 52 18 34 90 75 15 80 91,81
10,6 69 60 39 69 77 25 55 56 0,40
10,87 49 48 35 65 89 6 83 30 44,40
10,12 9 84 22 91 12 90 8 87 77,56
10,74 56 57 58 65 1 0 16 60 33,0
10,10 45 1 75 79 22 16 84 61 5,54
10,37 71 48 31 25 35 43 56 75 41,86
10,93 72 89 20 1 54 29 23 16 73,82
10,5 72 53 71 86 36 37 4 84 15,27
10,76 19 28 8 9 19 0 94 30 17,76
10,4 80 45 53 63 43 93 22 55 82,40
10,37 62 39 25 3 60 95 80 95 50,90
10,43 58 54 78 87 16 74 63 55 56,68
10,29 78 84 66 38 51 85 93 79 57,60
10,56 29 77 45 11 74 20 58 77 25,80
10,9 88 83 67 63 10 67 22 3 94,94
10,8 71 75 15 90 13 21 34 76 62,37
10,14 17 1 37 88 72 7 32 33 57,10
10,28 47 33 58 61 62 57 85 54 92,77
10,27 60 17 35 94 58 78 33 25 47,10
10,63 88 81 38 47 3 51 26 39 14,66
10,89 35 21 77 1 94 13 20 48 10,16
10,1 20 42 47 61 38 33 40 69 47,58
10,4 95 7 68 17 16 23 26 33 82,91
10,2 65 85 66 74 58 72 54 63 76,23
10,27 41 23 41 27 75 61 0 48 10,21
10,65 16 41 84 63 69 83 17 48 44,58
10,83 25 86 16 22 24 92 6 74 40,24
10,78 56 16 15 50 33 57 7 76 94,6
10,35 65 82 21 44 30 92 43 54 60,38
10,43 6 73 75 44 59 66 50 71 17,60
10,49 35 22 11 74 43 41 86 15 19,35
10,7 64 37 50 69 28 48 87 92 0,30
10,7 60 60 27 16 13 95 0 29 11,6
10,13 71 5 73 7 80 63 56 77 35,8
10,27 11 27 50 42 82 31 27 0 57,18
10,9 46 39 82 69 4 56 13 63 49,6
10,29 27 95 29 92 23 6 24 3 58,6
10,55 38 39 88 60 63 20 54 21 24,78
10,78 85 79 32 48 72 38 36 32 83,79
10,15 24 33 86 76 16 27 54 15 87,89
10,2 42 90 14 36 6 54 62 88 16,62
10,37 63 77 71 72 42 81 57 83 0,43
10,82 48 48 48 73 80 91 0 23 4,45
10,8 15 82 93 32 92 77 41 40 5,81
10,14 72 11 18 25 32 65 37 87 25,46
10,61 53 52 10 69 40 83 74 74 10,62
10,23 95 74 15 35 10 91 84 14 36,61
10,61 37 50 73 15 43 63 34 67 20,67
10,43 66 39 53 11 8 9 73 94 72,32
10,23 67 92 0 47 27 50 76 71 82,91
10,50 39 93 62 20 46 5 40 17 45,33
10,60 26 91 89 86 21 46 36 65 13,81
10,0 85 39 81 61 83 10 68 80 32,15
10,89 78 84 63 33 29 87 46 47 74,82
10,63 55 77 71 22 53 38 89 32 34,18
10,8 47 16 46 13 81 49 88 94 25,7
10,33 47 47 76 53 13 64 93 37 17,0
10,37 1 68 2 51 77 61 88 52 44,45
10,17 68 78 74 34 67 1 25 42 6,56
10,49 87 45 49 9 39 68 81 0 52,91
10,47 67 25 20 85 18 47 92 88 7,4
10,26 87 18 58 80 25 38 53 48 23,24
10,13 40 26 56 39 86 66 43 1 60,82
10,15 89 66 88 51 90 6 3 21 77,38
10,83 36 90 86 7 44 59 79 61 79,8
10,65 36 13 15 48 2 75 47 82 19,46
10,62 39 8 86 81 64 54 1 64 35,82
10,87 3 76 30 79 37 87 5 43 29,4
10,25 87 92 3 78 42 87 80 4 86,12
10,73 89 89 79 13 94 92 25 13 25,88
10,47 10 48 24 63 54 64 29 13 28,68
10,63 31 38 69 24 77 52 14 5 83,40
10,91 1 41 60 37 75 5 44 48 52,14
10,87 29 14 63 6 55 85 38 8 38,43
10,4 79 42 82 82 28 2 86 38 0,51
10,87 76 36 33 84 20 65 29 94 58,90
10,16 25 21 43 39 72 11 57 68 30,34
10,71 56 54 47 18 57 83 74 12 37,65
10,9 46 62 1 56 3 13 71 17 45,7
10,93 66 63 37 45 86 61 87 78 28,4
10,42 70 77 49 41 24 0 75 13 26,29
10,6 48 72 32 38 49 92 83 49 34,39
10,18 6 19 88 51 30 6 94 44 58,14
10,66 58 19 77 10 41 48 10 34 9,36
10,8 37 84 36 0 72 48 45 94 22,78
10,71 8 23 34 79 84 80 3 4 72,82
10,83 42 20 51 71 61 58 92 82 87,59
10,20 25 19 87 41 51 31 79 36 28,5
10,13 1 68 28 24 55 63 48 27 62,81
10,14 85 57 39 67 0 18 73 26 68,47
10,31 8 66 59 16 74 60 26 25 92,9
10,47 31 25 51 23 15 77 74 24 56,23
10,10 42 20 52 74 15 18 69 75 1,36
10,49 13 10 1 34 21 14 82 94 43,73
10,29 92 81 55 10 66 53 17 76 36,63
10,18 89 14 29 27 64 18 28 42 40,93
10,51 15 44 62 47 80 52 55 33 63,62
10,91 91 9 95 91 72 30 51 81 43,30
10,50 46 6 78 92 77 19 21 73 62,4
10,21 6 54 70 35 64 87 25 60 37,11
10,43 35 29 0 43 39 94 70 58 38,29
10,79 69 64 9 22 57 25 37 84 63,53
10,9 93 38 78 34 19 12 46 21 45,39
10,50 34 37 8 52 1 14 28 54 63,77
10,62 62 34 18 44 52 33 69 9 24,31
10,29 48 86 76 85 75 81 80 17 37,82
10,11 59 25 56 11 10 58 30 46 45,7
10,17 29 10 58 4 2 86 32 78 16,0
10,15 41 19 86 31 45 36 0 75 30,30
10,53 46 81 72 51 3 16 76 60 36,26
10,85 2 55 20 5 17 17 59 71 4,59
10,45 28 75 3 49 92 79 86 94 6,37
10,7 35 80 81 9 56 33 68 15 7,75
10,83 75 89 84 24 46 3 19 83 79,13
10,90 55 45 39 91 86 4 42 12 38,46
10,93 29 46 18 10 25 21 62 36 67,35
10,45 5 9 81 64 30 90 11 76 16,47
10,42 52 6 32 25 38 21 56 29 50,23
10,85 44 36 32 49 84 48 66 7 40,23
10,29 22 43 48 74 63 46 8 72 42,47
10,76 90 74 8 38 43 20 27 50 37,83
10,22 43 61 64 86 11 78 12 84 47,88
10,52 29 11 11 81 53 31 67 79 95,45
10,49 50 83 6 37 36 26 13 81 41,90
10,79 52 25 42 84 52 85 33 32 80,76
10,26 17 72 5 3 79 34 33 10 26,53
10,26 59 71 82 78 35 36 91 48 7,33
10,23 17 36 15 21 93 92 10 19 33,51
10,17 63 46 43 78 67 14 30 33 77,20
10,63 70 15 69 78 57 34 18 29 20,17
10,85 2 80 27 55 59 33 3 16 53,85
10,9 42 42 5 59 43 5 55 83 72,11
10,89 72 73 69 28 94 63 23 8 41,52
10,64 14 52 18 20 85 69 74 78 77,71
10,74 31 90 53 70 38 26 16 94 73,25
10,49 32 88 80 59 38 90 20 51 71,30
10,6 35 37 12 41 42 58 93 58 13,47
10,32 34 58 2 4 37 62 2 8 59,86
10,11 27 47 45 10 83 88 66 44 94,15
10,75 30 34 60 13 89 2 54 68 36,89
10,4 82 18 50 73 44 61 43 72 52,27
10,80 82 82 43 53 76 58 58 3 53,68
10,41 51 57 59 64 52 43 87 23 26,83
10,25 6 16 38 10 61 76 44 35 38,25
10,49 59 59 3 22 70 31 92 32 33,46
10,13 68 91 41 61 61 70 10 66 11,12
10,24 65 38 78 4 68 39 48 23 46,29
10,65 92 13 6 76 94 26 11 7 22,20
10,46 74 68 26 78 40 12 43 38 72,21
10,62 20 69 33 19 66 57 52 24 92,90
