length,input,target
9,35 15 52 47 77 94 59 51 19,29
9,84 86 7 32 99 48 4 61 86,44
9,72 74 0 118 40 29 89 92 8,4
9,54 90 51 32 119 54 3 110 110,87
9,30 60 43 86 44 35 54 10 43,33
9,14 55 115 81 108 86 21 4 41,86
9,106 88 63 101 60 30 102 85 48,107
9,15 64 117 34 107 36 4 94 16,45
9,113 81 37 89 13 48 43 64 109,73
9,12 39 65 4 99 0 99 39 60,80
9,32 79 77 104 114 109 47 70 35,83
9,60 8 31 0 14 12 22 76 51,107
9,49 1 11 107 6 0 36 67 47,69
9,94 55 67 103 86 23 75 33 15,32
9,79 108 0 26 37 10 75 105 3,11
9,65 90 63 82 85 34 77 83 48,116
9,74 42 24 70 116 74 88 53 89,73
9,74 107 59 27 2 23 84 63 81,39
9,40 50 109 76 54 43 100 70 106,56
9,0 14 14 64 96 46 54 17 31,40
9,9 37 100 102 112 12 108 32 111,28
9,5 100 63 99 18 3 34 115 96,20
9,111 112 11 103 59 57 37 41 13,30
9,89 13 84 91 84 119 108 116 1,18
9,99 42 107 5 42 86 63 119 12,5
9,27 49 64 92 25 72 62 10 50,14
9,8 119 80 97 14 28 38 56 38,29
9,100 97 31 3 99 48 75 21 45,64
9,19 12 85 32 115 87 30 4 61,88
9,59 85 50 119 114 75 69 76 34,44
9,21 59 19 98 79 40 93 70 33,66
9,92 26 84 111 3 95 115 102 93,41
9,118 58 23 69 41 81 72 29 116,34
9,75 101 49 72 27 72 11 58 64,113
9,45 38 55 56 13 109 70 99 58,45
9,98 54 30 69 14 33 60 84 100,66
9,29 73 2 1 62 66 106 117 52,8
9,119 50 10 48 19 10 76 70 32,33
9,62 69 32 36 1 108 104 63 5,74
9,19 86 83 54 99 4 80 5 69,105
9,81 59 65 20 17 107 8 83 67,10
9,20 98 14 106 17 11 91 62 0,46
9,118 88 118 10 2 98 109 89 60,92
9,101 77 47 62 90 7 15 84 112,90
9,90 30 59 67 38 94 48 52 34,82
9,57 0 56 57 19 90 99 26 44,32
9,87 110 89 118 1 1 73 17 119,4
9,16 34 79 24 0 24 27 58 99,57
9,58 99 53 105 39 79 112 36 61,32
9,5 23 81 82 112 43 60 108 45,8
9,2 10 61 102 75 80 59 93 15,3
9,17 67 95 43 43 33 44 13 11,93
9,104 62 85 62 96 116 86 83 19,98
9,8 29 16 93 96 0 48 72 84,7
9,112 86 46 76 87 58 20 114 70,76
9,9 16 18 71 24 48 15 90 32,56
9,13 52 107 103 50 56 111 95 51,43
9,16 8 0 113 92 83 4 50 104,33
9,6 118 18 4 85 55 111 11 65,112
9,69 42 26 3 45 74 36 52 113,49
9,56 26 81 42 118 94 15 64 41,10
9,96 41 82 72 56 99 18 111 58,32
9,55 56 9 100 42 47 100 55 26,56
9,32 82 21 13 119 42 80 63 4,112
9,53 2 26 25 28 117 95 114 88,14
9,84 48 108 79 70 31 39 79 66,47
9,30 85 26 81 27 70 62 17 77,100
9,84 74 77 107 104 59 59 67 108,44
9,95 6 84 105 21 50 26 69 29,102
9,69 76 11 102 58 73 46 104 113,57
9,49 18 94 102 36 33 104 107 75,31
9,3 40 49 115 53 46 68 35 86,8
9,96 38 30 91 80 57 7 7 118,4
9,107 47 54 8 94 80 36 6 12,118
9,59 19 27 80 47 54 69 81 115,50
9,20 113 86 32 112 88 32 93 52,59
9,110 109 119 48 3 85 62 79 111,42
9,9 53 101 25 17 97 103 17 115,86
9,87 114 10 2 51 103 72 43 62,69
9,81 88 21 113 60 13 71 8 94,60
9,102 113 38 112 48 83 82 50 1,84
9,4 100 33 42 48 107 68 0 31,6
9,49 30 2 79 6 12 26 69 26,102
9,49 99 13 95 26 23 48 92 107,74
9,96 37 10 7 60 19 39 93 24,97
9,111 25 104 8 85 23 3 98 45,113
9,108 53 50 47 17 88 13 42 102,31
9,57 72 28 7 90 85 57 50 80,63
9,15 84 31 114 15 81 5 115 75,88
9,71 74 1 33 34 25 6 18 80,86
9,101 112 80 21 96 17 57 63 36,115
9,32 31 57 104 97 98 111 8 0,24
9,95 94 20 113 47 85 95 57 114,74
9,44 106 39 18 49 33 109 3 79,87
9,78 66 81 44 11 3 97 44 29,42
9,26 14 67 9 98 60 67 66 101,75
9,112 34 30 51 110 26 112 0 13,20
9,115 70 55 31 101 23 67 24 50,83
9,59 79 41 72 65 61 76 102 35,87
9,103 0 2 7 49 87 60 93 69,68
9,15 35 72 20 5 41 51 2 30,20
9,73 100 50 112 72 102 25 24 31,44
