length,input,target
2,9 9,16
2,9 23,5
2,9 6,15
2,16 11,20
2,22 16,1
2,16 5,14
2,18 4,22
2,21 18,4
2,5 13,12
2,15 2,17
2,11 3,8
2,8 10,17
2,15 14,21
2,11 11,19
2,20 15,0
2,9 4,6
2,3 0,3
2,15 13,22
2,23 15,8
2,4 15,11
2,16 19,8
2,6 2,8
2,10 8,18
2,3 19,7
2,12 19,23
2,18 12,10
2,20 22,13
2,17 23,1
2,0 15,15
2,20 19,16
2,4 14,10
2,8 17,5
2,3 18,6
2,13 16,21
2,20 13,5
2,23 12,11
2,13 19,9
2,4 10,22
2,11 23,3
2,9 23,5
2,4 10,22
2,1 17,23
2,19 7,4
2,18 15,6
2,22 4,21
2,1 3,5
2,0 2,2
2,10 18,15
2,17 19,2
2,6 16,17
2,5 4,1
2,19 0,19
2,19 9,2
2,9 0,9
2,6 19,21
2,14 17,4
2,12 2,14
2,18 9,0
2,9 18,0
2,1 8,10
2,22 11,14
2,6 4,10
2,19 0,19
2,2 17,11
2,23 15,8
2,13 7,2
2,11 2,9
2,3 13,18
2,17 15,10
2,7 17,22
2,17 17,7
2,0 14,14
2,12 21,18
2,19 11,0
2,2 23,21
2,18 23,14
2,19 22,9
2,7 11,3
2,13 23,10
2,14 5,16
2,22 8,13
2,15 14,21
2,16 1,17
2,9 5,7
2,20 8,7
2,0 19,19
2,18 1,19
2,22 1,23
2,6 22,23
2,14 12,2
2,9 8,17
2,5 9,23
2,6 8,2
2,2 19,18
2,10 23,13
2,11 12,15
2,17 11,18
2,9 14,23
2,20 21,14
2,14 14,0
2,13 4,14
2,10 10,23
2,11 21,5
2,23 7,16
2,5 18,7
2,18 20,13
2,23 14,9
2,15 19,3
2,11 12,15
2,9 1,8
2,23 3,20
2,4 2,1
2,20 3,19
2,8 11,16
2,4 1,5
2,23 6,17
2,21 22,3
2,6 0,6
2,4 17,9
2,23 5,18
2,16 11,20
2,2 22,20
2,8 2,6
2,18 11,2
2,10 20,17
2,7 7,0
2,7 20,12
2,23 18,5
2,17 9,20
2,11 22,2
2,9 18,0
2,19 18,10
2,22 19,10
2,20 19,16
2,20 2,18
2,12 23,20
2,6 17,16
2,2 17,11
2,0 19,19
2,20 22,13
2,15 17,18
2,3 22,10
2,21 13,16
2,14 12,2
2,0 19,19
2,9 9,16
2,3 13,18
2,13 14,19
2,8 21,22
2,16 9,18
2,13 14,19
2,23 0,23
2,18 13,11
2,9 16,18
2,16 12,3
2,21 7,10
2,1 16,22
2,18 11,2
2,9 19,1
2,18 6,4
2,1 15,21
2,7 11,3
2,17 22,0
2,11 17,13
2,2 6,12
2,11 11,19
2,20 19,16
2,23 1,22
2,5 23,9
2,14 18,23
2,10 22,12
2,19 3,23
2,15 16,19
2,2 15,9
2,16 19,8
2,2 14,8
2,12 18,22
2,18 11,2
2,17 3,14
2,11 15,16
2,7 9,5
2,23 8,15
2,19 0,19
2,18 23,14
2,5 20,10
2,22 8,13
2,17 0,17
2,10 17,3
2,6 11,5
2,22 11,14
2,23 15,8
2,9 11,13
2,11 2,9
2,14 14,0
2,6 12,14
2,19 1,18
2,11 22,2
2,23 8,15
2,19 4,20
2,23 14,9
2,23 5,18
2,2 17,11
2,5 14,16
2,16 15,4
2,20 2,18
2,15 17,18
2,22 11,14
2,2 23,21
2,14 18,23
2,15 17,18
2,4 0,4
2,15 20,0
2,7 2,10
2,13 4,14
2,14 5,16
2,5 4,1
2,15 17,18
2,5 7,18
2,19 2,22
2,23 3,20
2,22 7,17
2,11 13,14
2,19 13,17
2,12 4,16
2,12 8,0
2,17 18,3
2,20 21,14
2,15 18,2
2,11 11,19
2,17 22,0
2,5 20,10
2,1 7,6
2,16 15,4
2,11 13,14
2,0 18,18
2,8 7,15
2,22 9,12
2,22 6,16
2,14 3,13
