length,input,target
15,116 20 29 99 61 23 97 33 31 72 63 90 72 5 53,50
15,28 90 78 27 13 28 78 29 62 69 61 95 32 105 11,41
15,81 106 84 39 24 67 82 59 61 11 62 26 73 94 32,40
15,20 108 59 50 99 59 17 2 78 0 115 46 81 88 109,50
15,64 115 40 0 22 84 83 1 104 86 8 109 40 93 119,2
15,24 114 52 74 88 51 38 70 57 19 113 30 100 0 100,96
15,67 19 107 114 65 47 29 89 114 53 78 113 87 80 47,105
15,86 107 37 36 113 81 20 74 91 50 52 96 73 30 6,40
15,7 14 65 46 56 37 97 119 21 103 102 88 93 51 38,67
15,41 6 47 20 14 70 32 16 33 26 108 82 115 8 103,109
15,69 89 53 73 85 89 112 10 117 103 22 88 101 70 16,37
15,36 14 84 98 106 91 82 23 45 41 82 19 93 42 67,38
15,84 8 83 37 63 92 9 32 47 31 66 79 39 81 10,6
15,76 99 30 0 71 56 73 119 80 44 21 66 116 55 0,69
15,53 44 50 3 96 44 8 98 106 4 99 2 10 34 101,72
15,59 44 79 56 63 67 27 55 0 56 47 78 44 64 13,8
15,110 102 119 62 115 15 78 49 72 3 92 76 95 43 4,72
15,63 34 17 79 11 92 9 69 48 45 119 76 119 67 91,91
15,24 53 88 77 42 69 16 91 52 90 78 83 63 0 11,38
15,72 104 76 97 40 81 41 47 67 34 65 62 76 105 38,91
15,88 42 96 47 64 96 113 52 78 11 102 100 73 101 92,67
15,54 76 94 21 39 86 27 84 118 97 97 70 118 113 35,39
15,74 87 95 53 42 80 4 17 94 24 101 6 73 4 100,68
15,99 115 75 35 69 68 116 100 7 4 15 39 109 58 118,110
15,106 86 107 18 100 48 56 81 101 22 70 7 106 96 95,28
15,66 56 43 62 107 71 117 48 77 116 5 33 114 68 6,50
15,99 66 52 47 99 35 35 2 83 7 109 111 82 30 112,1
15,57 5 82 53 58 97 25 80 2 116 12 55 113 116 19,96
15,76 72 11 42 31 82 27 99 15 58 54 95 85 43 89,25
15,67 64 85 25 100 16 60 65 80 80 25 42 13 45 7,81
15,9 15 112 95 110 102 118 48 90 76 28 68 113 93 2,32
15,31 33 92 25 50 47 58 80 81 105 48 9 70 115 111,43
15,112 65 74 43 97 109 14 43 92 104 49 2 38 5 114,14
15,22 7 65 49 7 99 47 76 117 7 84 15 70 12 78,23
15,9 30 31 44 63 15 66 67 103 99 114 92 39 2 119,82
15,111 72 8 5 99 56 85 36 62 9 101 25 4 81 91,57
15,110 37 39 67 107 48 70 44 108 8 70 12 118 53 75,86
15,57 106 105 14 89 96 58 104 10 21 106 114 95 52 16,55
15,117 108 108 62 42 89 79 76 20 86 93 0 82 86 112,52
15,5 67 64 116 86 118 26 40 78 31 63 108 113 77 24,82
15,40 109 20 117 20 90 38 14 102 38 39 14 62 71 106,47
15,24 58 81 35 88 89 58 50 93 55 11 19 28 62 98,76
15,2 77 99 26 31 11 44 112 69 31 78 81 57 101 117,112
15,20 93 7 4 79 106 57 103 46 115 39 85 38 17 43,77
15,69 79 71 34 72 92 70 94 52 11 1 42 74 33 71,107
15,116 42 12 12 17 119 116 21 2 18 8 65 86 100 107,49
15,53 16 72 41 27 68 108 63 81 63 80 75 7 85 67,66
15,62 5 42 16 66 49 102 115 44 45 46 105 59 63 62,67
15,38 111 110 6 70 11 43 91 61 74 34 37 58 75 101,2
15,31 32 81 112 61 42 118 85 104 102 109 89 107 113 72,99
15,12 56 29 93 13 43 62 98 85 98 13 23 52 22 47,78
15,82 2 2 84 116 44 64 75 82 116 83 76 17 112 28,62
15,91 53 70 113 11 107 26 87 76 64 19 75 35 21 101,25
15,103 51 16 34 92 59 38 91 41 30 73 84 33 99 19,44
15,1 95 49 82 89 118 99 68 63 11 78 109 71 63 89,44
15,4 17 50 8 34 87 96 105 33 85 88 26 24 34 30,112
15,10 115 101 108 11 110 11 96 70 56 53 0 96 32 103,60
15,39 105 52 66 41 98 59 35 106 83 114 75 58 42 100,60
15,7 1 13 21 4 1 98 57 103 29 112 75 4 92 112,37
15,2 79 118 72 47 53 84 50 109 72 40 46 72 80 31,15
15,83 34 90 119 32 117 117 99 60 58 48 76 38 14 92,78
15,114 7 114 108 74 44 76 30 54 2 87 42 17 86 69,110
15,35 78 98 103 89 76 35 54 32 62 62 34 57 52 10,67
15,20 94 87 50 119 66 75 19 32 81 83 34 99 33 46,51
15,64 115 5 85 63 20 96 39 23 25 28 89 10 55 18,47
15,96 8 118 68 24 5 95 51 12 6 112 95 38 67 49,84
15,114 70 97 74 68 109 62 85 88 58 106 21 30 85 100,44
15,66 98 19 47 106 64 48 67 20 44 65 117 48 15 48,79
15,102 118 98 61 81 18 82 110 51 35 80 30 4 9 22,38
15,8 6 70 83 23 97 97 15 69 2 90 65 70 77 28,51
15,63 36 66 44 86 7 33 100 110 18 56 20 20 110 99,64
15,11 93 54 91 86 72 91 71 55 11 76 72 2 52 17,74
15,82 36 1 84 2 80 16 25 28 10 26 47 93 69 80,3
15,106 98 57 33 92 58 85 25 87 112 117 20 60 51 9,29
15,117 99 83 109 83 57 12 111 44 3 39 119 33 107 72,63
15,39 28 45 58 100 32 9 22 83 83 83 101 39 96 43,56
15,44 109 23 110 75 75 78 27 63 107 7 55 119 106 33,5
15,63 104 48 48 61 40 47 28 26 56 80 50 26 10 61,34
15,42 72 68 113 20 97 77 50 24 19 21 80 114 110 74,6
