length,input,target
12,48 85 114 116 11 93 88 40 111 57 67 37,27
12,64 44 91 53 3 6 111 44 42 44 51 48,1
12,31 46 51 24 95 47 105 29 40 55 14 5,62
12,96 88 82 68 68 70 16 25 89 117 89 65,33
12,116 27 49 116 95 19 2 30 92 4 85 73,108
12,30 75 0 106 111 76 65 43 62 86 92 13,39
12,22 32 34 96 48 90 101 109 23 117 115 43,110
12,38 31 84 37 20 0 109 27 106 101 35 89,77
12,49 78 92 15 20 59 86 70 70 40 27 3,9
12,37 36 79 112 67 37 15 100 92 17 49 20,61
12,44 74 90 33 67 99 64 89 3 88 85 89,105
12,92 6 50 61 68 84 39 61 47 81 0 13,2
12,52 108 28 113 16 57 42 78 113 58 10 67,22
12,105 43 42 78 56 93 35 83 65 17 44 25,86
12,118 44 86 82 74 98 87 115 78 48 60 110,40
12,76 48 80 69 89 24 33 101 81 49 112 54,96
12,81 73 1 16 64 57 53 83 38 74 115 110,45
12,95 49 97 13 23 104 1 63 118 87 38 89,57
12,13 53 43 26 83 53 1 5 75 28 20 75,115
12,5 21 39 75 78 109 36 59 10 71 67 53,23
12,111 117 65 79 69 114 101 58 10 67 109 68,8
12,30 8 84 8 115 70 55 98 75 9 82 8,42
12,88 87 7 76 98 27 94 32 89 21 14 118,31
12,74 23 62 76 29 0 56 13 68 99 68 23,111
12,52 41 3 112 43 104 43 5 46 3 41 75,88
12,31 12 95 46 23 31 5 67 111 43 68 104,36
12,68 20 25 83 45 117 97 84 8 54 30 27,58
12,41 58 97 65 93 16 47 111 39 58 4 28,57
12,101 7 79 48 100 40 7 115 12 77 102 78,46
12,102 95 94 58 74 20 2 76 67 60 51 16,115
12,83 107 92 33 8 22 107 62 87 111 59 59,110
12,71 66 84 67 4 87 70 88 76 51 62 11,17
12,31 71 115 76 21 55 105 47 32 94 53 99,79
12,84 3 13 21 118 51 9 78 89 53 64 103,86
12,34 69 10 100 1 19 111 53 62 91 47 26,23
12,66 18 35 85 85 96 28 115 13 56 93 104,74
12,24 72 92 116 23 39 41 21 47 37 116 11,39
12,9 13 96 74 59 93 41 63 11 70 39 43,11
12,49 6 53 92 38 31 18 36 55 76 118 105,77
12,40 103 108 35 23 104 80 81 107 99 84 109,13
12,46 89 83 87 114 118 91 16 11 58 75 23,91
12,84 12 72 30 104 103 79 111 6 8 24 41,74
12,26 44 89 37 55 28 28 64 86 112 32 73,74
12,87 101 26 107 14 22 96 57 106 97 35 38,66
12,6 38 68 40 51 44 25 73 67 58 13 38,41
12,2 84 76 96 1 116 11 58 71 18 74 95,102
12,85 56 74 64 16 72 20 62 98 44 41 21,53
12,16 81 28 1 22 26 100 32 77 105 26 33,67
12,35 41 91 88 76 3 78 33 64 70 22 119,0
12,25 23 2 37 110 71 27 97 36 95 54 28,5
12,75 17 44 97 50 5 118 115 4 74 13 94,106
12,19 12 75 76 94 89 61 118 110 106 12 18,70
12,77 10 43 89 17 12 63 107 70 10 18 11,47
12,110 47 116 48 31 30 101 39 11 3 110 111,37
12,29 42 55 93 69 111 62 70 46 9 111 51,28
12,95 83 85 2 68 89 56 36 25 37 86 115,57
12,91 43 0 9 17 27 80 64 38 13 20 80,2
12,50 41 55 32 71 112 67 41 36 59 32 9,5
12,13 8 18 82 103 95 81 40 14 96 42 87,79
12,112 79 89 84 74 52 9 81 7 34 89 1,111
12,94 21 115 86 102 26 51 33 19 69 27 109,32
12,29 54 83 1 17 23 118 34 116 86 79 53,93
12,90 8 107 0 0 41 83 78 53 1 41 66,88
12,24 25 6 43 90 63 38 38 90 116 19 117,69
12,63 55 26 20 87 47 80 36 47 106 94 52,113
12,70 66 52 79 57 45 79 16 115 29 15 22,45
12,65 56 103 109 67 105 5 93 112 58 86 50,69
12,111 112 77 65 29 71 67 41 32 33 111 97,6
12,82 29 77 53 109 74 70 97 57 32 13 71,44
12,37 46 23 92 56 110 10 116 86 10 76 29,91
12,0 40 55 1 61 67 29 36 65 17 4 49,64
12,106 12 21 72 9 105 19 70 27 32 34 119,26
12,0 46 82 7 65 71 35 101 81 85 76 70,119
12,60 71 67 95 91 1 60 1 59 11 60 82,58
12,0 86 63 107 75 49 32 11 116 83 4 94,0
12,38 41 40 111 50 23 72 46 23 57 84 40,25
12,34 75 9 77 9 69 90 33 111 36 81 106,10
12,101 41 21 114 59 75 10 97 54 49 100 81,82
12,12 6 93 52 46 62 67 97 75 103 19 21,53
12,56 42 62 75 116 38 78 21 107 14 40 25,74
12,32 82 81 50 114 66 112 109 116 21 56 12,11
12,34 84 62 45 98 2 115 109 6 83 6 100,24
12,35 26 22 1 100 36 67 69 52 97 116 101,2
12,82 111 63 65 119 77 76 25 67 93 58 68,64
12,85 87 97 41 20 76 34 73 88 61 41 116,99
12,78 6 72 107 57 32 18 68 75 60 37 96,106
12,81 16 43 34 67 55 82 108 55 38 60 51,90
12,15 106 51 63 82 69 107 114 56 67 66 111,67
12,49 98 64 106 117 78 41 17 42 4 54 75,25
12,49 82 49 19 30 97 93 65 3 12 108 54,61
12,91 37 32 90 12 110 11 65 102 15 69 53,87
12,83 105 4 79 18 90 58 92 57 92 3 65,26
12,107 3 54 26 3 20 45 96 90 92 53 60,49
12,104 40 55 75 97 34 98 43 51 56 38 23,114
12,38 82 74 43 32 65 36 82 43 112 48 54,109
12,12 57 54 49 101 45 116 21 55 12 36 55,13
12,17 76 73 11 23 111 24 115 73 44 13 107,87
12,46 52 9 68 47 116 40 2 81 16 92 37,6
12,59 8 89 80 105 90 117 49 72 103 1 0,53
12,83 92 34 69 17 45 38 53 99 79 112 80,81
12,108 73 61 44 80 95 103 113 98 23 22 39,19
12,7 16 95 86 60 6 96 25 55 58 72 1,97
12,16 111 75 45 87 40 3 67 99 107 48 56,34
12,70 32 107 72 62 102 99 55 3 47 57 67,53
12,119 49 37 25 39 78 85 53 87 82 58 52,44
12,113 81 90 81 4 96 54 8 60 19 10 57,73
12,22 94 80 25 91 0 48 50 86 72 24 50,42
12,86 12 68 88 43 7 54 20 20 62 92 66,18
12,2 82 68 24 26 53 1 49 28 101 46 19,19
12,19 20 4 23 82 4 100 6 49 79 103 115,4
12,47 32 36 80 108 115 63 114 10 65 73 29,52
12,68 0 115 46 94 35 95 63 102 3 86 70,57
12,95 45 71 36 82 8 58 98 38 8 79 59,77
12,83 59 18 98 109 86 95 76 19 1 94 87,105
12,73 107 14 11 58 74 78 81 111 46 98 11,42
12,55 55 118 44 36 6 105 77 83 21 109 11,0
12,21 75 97 60 6 108 62 63 119 76 12 44,23
12,107 15 11 79 33 67 18 113 35 98 88 86,30
12,99 46 14 115 110 57 32 82 48 106 23 13,25
12,113 114 49 65 65 39 65 88 85 87 98 30,58
12,114 110 70 100 95 1 18 56 105 106 73 14,22
12,68 66 101 12 24 42 1 20 60 22 55 63,54
12,70 97 99 83 58 46 12 106 95 58 36 63,103
12,9 42 20 73 36 110 37 80 96 26 1 5,55
12,1 85 34 113 74 82 64 101 62 98 2 109,105
12,70 105 21 0 38 109 27 75 115 61 30 49,100
12,40 54 12 100 12 13 84 71 3 18 35 32,114
12,73 48 112 80 50 97 13 23 39 4 69 80,88
12,49 14 16 119 57 105 2 31 27 29 89 40,98
12,43 48 59 13 0 66 26 116 23 3 47 23,107
12,47 63 66 92 47 42 61 30 84 7 111 14,64
12,35 111 4 15 115 48 15 26 66 91 118 109,33
12,92 11 8 6 16 5 21 0 99 68 84 37,87
12,88 87 57 84 3 42 91 33 82 47 84 85,63
12,86 113 18 26 29 87 79 17 80 59 46 52,92
12,13 76 46 64 26 38 27 97 7 96 45 25,80
12,83 106 17 97 9 30 13 7 96 26 50 8,62
12,102 19 46 76 56 85 115 40 75 4 61 24,103
12,15 84 19 2 71 52 118 51 2 112 69 115,110
12,78 92 33 60 93 30 14 102 79 109 0 43,13
12,73 20 49 39 39 92 63 111 22 86 52 61,107
12,1 61 84 3 114 68 39 39 71 58 84 72,94
12,70 86 24 41 95 7 91 15 24 27 7 94,101
12,25 23 60 24 48 104 10 33 27 29 61 35,119
12,23 95 102 62 16 106 81 33 32 59 1 46,56
12,80 61 41 10 102 25 36 102 62 96 90 13,118
12,68 103 114 69 14 75 4 49 88 31 3 75,93
12,92 78 106 109 115 38 26 74 21 6 29 112,86
12,38 12 78 3 32 112 26 19 103 113 95 84,115
12,94 10 113 110 59 113 60 65 8 28 94 6,40
12,52 118 115 37 23 22 47 75 9 4 17 2,41
12,119 45 48 47 81 9 60 27 6 64 55 61,22
12,72 76 99 0 111 70 119 93 65 27 34 14,60
12,113 36 69 16 13 73 13 23 14 13 48 2,73
12,96 0 1 117 54 45 36 7 94 72 70 21,13
12,50 40 29 69 39 69 86 64 59 29 10 87,31
12,17 62 10 20 78 89 61 32 35 106 87 18,15
12,79 83 95 66 44 108 63 34 13 64 6 6,61
12,28 4 76 68 67 63 44 73 49 63 51 108,94
12,39 88 4 11 70 23 28 104 39 86 23 28,63
12,0 24 3 75 23 46 25 1 66 63 85 48,99
12,5 71 95 76 16 41 18 74 18 14 81 62,91
12,101 57 61 42 23 18 25 24 59 84 72 112,78
12,1 56 111 93 77 81 110 109 59 63 112 97,9
12,8 52 112 103 79 50 64 103 22 5 66 55,119
12,86 89 110 101 101 44 36 22 115 48 102 4,18
12,95 14 8 9 61 27 67 45 67 74 9 62,58
12,0 49 46 68 9 53 88 6 11 66 6 61,103
12,118 103 76 103 8 110 101 29 108 115 101 6,18
12,59 19 37 67 61 29 61 26 58 29 14 74,54
12,65 39 85 17 92 45 117 22 3 44 82 112,3
12,103 37 17 103 16 47 63 22 111 35 67 103,4
12,89 39 65 113 113 114 24 107 71 4 90 53,42
12,15 112 88 0 4 45 56 53 10 103 18 8,32
12,4 28 84 17 69 35 108 72 45 56 75 11,4
12,60 119 54 9 56 28 1 99 61 26 68 111,92
12,19 50 87 21 40 118 31 106 9 12 84 87,64
12,74 78 3 94 86 88 57 33 16 79 116 86,90
12,111 58 57 42 50 69 95 32 96 104 76 9,79
12,31 19 43 15 41 57 27 24 12 109 107 101,106
12,32 4 70 112 117 21 0 78 70 84 61 8,57
12,5 48 75 56 83 87 117 13 108 79 88 19,58
12,77 64 115 109 47 102 115 38 90 99 44 47,107
12,1 69 113 32 59 101 104 119 88 73 83 40,42
12,112 50 3 80 78 34 4 38 87 71 7 5,89
12,68 100 62 81 105 38 34 79 26 57 4 52,106
12,70 4 31 0 101 47 16 99 46 75 26 83,118
12,16 25 21 77 25 7 18 60 107 114 2 51,43
12,95 64 30 61 104 0 93 59 23 33 70 88,0
12,30 28 34 23 50 37 91 118 60 111 76 70,8
12,118 56 21 80 57 33 59 32 93 49 110 70,58
12,89 69 72 38 10 78 48 100 13 85 21 31,54
12,116 21 29 25 97 71 86 31 109 71 53 86,75
12,115 15 14 77 75 32 9 83 110 48 37 45,60
12,57 95 70 105 53 1 80 69 12 88 65 37,12
12,86 70 116 18 79 94 46 97 109 114 81 93,43
12,66 113 8 88 112 53 0 110 44 17 36 110,37
12,94 47 23 65 67 88 35 98 91 119 90 88,65
12,110 35 116 78 36 76 63 16 64 81 18 4,97
12,46 108 28 59 4 81 48 64 108 99 20 72,17
12,14 113 77 1 23 93 78 3 53 13 51 83,2
12,83 32 30 31 114 27 97 86 113 18 80 47,38
12,41 100 105 64 44 104 18 66 64 48 55 2,111
12,20 18 80 10 109 93 67 101 97 15 91 30,11
12,23 110 95 7 34 80 4 0 100 18 98 93,62
12,3 39 11 69 28 81 55 113 30 17 25 52,43
12,14 102 114 37 48 109 117 69 77 94 79 81,101
12,68 54 16 39 57 22 84 8 75 36 84 12,75
12,40 13 70 95 34 25 75 101 57 65 71 87,13
12,109 62 61 77 11 45 101 36 84 119 105 62,32
12,78 115 80 24 91 15 49 15 52 69 99 92,59
12,4 36 36 39 119 67 0 79 101 66 16 66,29
12,15 68 0 58 111 44 61 39 28 74 87 53,38
12,83 80 45 111 13 5 74 27 117 114 33 20,2
12,119 52 85 2 19 69 74 12 29 102 18 99,80
12,115 76 10 25 28 19 42 88 97 33 14 62,9
12,62 91 23 53 106 113 108 12 71 9 75 85,88
12,47 30 2 17 95 105 61 33 116 103 7 4,20
12,31 103 85 5 39 97 52 22 47 1 8 38,48
12,109 54 119 113 101 13 55 53 96 52 87 97,109
12,20 81 99 2 45 50 74 14 20 115 45 71,36
12,71 35 63 39 19 33 17 22 35 87 48 104,93
12,56 35 45 36 20 81 117 59 15 99 93 25,81
12,37 101 77 69 72 47 114 51 15 49 85 54,51
12,117 28 79 80 109 108 6 102 103 61 29 110,92
12,81 6 93 100 55 61 114 19 86 87 65 6,53
12,103 104 11 42 97 7 3 72 74 11 47 116,87
12,53 6 43 54 43 118 50 85 85 57 69 61,4
12,94 28 115 45 33 1 117 3 118 3 76 76,109
12,104 7 82 57 3 10 50 21 37 119 104 42,36
12,82 85 67 90 76 84 80 66 62 88 109 13,62
12,103 83 101 54 4 8 2 85 67 2 81 39,29
12,43 117 106 20 56 16 44 6 67 38 25 51,109
12,99 84 117 29 91 117 7 50 29 114 46 5,68
12,114 12 113 91 113 12 39 60 12 42 117 47,52
12,78 101 100 112 109 87 82 26 19 64 29 118,85
12,40 21 48 53 118 70 86 12 5 113 26 108,100
12,26 35 113 0 17 112 31 31 115 35 51 7,93
12,32 88 106 59 60 107 95 40 89 89 75 42,42
12,16 114 10 47 45 12 72 105 69 49 52 47,38
12,47 79 69 71 94 6 7 86 0 18 10 65,72
12,93 57 60 101 43 44 15 82 17 57 43 68,80
12,39 117 118 78 63 83 72 106 106 69 60 101,52
12,64 33 104 12 59 83 28 110 105 79 14 27,118
12,49 48 37 78 76 69 38 49 84 12 96 92,8
12,30 48 49 59 41 62 66 113 86 32 116 77,59
12,77 87 29 44 64 97 6 11 85 92 29 49,70
12,72 64 56 93 63 95 3 85 88 39 102 102,22
12,100 105 43 51 105 28 114 68 43 53 64 112,46
12,38 10 16 58 39 57 7 90 37 38 11 93,14
12,26 88 74 81 59 51 71 59 9 95 88 89,70
12,40 19 61 76 113 29 111 10 24 85 100 21,89
12,113 24 77 43 84 27 60 46 115 95 80 14,58
12,46 30 31 75 81 116 59 108 50 22 51 33,102
12,58 50 39 11 53 25 80 115 110 7 80 88,116
12,10 109 60 91 104 51 65 42 106 48 117 77,40
12,17 17 66 72 113 60 51 44 33 64 102 39,78
12,87 106 36 22 0 40 69 44 96 10 106 115,11
12,3 23 85 96 21 104 10 91 33 90 94 44,94
12,53 69 48 65 66 80 18 29 107 40 70 78,3
12,99 54 83 54 44 9 29 81 31 36 115 88,3
12,112 81 96 29 75 73 40 102 44 36 98 52,118
12,117 9 79 83 5 116 92 87 113 107 60 92,0
12,69 98 48 8 58 103 38 118 60 3 8 75,86
12,38 17 26 18 51 48 115 5 26 45 0 38,67
12,44 20 6 10 27 97 65 110 33 18 50 91,91
12,102 45 75 56 88 52 43 103 115 1 89 4,53
12,84 11 72 26 117 70 89 48 38 56 115 87,93
12,71 32 80 80 52 106 63 101 119 3 52 20,59
12,22 111 112 21 47 34 102 90 2 70 34 0,45
12,99 30 84 64 14 7 39 36 73 99 80 31,56
12,75 83 97 52 109 83 27 52 42 22 53 49,24
12,78 73 16 66 30 25 97 115 1 33 54 116,104
12,60 64 19 22 83 108 44 20 75 12 28 92,27
12,75 118 4 100 108 17 88 96 66 111 67 88,98
12,15 66 37 38 75 29 29 96 88 6 86 54,19
12,93 101 116 1 108 96 61 94 118 33 57 29,67
12,41 25 108 3 49 111 106 68 1 24 49 19,4
12,13 102 13 55 35 20 79 14 8 81 104 20,64
12,31 110 75 65 70 97 61 84 74 27 56 33,63
12,104 32 4 110 83 107 110 110 23 95 4 24,86
12,64 89 3 92 55 82 31 18 51 43 113 6,47
12,26 20 41 54 74 10 2 7 119 100 93 37,103
12,97 32 37 47 41 29 67 116 115 60 15 24,80
12,102 17 32 111 114 118 2 59 68 42 113 68,6
12,93 46 54 110 118 101 6 83 59 40 41 58,89
12,104 37 99 96 111 107 62 2 20 3 60 67,48
12,64 88 42 119 25 114 51 61 24 32 62 27,109
12,107 41 101 7 90 77 28 107 74 45 79 42,78
12,16 101 60 71 114 14 1 102 76 70 84 61,50
12,83 104 72 9 69 39 73 30 116 117 42 82,116
12,86 44 32 106 33 81 58 32 96 105 98 74,5
12,112 110 31 4 91 68 116 64 55 116 115 44,86
12,67 42 30 112 90 2 7 2 116 31 102 48,49
12,39 78 113 103 77 96 86 27 115 55 19 84,52
12,91 33 66 103 70 58 66 75 11 30 76 101,60
12,16 6 119 18 37 1 28 52 12 79 59 26,93
12,31 70 6 59 72 73 118 88 52 22 53 90,14
