length,input,target
10,74 18 52 103 48 23 65 65 93 58,45
10,75 24 42 43 42 68 90 110 89 31,88
10,113 18 13 92 87 42 62 73 66 83,103
10,98 60 48 4 12 17 111 88 86 111,17
10,103 68 39 97 7 79 45 56 111 115,18
10,1 0 115 115 119 66 16 76 11 26,102
10,93 82 36 10 49 3 38 110 49 55,9
10,55 14 83 46 119 62 108 21 108 21,35
10,30 41 12 80 9 60 42 27 38 11,44
10,65 48 15 23 43 8 103 78 16 57,88
10,30 96 7 79 23 105 74 97 77 66,19
10,49 118 24 50 36 23 80 59 72 102,34
10,25 73 18 22 110 62 47 92 115 118,84
10,87 8 99 104 34 39 60 65 1 111,12
10,85 73 58 12 110 67 75 108 105 53,61
10,12 51 10 75 59 92 71 13 33 28,49
10,117 77 19 111 10 108 115 48 7 100,0
10,61 78 114 31 53 74 2 85 98 97,106
10,112 40 51 111 93 73 83 64 52 116,4
10,12 86 87 70 99 12 111 38 74 78,104
10,79 106 113 17 44 74 4 24 76 86,18
10,12 111 15 2 6 59 69 14 72 113,60
10,39 30 77 1 47 27 35 96 40 52,115
10,70 30 6 17 70 111 115 92 49 19,104
10,87 91 117 87 57 3 54 63 30 18,84
10,5 36 5 15 49 50 79 52 43 57,99
10,113 111 77 108 7 36 103 96 79 55,72
10,115 41 1 104 81 116 89 42 16 57,103
10,2 43 63 107 72 89 66 30 36 112,43
10,79 46 11 105 60 19 114 79 63 20,59
10,76 101 116 34 99 87 78 54 112 40,72
10,37 1 65 108 90 78 19 77 43 67,35
10,52 17 50 107 7 12 33 96 97 16,110
10,17 108 91 108 47 74 118 61 112 105,93
10,94 91 78 39 90 112 111 28 50 60,30
10,59 66 61 74 109 9 77 85 48 97,6
10,97 66 81 75 31 109 104 62 5 112,88
10,116 54 52 97 48 51 15 113 28 39,28
10,10 47 4 114 103 62 35 67 49 0,89
10,30 16 48 60 67 5 104 112 9 113,61
10,8 20 5 84 107 114 33 5 48 76,110
10,7 23 63 68 2 81 34 4 89 10,78
10,109 28 100 49 97 118 23 4 108 25,39
10,108 115 69 90 5 112 22 13 75 69,82
10,66 17 21 60 41 60 108 84 90 80,44
10,106 22 9 96 43 34 76 119 17 31,91
10,86 19 60 71 20 4 71 2 43 97,57
10,101 67 70 54 37 60 37 35 0 103,33
10,32 46 31 42 63 80 118 55 7 58,98
10,40 97 89 95 29 89 110 74 58 22,23
10,20 28 74 97 16 1 68 65 49 44,7
10,37 10 15 55 36 97 69 97 117 117,110
10,8 83 48 81 2 51 114 12 110 47,97
10,64 107 41 64 98 15 45 47 23 90,94
10,110 37 5 117 70 31 109 40 16 43,103
10,116 60 19 50 12 56 114 73 52 42,60
10,35 51 41 102 45 39 44 52 2 102,86
10,75 79 66 105 66 67 20 67 10 91,53
10,108 23 87 27 52 27 53 10 74 67,69
10,89 51 72 72 70 55 111 51 83 18,87
10,60 51 118 21 103 58 109 23 13 82,40
10,116 82 30 48 102 48 88 19 42 55,68
10,78 110 76 77 95 36 64 52 40 16,50
10,115 74 28 5 69 47 41 90 25 66,110
10,72 81 75 85 106 72 78 25 32 70,104
10,9 114 34 19 87 49 39 63 73 96,109
10,36 83 17 53 109 112 35 77 62 30,80
10,109 42 48 94 32 86 102 93 25 113,20
10,26 8 17 103 103 90 55 59 102 92,13
10,103 43 36 21 29 106 84 114 4 118,97
10,22 63 43 14 49 53 86 9 8 1,110
10,66 44 87 112 106 69 62 112 114 13,107
10,94 104 9 77 4 119 9 37 19 96,86
10,78 30 25 80 37 60 73 23 113 11,108
10,12 52 26 103 104 41 96 80 83 21,91
10,70 40 86 30 37 15 29 95 115 103,27
10,101 24 96 82 49 90 42 92 116 0,107
10,105 36 17 71 5 95 9 111 65 39,15
10,56 37 13 83 92 0 94 52 113 84,84
10,38 58 47 24 43 62 110 40 118 44,27
10,96 58 4 117 22 69 38 56 32 68,21
10,19 35 82 92 66 41 64 98 109 116,92
10,93 54 105 64 114 74 33 10 19 114,65
10,87 97 99 114 80 40 56 95 32 32,16
10,51 71 5 39 16 57 67 103 94 80,115
10,57 30 78 51 30 17 62 104 15 47,82
10,78 38 8 62 119 15 32 35 112 117,73
10,114 45 115 44 73 108 19 77 107 46,82
